,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
9858,1,0.0905,1.8209,-0.921,9.5649,1.8996,357.9717,P27_V1,H4,1
9859,2,0.0902,1.8209,-0.921,9.5633,1.9488,357.9713,P27_V1,H4,2
9860,3,0.0898,1.821,-0.9209,9.5611,1.9947,357.9779,P27_V1,H4,3
9861,4,0.0897,1.821,-0.9208,9.567,2.0116,357.9871,P27_V1,H4,4
9862,5,0.0893,1.821,-0.9207,9.56,2.0401,358.0,P27_V1,H4,5
9863,7,0.0886,1.821,-0.9205,9.5631,2.0263,358.015,P27_V1,H4,6
9864,8,0.0882,1.821,-0.9203,9.5718,1.9927,358.0359,P27_V1,H4,7
9865,9,0.0876,1.821,-0.92,9.5752,1.9206,358.0547,P27_V1,H4,8
9866,10,0.0875,1.821,-0.9198,9.5787,1.8859,358.0395,P27_V1,H4,9
9867,11,0.087,1.8211,-0.9195,9.6547,1.8094,358.0294,P27_V1,H4,10
9868,12,0.0868,1.8211,-0.9194,9.6821,1.8111,358.0405,P27_V1,H4,11
9869,14,0.0859,1.8211,-0.919,9.7688,1.6999,358.073,P27_V1,H4,12
9870,16,0.0849,1.8211,-0.9186,9.8706,1.4622,358.1225,P27_V1,H4,13
9871,18,0.0841,1.8212,-0.9185,9.9949,1.3058,358.2002,P27_V1,H4,14
9872,19,0.0836,1.8212,-0.9185,10.0017,1.2885,358.2004,P27_V1,H4,15
9873,20,0.0832,1.8213,-0.9185,10.0188,1.2327,358.2247,P27_V1,H4,16
9874,21,0.0826,1.8213,-0.9187,10.084,1.2195,358.2431,P27_V1,H4,17
9875,22,0.0822,1.8213,-0.9188,10.1504,1.1607,358.2415,P27_V1,H4,18
9876,23,0.0816,1.8213,-0.919,10.2129,1.0887,358.2211,P27_V1,H4,19
9877,24,0.0811,1.8213,-0.9193,10.2636,1.0097,358.1943,P27_V1,H4,20
9878,25,0.0803,1.8213,-0.9198,10.3295,0.9485,358.1903,P27_V1,H4,21
9879,26,0.0796,1.8213,-0.9203,10.3808,0.8874,358.1764,P27_V1,H4,22
9880,27,0.0792,1.8213,-0.9206,10.409,0.8316,358.1566,P27_V1,H4,23
9881,28,0.0782,1.8213,-0.9214,10.4779,0.7159,358.1088,P27_V1,H4,24
9882,29,0.0777,1.8213,-0.9217,10.5379,0.6823,358.0906,P27_V1,H4,25
9883,30,0.0764,1.8211,-0.9227,10.7879,0.5536,358.0315,P27_V1,H4,26
9884,31,0.0759,1.821,-0.923,10.9238,0.5165,358.0372,P27_V1,H4,27
9885,32,0.0741,1.8205,-0.9239,11.5256,0.3083,357.9685,P27_V1,H4,28
9886,33,0.0733,1.8203,-0.9243,11.8693,0.2219,357.9281,P27_V1,H4,29
9887,35,0.0715,1.82,-0.925,12.3773,359.9091,357.7966,P27_V1,H4,30
9888,37,0.07,1.82,-0.9256,12.6109,359.818,357.7566,P27_V1,H4,31
9889,38,0.0689,1.8199,-0.9261,12.6861,359.7633,357.7476,P27_V1,H4,32
9890,39,0.0679,1.8199,-0.9266,12.7501,359.6576,357.7009,P27_V1,H4,33
