,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
8156,1,-0.0179,1.7812,-0.2621,5.3531,9.0001,5.3936,P21_V1,H4,1
8157,2,-0.0183,1.7814,-0.2622,5.311,9.0653,5.3806,P21_V1,H4,2
8158,3,-0.0184,1.7815,-0.2623,5.3537,9.0851,5.3732,P21_V1,H4,3
8159,4,-0.0189,1.7815,-0.2627,5.3493,9.0809,5.3281,P21_V1,H4,4
8160,5,-0.0195,1.7814,-0.2628,5.4954,8.9328,5.2101,P21_V1,H4,5
8161,6,-0.0197,1.7813,-0.2628,5.5338,8.8684,5.1426,P21_V1,H4,6
8162,7,-0.0201,1.7814,-0.2624,5.7109,8.5816,4.814,P21_V1,H4,7
8163,8,-0.02,1.7814,-0.2622,5.6941,8.5478,4.8201,P21_V1,H4,8
8164,10,-0.0207,1.7812,-0.2616,6.0477,7.9819,4.14,P21_V1,H4,9
8165,12,-0.0231,1.7798,-0.2601,6.8508,5.9144,3.0133,P21_V1,H4,10
8166,13,-0.025,1.7791,-0.2588,7.195,4.1984,2.3885,P21_V1,H4,11
8167,15,-0.0271,1.7788,-0.2577,7.1468,2.4332,1.8991,P21_V1,H4,12
8168,16,-0.0301,1.7783,-0.2573,7.3244,0.6065,1.3044,P21_V1,H4,13
8169,17,-0.0309,1.7782,-0.2571,7.3296,0.1613,1.2824,P21_V1,H4,14
8170,18,-0.0327,1.7779,-0.2568,7.6372,359.3058,1.2046,P21_V1,H4,15
8171,19,-0.0335,1.7776,-0.2565,8.0212,358.9387,1.2354,P21_V1,H4,16
8172,20,-0.0354,1.7764,-0.2559,8.6989,357.927,1.1064,P21_V1,H4,17
8173,21,-0.0362,1.7758,-0.2554,9.2033,357.4387,1.0158,P21_V1,H4,18
8174,22,-0.0379,1.7743,-0.2546,9.859,356.3439,0.7963,P21_V1,H4,19
8175,23,-0.0396,1.7727,-0.2538,11.0138,355.0666,0.3584,P21_V1,H4,20
8176,24,-0.0406,1.7716,-0.2536,11.5361,354.4823,0.2925,P21_V1,H4,21
8177,26,-0.0422,1.7701,-0.2528,12.341,353.1402,0.0563,P21_V1,H4,22
8178,28,-0.0444,1.769,-0.2525,12.9543,351.5951,0.087,P21_V1,H4,23
8179,29,-0.0463,1.7679,-0.2531,13.5246,350.2723,0.1705,P21_V1,H4,24
8180,30,-0.0465,1.7676,-0.2531,13.539,350.1327,0.2608,P21_V1,H4,25
8181,31,-0.0467,1.7672,-0.2536,13.8889,349.8258,0.3146,P21_V1,H4,26
8182,32,-0.0465,1.7672,-0.2537,13.9573,349.6565,0.2518,P21_V1,H4,27
8183,33,-0.0466,1.7671,-0.2541,14.0524,349.2841,0.1746,P21_V1,H4,28
8184,34,-0.0465,1.7672,-0.2544,14.1069,349.0744,0.1598,P21_V1,H4,29
8185,35,-0.0462,1.7673,-0.2546,14.1758,348.9255,0.0954,P21_V1,H4,30
8186,36,-0.0458,1.7673,-0.2545,14.1016,349.0169,0.26,P21_V1,H4,31
8187,37,-0.0445,1.7672,-0.2568,14.3804,349.599,0.5876,P21_V1,H4,32
8188,38,-0.0405,1.7674,-0.2601,14.5873,351.8726,1.329,P21_V1,H4,33
8189,39,-0.0383,1.7675,-0.2611,15.0072,353.4432,1.7394,P21_V1,H4,34
8190,40,-0.0318,1.7671,-0.2623,15.3848,357.8518,2.5603,P21_V1,H4,35
8191,41,-0.0292,1.7671,-0.2629,15.4082,359.4921,2.4948,P21_V1,H4,36
8192,43,-0.0248,1.767,-0.2635,15.108,1.3033,2.0606,P21_V1,H4,37
8193,45,-0.0207,1.7671,-0.2655,14.8656,1.8622,1.5266,P21_V1,H4,38
8194,46,-0.0174,1.767,-0.2674,14.8456,2.0849,1.0186,P21_V1,H4,39
8195,47,-0.0162,1.767,-0.2677,14.7827,2.0572,0.7611,P21_V1,H4,40
8196,48,-0.0138,1.7669,-0.2682,14.7664,2.0915,0.4445,P21_V1,H4,41
8197,49,-0.0118,1.7668,-0.2687,14.8351,2.3234,0.2617,P21_V1,H4,42
8198,50,-0.0086,1.7666,-0.2692,14.7821,2.599,359.8027,P21_V1,H4,43
8199,51,-0.0067,1.7667,-0.2694,14.8382,2.5756,359.5151,P21_V1,H4,44
8200,52,-0.0049,1.767,-0.2696,14.5351,2.3866,359.154,P21_V1,H4,45
8201,53,-0.0023,1.7676,-0.2704,13.8639,1.5215,358.2868,P21_V1,H4,46
