,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
4972,1,-0.0532,1.906,-0.7177,23.3703,1.136,358.5548,P16_V1,H4,1
4973,2,-0.0481,1.9065,-0.7162,22.8429,0.7237,358.3591,P16_V1,H4,2
4974,4,-0.0421,1.9071,-0.7146,22.5348,0.3956,358.4193,P16_V1,H4,3
4975,6,-0.032,1.9087,-0.7117,21.6752,359.8544,358.6735,P16_V1,H4,4
4976,7,-0.0207,1.9103,-0.7088,20.759,359.1015,358.6116,P16_V1,H4,5
4977,8,-0.0115,1.9111,-0.7074,19.7943,358.8224,358.8812,P16_V1,H4,6
4978,9,-0.0071,1.9115,-0.7065,19.2952,358.6124,358.9346,P16_V1,H4,7
4979,10,0.0025,1.9121,-0.7051,18.2643,358.4261,359.3902,P16_V1,H4,8
4980,11,0.0131,1.9138,-0.7038,17.8973,357.9407,0.0917,P16_V1,H4,9
4981,12,0.0185,1.915,-0.7029,17.719,357.4707,0.3466,P16_V1,H4,10
4982,14,0.0293,1.9174,-0.7004,17.0205,356.4197,0.3487,P16_V1,H4,11
4983,15,0.0458,1.9191,-0.6972,16.4656,355.0524,0.6282,P16_V1,H4,12
4984,16,0.0517,1.919,-0.6962,16.3746,354.6313,0.5758,P16_V1,H4,13
4985,17,0.0634,1.9192,-0.6945,16.051,353.7474,0.5276,P16_V1,H4,14
4986,18,0.0693,1.9193,-0.6939,15.9551,353.5287,0.5558,P16_V1,H4,15
4987,19,0.081,1.9195,-0.6926,15.8881,352.7331,0.5035,P16_V1,H4,16
4988,20,0.0867,1.9194,-0.692,15.8266,352.3125,0.4825,P16_V1,H4,17
4989,21,0.098,1.9189,-0.6906,15.636,351.5753,0.6359,P16_V1,H4,18
4990,22,0.1093,1.9183,-0.6892,15.5674,350.6683,0.7904,P16_V1,H4,19
4991,23,0.1149,1.9179,-0.6886,15.569,350.1987,0.7673,P16_V1,H4,20
4992,24,0.1257,1.9168,-0.6874,15.6919,349.5829,0.6263,P16_V1,H4,21
4993,25,0.1312,1.9161,-0.6869,15.5584,349.2268,0.659,P16_V1,H4,22
4994,26,0.1415,1.9149,-0.6862,15.8804,348.8349,0.6078,P16_V1,H4,23
