,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
1480,1,0.1487,1.7889,-0.3323,338.4548,349.6092,349.8073,P04_V1,H1,1
1481,2,0.1491,1.7893,-0.3342,337.9751,349.3065,350.0667,P04_V1,H1,2
1482,3,0.1495,1.7894,-0.3354,337.8078,349.1302,350.0826,P04_V1,H1,3
1483,4,0.1499,1.7892,-0.3359,337.9041,349.1092,350.0892,P04_V1,H1,4
1484,5,0.1502,1.7891,-0.3366,338.0156,349.0676,350.0598,P04_V1,H1,5
1485,6,0.1505,1.789,-0.3372,338.2177,349.1777,349.9668,P04_V1,H1,6
1486,7,0.1513,1.7885,-0.338,338.4621,349.8701,350.0077,P04_V1,H1,7
1487,8,0.152,1.788,-0.3383,338.8323,350.4796,350.0149,P04_V1,H1,8
1488,9,0.1529,1.7869,-0.3381,339.5063,351.8576,349.5815,P04_V1,H1,9
1489,10,0.1538,1.7856,-0.3379,340.416,352.8022,349.4884,P04_V1,H1,10
1490,11,0.1539,1.7855,-0.3379,340.8233,353.0572,349.667,P04_V1,H1,11
1491,12,0.1537,1.7854,-0.3378,341.0962,353.1625,350.0891,P04_V1,H1,12
1492,13,0.154,1.7845,-0.3372,341.9226,352.9333,351.1011,P04_V1,H1,13
1493,14,0.1544,1.784,-0.3367,342.4946,353.1974,351.1234,P04_V1,H1,14
1494,15,0.156,1.783,-0.3355,342.653,354.0811,350.8487,P04_V1,H1,15
1495,16,0.157,1.7822,-0.3349,343.1212,354.3462,350.6508,P04_V1,H1,16
1496,17,0.1584,1.7813,-0.3333,343.7446,355.0151,350.6411,P04_V1,H1,17
1497,18,0.1591,1.7809,-0.3326,343.9443,355.0405,350.742,P04_V1,H1,18
1498,19,0.1599,1.78,-0.3313,345.1298,355.3223,351.1115,P04_V1,H1,19
1499,20,0.1606,1.7798,-0.3302,345.1573,355.5802,350.9694,P04_V1,H1,20
1500,21,0.1609,1.7795,-0.3299,345.3537,355.6328,351.0084,P04_V1,H1,21
1501,22,0.1619,1.7793,-0.3291,345.5278,355.7085,350.8419,P04_V1,H1,22
1502,23,0.1621,1.7791,-0.3287,345.4616,355.7346,350.7205,P04_V1,H1,23
1503,24,0.1632,1.7786,-0.3273,345.7779,355.7563,350.6492,P04_V1,H1,24
1504,25,0.1635,1.7785,-0.3268,345.7869,355.7793,350.6066,P04_V1,H1,25
1505,26,0.1644,1.7783,-0.3253,345.7672,355.9315,350.4768,P04_V1,H1,26
1506,27,0.1649,1.7784,-0.3244,345.7232,356.115,350.4085,P04_V1,H1,27
1507,28,0.1656,1.7784,-0.3226,345.7437,356.4727,349.973,P04_V1,H1,28
1508,29,0.1655,1.7781,-0.3208,345.7432,356.765,349.6363,P04_V1,H1,29
1509,30,0.1653,1.7777,-0.3201,345.84,356.8454,349.4622,P04_V1,H1,30
1510,31,0.1646,1.7772,-0.3191,346.1544,356.8634,349.4106,P04_V1,H1,31
1511,32,0.1634,1.777,-0.3179,346.3759,356.5385,349.6448,P04_V1,H1,32
1512,33,0.1624,1.7768,-0.3169,346.5973,356.185,349.7818,P04_V1,H1,33
1513,34,0.162,1.7768,-0.3163,346.7483,355.899,349.8877,P04_V1,H1,34
1514,35,0.1622,1.7764,-0.3157,346.9565,355.658,350.1945,P04_V1,H1,35
1515,36,0.1625,1.7762,-0.3157,346.9607,355.7352,350.0938,P04_V1,H1,36
1516,37,0.1629,1.7757,-0.3146,347.2011,355.736,350.0646,P04_V1,H1,37
1517,38,0.1631,1.7752,-0.3133,347.6117,355.6258,350.0605,P04_V1,H1,38
1518,39,0.163,1.7738,-0.3108,348.7694,355.4193,349.905,P04_V1,H1,39
1519,40,0.1624,1.7726,-0.3092,349.4723,355.2581,349.4328,P04_V1,H1,40
1520,41,0.1616,1.7721,-0.3086,349.8347,355.2063,349.1616,P04_V1,H1,41
1521,42,0.1597,1.7718,-0.3083,350.366,355.0201,349.3763,P04_V1,H1,42
