,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
1417,0,0.1721,1.7687,-0.404,350.5585,355.4925,354.6844,P04_V1,H4,0
1418,1,0.1718,1.7691,-0.404,350.2448,355.4217,354.6819,P04_V1,H4,1
1419,2,0.1708,1.7704,-0.4042,348.906,355.3272,354.7918,P04_V1,H4,2
1420,3,0.17,1.7718,-0.4048,347.6243,355.1905,354.814,P04_V1,H4,3
1421,4,0.1692,1.7729,-0.405,346.6964,355.2526,354.8844,P04_V1,H4,4
1422,5,0.1686,1.7738,-0.4051,345.6305,355.0981,355.0154,P04_V1,H4,5
1423,6,0.1676,1.7749,-0.4056,344.7079,354.8246,355.3191,P04_V1,H4,6
1424,7,0.167,1.7753,-0.4059,344.3852,354.7766,355.3633,P04_V1,H4,7
1425,8,0.1658,1.7759,-0.4059,343.7,354.5892,355.4698,P04_V1,H4,8
1426,9,0.1654,1.7759,-0.4054,343.6807,354.5417,355.4427,P04_V1,H4,9
1427,10,0.1648,1.7761,-0.4047,343.5607,354.3839,355.5184,P04_V1,H4,10
1428,11,0.1643,1.7761,-0.4041,343.4661,354.3682,355.5916,P04_V1,H4,11
1429,12,0.1638,1.776,-0.4034,343.5919,354.2771,355.6525,P04_V1,H4,12
1430,13,0.1631,1.776,-0.4025,343.6124,354.1638,355.7831,P04_V1,H4,13
1431,14,0.1622,1.7757,-0.4015,343.7206,353.9529,355.9016,P04_V1,H4,14
1432,15,0.1614,1.7754,-0.4006,344.0938,353.6689,355.9753,P04_V1,H4,15
1433,16,0.1608,1.7752,-0.3997,344.2541,353.5455,356.0742,P04_V1,H4,16
1434,17,0.1603,1.7751,-0.399,344.373,353.3974,356.1513,P04_V1,H4,17
1435,18,0.1594,1.7748,-0.398,344.7689,353.0799,356.3042,P04_V1,H4,18
1436,19,0.1588,1.7743,-0.3968,345.0852,352.6701,356.4458,P04_V1,H4,19
1437,20,0.1586,1.7741,-0.3964,345.3142,352.5738,356.4453,P04_V1,H4,20
1438,21,0.1583,1.7737,-0.3953,345.6821,352.4133,356.4055,P04_V1,H4,21
1439,22,0.1582,1.7737,-0.395,345.7116,352.4016,356.3718,P04_V1,H4,22
1440,23,0.1579,1.773,-0.3935,346.3799,352.2378,356.3827,P04_V1,H4,23
1441,24,0.1578,1.7725,-0.393,346.6328,352.1761,356.4036,P04_V1,H4,24
1442,25,0.1573,1.7717,-0.3917,347.5361,351.6897,356.4286,P04_V1,H4,25
1443,26,0.1566,1.7704,-0.3904,348.6488,351.0955,356.4043,P04_V1,H4,26
1444,27,0.1566,1.7699,-0.3901,349.0461,350.9462,356.37,P04_V1,H4,27
1445,28,0.1565,1.7694,-0.3895,349.5751,350.932,356.2437,P04_V1,H4,28
1446,29,0.1567,1.7683,-0.3886,350.5506,350.69,356.1458,P04_V1,H4,29
1447,30,0.1566,1.7679,-0.388,350.9091,350.7772,356.1199,P04_V1,H4,30
1448,31,0.1567,1.7666,-0.3872,351.761,350.5388,356.2522,P04_V1,H4,31
1449,32,0.1565,1.7661,-0.3867,352.3758,350.4834,356.169,P04_V1,H4,32
1450,33,0.1563,1.7649,-0.3861,353.368,350.142,356.2438,P04_V1,H4,33
1451,34,0.1561,1.7643,-0.3852,354.2017,349.917,356.0811,P04_V1,H4,34
1452,35,0.1562,1.764,-0.3849,354.3172,349.7578,356.0433,P04_V1,H4,35
1453,36,0.1561,1.7628,-0.3842,355.5278,349.6517,355.8092,P04_V1,H4,36
1454,37,0.1559,1.7622,-0.3839,356.0897,349.6646,355.7242,P04_V1,H4,37
1455,38,0.1558,1.761,-0.3833,357.0776,349.4634,355.9021,P04_V1,H4,38
1456,39,0.1556,1.7602,-0.383,357.9574,349.524,356.0263,P04_V1,H4,39
1457,40,0.155,1.7588,-0.3822,358.9084,349.2785,355.637,P04_V1,H4,40
1458,41,0.155,1.7581,-0.382,359.3506,349.0804,355.6523,P04_V1,H4,41
1459,42,0.1542,1.7569,-0.3811,0.4287,348.5439,355.6565,P04_V1,H4,42
1460,43,0.1535,1.7561,-0.3808,1.1984,348.304,355.4228,P04_V1,H4,43
1461,44,0.1532,1.7557,-0.3808,1.7009,348.1811,355.3371,P04_V1,H4,44
1462,45,0.153,1.7556,-0.3807,1.9781,348.0377,355.3235,P04_V1,H4,45
1463,46,0.1528,1.756,-0.3804,1.502,348.0146,355.4686,P04_V1,H4,46
1464,47,0.1524,1.7558,-0.3804,1.7603,347.8827,355.5449,P04_V1,H4,47
1465,48,0.152,1.7553,-0.3805,2.1439,347.7364,355.5006,P04_V1,H4,48
1466,49,0.1517,1.7549,-0.3807,2.5515,347.6178,355.4319,P04_V1,H4,49
1467,50,0.1514,1.7545,-0.3807,2.8724,347.5729,355.4036,P04_V1,H4,50
1468,51,0.1513,1.7542,-0.3808,2.9794,347.5412,355.3994,P04_V1,H4,51
1469,52,0.1512,1.7541,-0.3809,3.0828,347.5413,355.4155,P04_V1,H4,52
1470,53,0.1512,1.754,-0.3811,3.1546,347.5514,355.3742,P04_V1,H4,53
1471,54,0.1512,1.754,-0.3814,3.2168,347.5508,355.3672,P04_V1,H4,54
1472,55,0.1513,1.7538,-0.3819,3.3338,347.5306,355.2789,P04_V1,H4,55
1473,56,0.1513,1.7537,-0.382,3.3739,347.5175,355.2506,P04_V1,H4,56
1474,57,0.1514,1.7539,-0.3827,3.3293,347.3387,355.2278,P04_V1,H4,57
1475,58,0.1514,1.754,-0.3834,3.2599,347.1671,355.2096,P04_V1,H4,58
1476,59,0.1514,1.7541,-0.3835,3.2265,347.1861,355.1859,P04_V1,H4,59
1477,60,0.1515,1.7541,-0.3839,3.2035,347.1422,355.1646,P04_V1,H4,60
1478,61,0.1515,1.754,-0.3841,3.1862,347.1442,355.148,P04_V1,H4,61
1479,62,0.1516,1.754,-0.3845,3.1978,347.1561,355.1032,P04_V1,H4,62
1480,63,0.1518,1.7541,-0.3849,3.1809,347.2021,355.057,P04_V1,H4,63
1481,64,0.1519,1.7541,-0.3852,3.1639,347.2234,355.0428,P04_V1,H4,64
1482,65,0.152,1.7541,-0.3856,3.1246,347.2567,355.0068,P04_V1,H4,65
1483,66,0.152,1.7541,-0.3859,3.0912,347.2804,355.0165,P04_V1,H4,66
1484,67,0.152,1.7543,-0.3863,3.0068,347.2687,355.0097,P04_V1,H4,67
1485,68,0.1518,1.7543,-0.3868,3.0162,347.2176,355.0305,P04_V1,H4,68
1486,69,0.1517,1.7543,-0.3869,3.0323,347.2087,355.0442,P04_V1,H4,69
1487,70,0.1515,1.7541,-0.3871,3.119,347.1915,355.073,P04_V1,H4,70
1488,71,0.1514,1.7541,-0.3872,3.1654,347.1889,355.0763,P04_V1,H4,71
1489,72,0.1513,1.7539,-0.3872,3.2601,347.2172,355.1246,P04_V1,H4,72
1490,73,0.1512,1.7538,-0.3871,3.2702,347.2423,355.1278,P04_V1,H4,73
1491,74,0.1512,1.7536,-0.3871,3.4032,347.3134,355.106,P04_V1,H4,74
1492,75,0.1513,1.7534,-0.3871,3.5214,347.3492,355.1029,P04_V1,H4,75
1493,76,0.1514,1.7531,-0.3871,3.9428,347.4971,355.052,P04_V1,H4,76
1494,77,0.1519,1.7522,-0.387,4.8872,347.8384,354.9369,P04_V1,H4,77
1495,78,0.1521,1.7515,-0.3868,5.3761,348.0421,354.9994,P04_V1,H4,78
1496,79,0.1525,1.7501,-0.3865,6.4503,348.3132,354.9579,P04_V1,H4,79
1497,80,0.1531,1.7485,-0.3858,8.0553,348.761,354.975,P04_V1,H4,80
1498,81,0.1535,1.7469,-0.3848,9.3668,349.0832,354.8316,P04_V1,H4,81
1499,82,0.1538,1.7462,-0.3842,9.7671,349.1401,354.6635,P04_V1,H4,82
1500,83,0.1542,1.7447,-0.383,10.8759,349.3356,354.3146,P04_V1,H4,83
1501,84,0.1544,1.7439,-0.3824,11.4386,349.6373,354.3333,P04_V1,H4,84
1502,85,0.1549,1.7425,-0.3808,12.6099,349.8508,354.2384,P04_V1,H4,85
1503,86,0.1551,1.7415,-0.3799,13.0431,350.0673,354.1321,P04_V1,H4,86
1504,87,0.1554,1.7394,-0.3781,14.6322,350.5314,353.9554,P04_V1,H4,87
1505,88,0.1555,1.7381,-0.3771,15.3238,350.7795,353.8141,P04_V1,H4,88
1506,89,0.1559,1.7354,-0.3748,16.7964,351.1962,353.775,P04_V1,H4,89
1507,90,0.1561,1.7345,-0.3736,17.4751,351.2769,353.6282,P04_V1,H4,90
1508,91,0.1562,1.7325,-0.3714,18.5564,351.6671,353.5086,P04_V1,H4,91
1509,92,0.1563,1.7317,-0.3704,19.2588,351.6647,353.492,P04_V1,H4,92
1510,93,0.1563,1.7298,-0.3683,20.318,351.8611,353.2853,P04_V1,H4,93
1511,94,0.1561,1.7278,-0.3652,21.4573,352.3874,353.3869,P04_V1,H4,94
1512,95,0.156,1.7277,-0.3643,21.5846,352.5375,353.6382,P04_V1,H4,95
1513,96,0.1561,1.7278,-0.364,21.4965,352.5859,353.7459,P04_V1,H4,96
1514,97,0.1561,1.7273,-0.3626,21.6344,352.9971,353.9199,P04_V1,H4,97
1515,98,0.156,1.7261,-0.3605,22.5,353.4355,354.0387,P04_V1,H4,98
1516,99,0.1559,1.7259,-0.3601,22.6927,353.5031,353.9197,P04_V1,H4,99
1517,100,0.1556,1.7253,-0.3588,22.9548,353.7943,354.0063,P04_V1,H4,100
1518,101,0.1552,1.725,-0.3581,23.0258,353.8629,354.079,P04_V1,H4,101
1519,102,0.1551,1.7251,-0.358,22.9196,353.8738,354.1088,P04_V1,H4,102
1520,103,0.1548,1.7252,-0.3576,22.8184,353.9236,354.1682,P04_V1,H4,103
1521,104,0.1536,1.7261,-0.3554,22.0696,353.99,354.317,P04_V1,H4,104
1522,105,0.1522,1.7278,-0.3542,20.977,353.8235,354.349,P04_V1,H4,105
1523,106,0.1514,1.729,-0.3539,20.0845,353.6746,354.4261,P04_V1,H4,106
1524,107,0.1503,1.732,-0.3541,18.0272,353.5517,354.7147,P04_V1,H4,107
1525,108,0.1486,1.737,-0.3555,14.9705,353.4081,354.8888,P04_V1,H4,108
1526,109,0.1477,1.741,-0.357,12.6259,352.959,355.1857,P04_V1,H4,109
1527,110,0.1471,1.7423,-0.3576,11.6552,352.8555,355.3605,P04_V1,H4,110
1528,111,0.1464,1.7432,-0.3585,10.9352,352.6826,355.3734,P04_V1,H4,111
1529,112,0.1451,1.7453,-0.3597,9.4739,352.1021,355.4408,P04_V1,H4,112
1530,113,0.1439,1.7462,-0.3612,8.7406,351.7291,355.748,P04_V1,H4,113
1531,114,0.1432,1.7473,-0.3616,7.894,351.5098,355.7958,P04_V1,H4,114
1532,115,0.1418,1.7488,-0.3637,7.0873,350.8122,355.8683,P04_V1,H4,115
1533,116,0.141,1.7493,-0.3645,6.6047,350.601,356.0708,P04_V1,H4,116
1534,117,0.139,1.7501,-0.3661,6.0461,349.6812,356.2878,P04_V1,H4,117
1535,118,0.1382,1.7506,-0.3667,5.8976,349.0985,356.3482,P04_V1,H4,118
1536,119,0.1363,1.7505,-0.3681,6.3213,348.3445,356.6165,P04_V1,H4,119
1537,120,0.1355,1.7504,-0.3685,6.106,348.1944,356.88,P04_V1,H4,120
1538,121,0.1345,1.7506,-0.3693,6.1663,347.7035,356.9641,P04_V1,H4,121
1539,122,0.1334,1.7509,-0.3698,5.8411,347.4062,357.0826,P04_V1,H4,122
1540,123,0.1333,1.7509,-0.37,5.9277,347.3942,357.1499,P04_V1,H4,123
1541,124,0.133,1.751,-0.3703,5.9671,347.3424,357.1171,P04_V1,H4,124
1542,125,0.1323,1.7515,-0.3706,5.7629,347.1516,357.2044,P04_V1,H4,125
1543,126,0.1319,1.7518,-0.3709,5.5307,347.0267,357.3004,P04_V1,H4,126
1544,127,0.1317,1.7521,-0.371,5.4378,347.0142,357.3401,P04_V1,H4,127
1545,128,0.1315,1.7521,-0.3711,5.4663,347.0257,357.2983,P04_V1,H4,128
1546,129,0.1312,1.7521,-0.3712,5.4052,346.9828,357.3014,P04_V1,H4,129
1547,130,0.131,1.7521,-0.3713,5.305,346.961,357.2785,P04_V1,H4,130
1548,131,0.1308,1.7522,-0.3715,5.236,346.9227,357.2706,P04_V1,H4,131
1549,132,0.1307,1.7521,-0.3718,5.2441,346.8862,357.2711,P04_V1,H4,132
1550,133,0.1306,1.7521,-0.3719,5.2438,346.8721,357.276,P04_V1,H4,133
1551,134,0.1306,1.752,-0.3722,5.2454,346.8636,357.2784,P04_V1,H4,134
1552,135,0.1306,1.752,-0.3723,5.2591,346.8713,357.2733,P04_V1,H4,135
1553,136,0.1308,1.752,-0.3727,5.2373,346.8927,357.2703,P04_V1,H4,136
1554,137,0.1309,1.752,-0.3729,5.2462,346.9052,357.2646,P04_V1,H4,137
1555,138,0.1312,1.7519,-0.3731,5.3069,346.8886,357.192,P04_V1,H4,138
1556,139,0.1312,1.7519,-0.3732,5.3063,346.8836,357.1745,P04_V1,H4,139
1557,140,0.1314,1.7516,-0.3734,5.401,346.7916,357.1415,P04_V1,H4,140
1558,141,0.1316,1.7515,-0.3736,5.4771,346.6831,357.0665,P04_V1,H4,141
1559,142,0.1316,1.7515,-0.3737,5.4696,346.6367,357.0631,P04_V1,H4,142
1560,143,0.1318,1.7515,-0.3738,5.4733,346.554,357.0185,P04_V1,H4,143
1561,144,0.132,1.7514,-0.374,5.53,346.4728,356.907,P04_V1,H4,144
1562,145,0.1322,1.7514,-0.374,5.5163,346.464,356.8944,P04_V1,H4,145
1563,146,0.1325,1.7514,-0.3742,5.5002,346.4519,356.8639,P04_V1,H4,146
1564,147,0.1329,1.7514,-0.3744,5.5225,346.4382,356.8085,P04_V1,H4,147
1565,148,0.1333,1.7512,-0.3747,5.5625,346.3171,356.6954,P04_V1,H4,148
1566,149,0.1334,1.7512,-0.3747,5.5976,346.257,356.6805,P04_V1,H4,149
1567,0,0.1334,1.7512,-0.3747,5.6276,346.1963,356.6754,P04_V1,H4,150
1568,1,0.1334,1.7511,-0.3747,5.6278,346.1512,356.6865,P04_V1,H4,151
1569,2,0.1327,1.751,-0.374,5.5522,345.9652,356.8199,P04_V1,H4,152
1570,3,0.1302,1.7502,-0.3719,5.3619,345.4407,357.1409,P04_V1,H4,153
1571,4,0.1271,1.7493,-0.3694,5.3098,344.7559,357.6711,P04_V1,H4,154
1572,5,0.1205,1.7471,-0.3636,5.2463,343.5274,358.5286,P04_V1,H4,155
1573,6,0.1168,1.7458,-0.3601,5.4116,343.0445,358.9153,P04_V1,H4,156
1574,7,0.1088,1.7435,-0.3523,5.2787,342.7544,359.6018,P04_V1,H4,157
1575,8,0.1048,1.7422,-0.348,5.0853,342.8545,359.8933,P04_V1,H4,158
1576,9,0.0974,1.741,-0.34,5.5958,343.4955,0.1934,P04_V1,H4,159
1577,10,0.0937,1.7404,-0.336,5.7707,343.9741,0.3586,P04_V1,H4,160
1578,11,0.0857,1.7397,-0.3278,5.1265,344.9154,0.7876,P04_V1,H4,161
1579,12,0.0819,1.7389,-0.3241,5.3122,345.2088,1.1156,P04_V1,H4,162
1580,13,0.0729,1.7378,-0.3167,4.8117,345.5338,1.4538,P04_V1,H4,163
1581,14,0.0683,1.7372,-0.3131,4.6023,345.5486,1.6555,P04_V1,H4,164
1582,15,0.0631,1.7363,-0.3093,4.6943,345.6458,1.7968,P04_V1,H4,165
1583,16,0.0531,1.7344,-0.3009,4.167,345.9623,2.1855,P04_V1,H4,166
1584,17,0.0418,1.7329,-0.2923,3.8614,346.3636,2.6802,P04_V1,H4,167
1585,18,0.0365,1.7319,-0.2882,3.7956,346.86,2.9598,P04_V1,H4,168
1586,19,0.0237,1.7302,-0.2804,3.4238,347.6299,3.6248,P04_V1,H4,169
1587,20,0.0096,1.7284,-0.273,3.2223,348.2916,4.6485,P04_V1,H4,170
1588,21,0.0023,1.7275,-0.2692,3.1489,348.7708,5.2046,P04_V1,H4,171
1589,22,-0.0127,1.7252,-0.262,2.8339,349.1581,5.9579,P04_V1,H4,172
1590,23,-0.0205,1.724,-0.2585,2.7981,349.503,6.4431,P04_V1,H4,173
1591,24,-0.0362,1.7212,-0.2519,2.885,349.6911,7.1773,P04_V1,H4,174
1592,25,-0.0436,1.7198,-0.2487,2.7987,350.1819,7.5759,P04_V1,H4,175
1593,26,-0.0506,1.7188,-0.2457,2.7815,350.455,8.017,P04_V1,H4,176
1594,27,-0.0645,1.7157,-0.2399,2.8901,350.7091,8.7165,P04_V1,H4,177
