,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
4386,1,0.2172,1.6678,-0.3978,13.5739,332.0976,3.1419,P13_V1,H3,1
4387,2,0.2204,1.6685,-0.3985,13.3988,332.3072,2.8573,P13_V1,H3,2
4388,3,0.2229,1.6695,-0.399,13.0897,332.4635,2.6078,P13_V1,H3,3
4389,4,0.2252,1.6703,-0.3995,12.6672,332.7439,2.3598,P13_V1,H3,4
4390,5,0.2273,1.6712,-0.3996,12.3047,333.0526,2.2931,P13_V1,H3,5
4391,6,0.2299,1.6718,-0.3996,11.921,333.4752,2.5071,P13_V1,H3,6
4392,7,0.232,1.672,-0.3994,11.7689,333.855,2.5491,P13_V1,H3,7
4393,8,0.2338,1.672,-0.3991,11.7945,334.16,2.458,P13_V1,H3,8
4394,9,0.2354,1.6721,-0.3987,11.7761,334.5323,2.2879,P13_V1,H3,9
4395,10,0.2369,1.6724,-0.3981,11.6137,334.8851,2.1101,P13_V1,H3,10
4396,11,0.2383,1.6729,-0.3972,11.4845,335.3213,1.9314,P13_V1,H3,11
4397,12,0.2393,1.6731,-0.3963,11.397,335.6063,1.8213,P13_V1,H3,12
4398,13,0.2398,1.6733,-0.3957,11.4809,335.7538,1.7901,P13_V1,H3,13
4399,14,0.2403,1.6731,-0.3948,11.6691,336.0795,1.8171,P13_V1,H3,14
4400,15,0.2407,1.673,-0.3939,11.8151,336.2564,1.7023,P13_V1,H3,15
4401,16,0.2411,1.673,-0.3931,12.1696,336.3387,1.4472,P13_V1,H3,16
4402,17,0.2414,1.6735,-0.3929,12.4716,336.4048,1.282,P13_V1,H3,17
4403,18,0.2416,1.6739,-0.3929,12.3706,336.3934,1.197,P13_V1,H3,18
4404,19,0.2419,1.6747,-0.3928,12.1545,336.4189,0.9987,P13_V1,H3,19
4405,20,0.2423,1.6753,-0.3929,12.1981,336.4812,0.8716,P13_V1,H3,20
4406,21,0.2432,1.676,-0.3935,12.2395,336.8774,0.6546,P13_V1,H3,21
4407,22,0.2438,1.6762,-0.394,12.2579,337.1791,0.6103,P13_V1,H3,22
4408,23,0.2443,1.6761,-0.3945,12.402,337.5598,0.6019,P13_V1,H3,23
4409,24,0.2449,1.6759,-0.3951,12.6314,337.958,0.5895,P13_V1,H3,24
4410,25,0.2455,1.6757,-0.3956,12.7528,338.3792,0.3337,P13_V1,H3,25
4411,26,0.2461,1.6754,-0.3966,13.0781,338.9518,0.0817,P13_V1,H3,26
4412,27,0.2462,1.6751,-0.3972,13.4026,339.1891,0.0285,P13_V1,H3,27
4413,28,0.2465,1.6745,-0.3981,13.9738,339.5713,0.0792,P13_V1,H3,28
4414,29,0.2465,1.6735,-0.3989,14.8302,340.0026,0.2656,P13_V1,H3,29
4415,30,0.2461,1.6713,-0.3998,16.6027,340.7107,0.7524,P13_V1,H3,30
4416,31,0.2446,1.6673,-0.4002,19.136,341.3899,0.8615,P13_V1,H3,31
4417,32,0.2441,1.6659,-0.4002,19.9574,341.6552,0.9468,P13_V1,H3,32
4418,33,0.2431,1.663,-0.4004,21.7739,341.7466,0.6147,P13_V1,H3,33
4419,34,0.2424,1.661,-0.4009,22.7654,341.8971,0.4281,P13_V1,H3,34
4420,35,0.2411,1.6578,-0.4014,24.3805,342.2981,0.3362,P13_V1,H3,35
4421,37,0.2385,1.6535,-0.402,26.7246,342.8715,359.9881,P13_V1,H3,36
4422,38,0.2377,1.6523,-0.4021,26.8669,343.1337,359.9887,P13_V1,H3,37
4423,39,0.2359,1.6497,-0.4019,27.8584,343.4558,359.6625,P13_V1,H3,38
4424,40,0.2339,1.6474,-0.4008,28.6069,343.8488,359.3459,P13_V1,H3,39
4425,41,0.2331,1.6466,-0.4,28.9537,343.8909,359.1179,P13_V1,H3,40
4426,42,0.232,1.6448,-0.3983,29.8065,343.9429,358.9009,P13_V1,H3,41
4427,43,0.2328,1.644,-0.3976,29.9508,343.9361,358.7074,P13_V1,H3,42
4428,44,0.2333,1.6433,-0.3967,30.373,344.0539,358.7233,P13_V1,H3,43
4429,45,0.2351,1.6423,-0.3947,31.1053,344.2311,358.7512,P13_V1,H3,44
4430,46,0.2387,1.6412,-0.3922,31.7836,344.1959,358.5483,P13_V1,H3,45
4431,47,0.2434,1.6391,-0.3895,33.1372,344.2823,358.158,P13_V1,H3,46
4432,48,0.2465,1.6377,-0.3879,33.7156,344.2662,357.856,P13_V1,H3,47
4433,49,0.2537,1.6359,-0.384,34.5728,344.4314,357.2913,P13_V1,H3,48
4434,50,0.2577,1.6348,-0.382,35.1053,344.5104,356.9926,P13_V1,H3,49
4435,51,0.2677,1.6322,-0.3781,36.3121,344.8475,356.7115,P13_V1,H3,50
4436,52,0.2744,1.6314,-0.3757,36.6507,345.2206,356.7813,P13_V1,H3,51
4437,53,0.2808,1.6305,-0.3733,37.0655,345.454,356.7485,P13_V1,H3,52
4438,54,0.2864,1.6294,-0.3705,37.511,345.7146,356.7191,P13_V1,H3,53
4439,55,0.3003,1.6268,-0.3649,38.3488,345.5091,356.755,P13_V1,H3,54
4440,56,0.3069,1.6253,-0.3617,38.7671,345.4709,356.7516,P13_V1,H3,55
4441,57,0.3293,1.6208,-0.352,40.2599,344.3289,356.2488,P13_V1,H3,56
4442,58,0.3393,1.6205,-0.3479,40.1458,343.2308,355.6879,P13_V1,H3,57
4443,59,0.3566,1.6186,-0.3399,40.4662,341.9485,354.9625,P13_V1,H3,58
4444,60,0.3776,1.6184,-0.3305,39.5474,340.5841,353.9804,P13_V1,H3,59
4445,61,0.3881,1.6179,-0.3258,39.1528,340.0233,353.5643,P13_V1,H3,60
4446,62,0.4005,1.6176,-0.3208,38.6721,339.5504,353.4418,P13_V1,H3,61
4447,63,0.4226,1.6172,-0.3101,38.3381,338.5108,352.9895,P13_V1,H3,62
