,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3406,0,-0.2301,1.8061,-0.5738,22.0861,11.5924,354.1252,P11_V1,H2,0
3407,1,-0.2148,1.8054,-0.576,21.4464,11.8108,353.9035,P11_V1,H2,1
3408,2,-0.2036,1.8046,-0.5769,21.2919,12.1026,353.7967,P11_V1,H2,2
3409,3,-0.1902,1.8035,-0.5782,21.0174,12.4069,353.7046,P11_V1,H2,3
3410,4,-0.1814,1.8028,-0.5787,21.0009,12.195,353.5313,P11_V1,H2,4
3411,5,-0.1738,1.8025,-0.5786,20.9266,11.7222,353.8297,P11_V1,H2,5
3412,6,-0.1667,1.803,-0.5779,20.8317,11.1027,354.0782,P11_V1,H2,6
3413,7,-0.1603,1.8032,-0.5777,20.6319,10.5729,354.0995,P11_V1,H2,7
3414,8,-0.1543,1.8035,-0.5777,20.4314,10.1469,354.033,P11_V1,H2,8
3415,9,-0.1474,1.8039,-0.5784,20.2057,9.7583,354.0709,P11_V1,H2,9
3416,10,-0.1442,1.8039,-0.5787,20.154,9.5071,354.0703,P11_V1,H2,10
3417,11,-0.1384,1.8039,-0.5796,19.9922,9.0349,353.8527,P11_V1,H2,11
3418,12,-0.1346,1.804,-0.58,19.8632,8.6987,353.6188,P11_V1,H2,12
3419,13,-0.1325,1.804,-0.5799,19.7816,8.492,353.4059,P11_V1,H2,13
3420,14,-0.1285,1.8041,-0.5806,19.6305,8.0044,353.2086,P11_V1,H2,14
3421,15,-0.1261,1.8042,-0.5805,19.6167,7.7299,353.0848,P11_V1,H2,15
3422,16,-0.1239,1.8042,-0.5807,19.5185,7.3804,353.0795,P11_V1,H2,16
3423,17,-0.1227,1.8041,-0.5808,19.4267,7.1652,353.053,P11_V1,H2,17
3424,18,-0.1205,1.8041,-0.5807,19.4227,6.6722,352.9205,P11_V1,H2,18
3425,19,-0.1187,1.804,-0.5802,19.5249,6.4639,352.9135,P11_V1,H2,19
3426,20,-0.1171,1.8039,-0.5797,19.7031,6.3561,352.8835,P11_V1,H2,20
3427,21,-0.1154,1.8036,-0.5792,19.9071,6.2569,352.8395,P11_V1,H2,21
3428,22,-0.1143,1.8033,-0.5788,20.1121,6.1621,352.8202,P11_V1,H2,22
3429,23,-0.1119,1.8024,-0.5779,20.7275,5.9625,352.6734,P11_V1,H2,23
3430,24,-0.111,1.8018,-0.5775,21.0114,5.7624,352.574,P11_V1,H2,24
3431,25,-0.1091,1.8006,-0.5761,21.8515,5.4766,352.4282,P11_V1,H2,25
3432,26,-0.1074,1.7992,-0.5755,22.5992,5.2012,352.3612,P11_V1,H2,26
3433,27,-0.1056,1.7976,-0.5739,23.4747,4.7125,352.0632,P11_V1,H2,27
3434,28,-0.1047,1.797,-0.573,24.1254,4.7072,352.0627,P11_V1,H2,28
3435,29,-0.103,1.7953,-0.5707,24.8946,4.4983,351.9744,P11_V1,H2,29
3436,30,-0.1022,1.7945,-0.5697,25.396,4.4627,352.0254,P11_V1,H2,30
3437,31,-0.1,1.7928,-0.5667,26.5575,4.2312,351.9778,P11_V1,H2,31
3438,32,-0.099,1.7916,-0.5649,27.0513,4.1736,351.9141,P11_V1,H2,32
3439,33,-0.0963,1.7888,-0.5604,28.0814,3.9705,351.6696,P11_V1,H2,33
3440,34,-0.0951,1.7873,-0.5582,28.5924,3.9151,351.5406,P11_V1,H2,34
3441,35,-0.0921,1.7838,-0.5527,29.959,3.6748,351.2529,P11_V1,H2,35
3442,36,-0.0905,1.7818,-0.5499,30.6666,3.6129,351.1385,P11_V1,H2,36
3443,37,-0.0872,1.7768,-0.5434,31.9776,3.3879,350.821,P11_V1,H2,37
3444,38,-0.0858,1.7747,-0.5411,32.5981,3.2242,350.6763,P11_V1,H2,38
3445,39,-0.0833,1.7696,-0.5357,33.7944,2.9897,350.3471,P11_V1,H2,39
3446,40,-0.0824,1.7673,-0.5333,34.4147,2.676,350.1328,P11_V1,H2,40
3447,41,-0.0812,1.7625,-0.529,35.3765,1.941,349.6281,P11_V1,H2,41
3448,43,-0.0819,1.7594,-0.5253,36.0637,1.3496,349.1543,P11_V1,H2,42
3449,44,-0.0835,1.7551,-0.5216,36.8852,0.8745,348.5603,P11_V1,H2,43
3450,45,-0.0844,1.7544,-0.5209,36.9467,0.8505,348.3611,P11_V1,H2,44
3451,46,-0.0864,1.7539,-0.52,37.1123,1.0952,348.4134,P11_V1,H2,45
3452,47,-0.087,1.7536,-0.5197,37.0408,1.2383,348.446,P11_V1,H2,46
3453,48,-0.0905,1.7525,-0.5187,37.3318,2.093,348.6734,P11_V1,H2,47
3454,49,-0.0918,1.7524,-0.5186,37.3322,2.3788,348.6613,P11_V1,H2,48
3455,50,-0.0949,1.7526,-0.5177,37.3985,2.9694,348.666,P11_V1,H2,49
3456,51,-0.0964,1.7531,-0.5173,37.3618,3.2157,348.6332,P11_V1,H2,50
3457,53,-0.1012,1.7551,-0.5156,36.9563,3.5422,348.6537,P11_V1,H2,51
3458,54,-0.1054,1.7564,-0.5148,36.5115,3.6083,348.7652,P11_V1,H2,52
3459,55,-0.1077,1.757,-0.5147,36.3056,3.5809,348.8413,P11_V1,H2,53
3460,56,-0.1103,1.7575,-0.5146,36.131,3.5437,348.8187,P11_V1,H2,54
3461,57,-0.1126,1.7583,-0.5149,36.1711,3.5246,348.7628,P11_V1,H2,55
3462,58,-0.1142,1.7589,-0.5154,36.0959,3.5477,348.7382,P11_V1,H2,56
3463,59,-0.1184,1.7612,-0.5174,35.6871,3.6842,348.7805,P11_V1,H2,57
3464,60,-0.1198,1.7625,-0.5184,35.4586,3.7737,348.9028,P11_V1,H2,58
3465,61,-0.1236,1.7663,-0.522,34.2808,4.2578,349.4661,P11_V1,H2,59
3466,62,-0.1247,1.7679,-0.5234,33.8888,4.4584,349.7385,P11_V1,H2,60
3467,63,-0.1265,1.7716,-0.527,32.8046,4.8004,350.1383,P11_V1,H2,61
3468,64,-0.1273,1.7735,-0.529,32.0066,4.9044,350.3355,P11_V1,H2,62
3469,65,-0.1287,1.7786,-0.534,30.3989,5.2667,350.7231,P11_V1,H2,63
3470,66,-0.1291,1.7816,-0.5366,29.2983,5.4824,351.0398,P11_V1,H2,64
3471,67,-0.13,1.7882,-0.5425,26.5129,5.9924,351.6607,P11_V1,H2,65
3472,68,-0.1305,1.7914,-0.5457,25.1692,6.2881,351.8113,P11_V1,H2,66
3473,69,-0.1312,1.7977,-0.5527,22.5633,6.7439,352.5704,P11_V1,H2,67
3474,70,-0.1315,1.8002,-0.5561,21.3723,6.8154,352.7132,P11_V1,H2,68
3475,72,-0.1325,1.8034,-0.5621,19.6555,6.9193,353.0816,P11_V1,H2,69
3476,73,-0.1337,1.8066,-0.5695,17.5861,6.6239,353.6729,P11_V1,H2,70
3477,74,-0.134,1.8075,-0.5719,16.951,6.4804,353.8864,P11_V1,H2,71
3478,75,-0.1348,1.8077,-0.5746,16.6628,5.8484,354.0616,P11_V1,H2,72
3479,76,-0.1351,1.8081,-0.5763,16.358,5.6639,354.2505,P11_V1,H2,73
3480,77,-0.1359,1.808,-0.5781,16.1839,5.0811,354.2915,P11_V1,H2,74
3481,78,-0.137,1.8074,-0.5788,16.2192,4.4051,354.2319,P11_V1,H2,75
3482,79,-0.1376,1.807,-0.579,16.2215,4.2038,354.2705,P11_V1,H2,76
3483,80,-0.1389,1.8065,-0.579,16.3494,4.1783,354.3376,P11_V1,H2,77
3484,81,-0.1396,1.8062,-0.5791,16.3546,4.1197,354.4753,P11_V1,H2,78
3485,82,-0.1421,1.8052,-0.5786,16.2703,4.0075,354.5655,P11_V1,H2,79
3486,83,-0.1433,1.8049,-0.578,16.2902,4.0339,354.6347,P11_V1,H2,80
3487,84,-0.1462,1.8042,-0.5763,16.4499,3.9607,354.6617,P11_V1,H2,81
3488,85,-0.1509,1.8035,-0.5729,16.8211,3.8758,354.4496,P11_V1,H2,82
3489,86,-0.1593,1.8024,-0.5664,17.2087,3.9097,354.1947,P11_V1,H2,83
3490,87,-0.1634,1.8021,-0.5633,17.4597,3.9954,354.3223,P11_V1,H2,84
3491,88,-0.174,1.8011,-0.5547,17.6624,3.9665,354.3887,P11_V1,H2,85
3492,89,-0.1788,1.8006,-0.5507,17.6163,4.1279,354.6145,P11_V1,H2,86
3493,90,-0.192,1.7992,-0.5406,18.1656,4.6673,354.8833,P11_V1,H2,87
3494,91,-0.1976,1.7986,-0.5364,18.4584,4.8572,354.8814,P11_V1,H2,88
