,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3698,1,-0.4832,1.7926,-0.2956,31.1851,31.5868,356.5722,P11_V1,H1,1
3699,2,-0.4844,1.7929,-0.2974,30.9737,31.5796,356.5444,P11_V1,H1,2
3700,3,-0.4851,1.7932,-0.2986,30.8884,31.5963,356.5488,P11_V1,H1,3
3701,4,-0.4857,1.7934,-0.2997,30.8204,31.5929,356.5623,P11_V1,H1,4
3702,5,-0.4871,1.794,-0.3024,30.5585,31.5893,356.5572,P11_V1,H1,5
3703,6,-0.4875,1.7942,-0.3032,30.5279,31.6059,356.5568,P11_V1,H1,6
3704,7,-0.4887,1.7947,-0.3057,30.2671,31.6039,356.528,P11_V1,H1,7
3705,8,-0.4901,1.7956,-0.3085,29.9108,31.5113,356.3882,P11_V1,H1,8
3706,9,-0.4903,1.7957,-0.3088,29.8653,31.5167,356.4317,P11_V1,H1,9
3707,10,-0.492,1.7979,-0.3127,28.9146,31.3806,356.0869,P11_V1,H1,10
3708,11,-0.4925,1.7984,-0.3137,28.6324,31.3349,356.0733,P11_V1,H1,11
3709,12,-0.4936,1.8,-0.3165,28.0377,31.2089,355.9787,P11_V1,H1,12
3710,13,-0.4948,1.8021,-0.32,27.1926,30.9877,355.6336,P11_V1,H1,13
3711,14,-0.4952,1.8028,-0.3214,26.5947,31.0275,355.775,P11_V1,H1,14
3712,15,-0.4962,1.805,-0.3241,25.3223,30.9946,355.719,P11_V1,H1,15
3713,16,-0.4965,1.8064,-0.3256,24.4477,30.8532,355.5588,P11_V1,H1,16
3714,17,-0.4975,1.8094,-0.3291,22.7962,30.962,355.5247,P11_V1,H1,17
3715,18,-0.4981,1.8107,-0.3308,22.0808,31.0491,355.5062,P11_V1,H1,18
3716,19,-0.499,1.8128,-0.3341,21.2237,30.9751,355.2174,P11_V1,H1,19
3717,20,-0.4993,1.8134,-0.3355,20.8752,31.0982,355.225,P11_V1,H1,20
3718,21,-0.4997,1.8139,-0.3386,20.5294,30.9901,354.9889,P11_V1,H1,21
3719,22,-0.4997,1.8138,-0.3392,20.568,31.0158,354.9793,P11_V1,H1,22
3720,23,-0.4992,1.8135,-0.3408,20.8079,31.172,354.9453,P11_V1,H1,23
3721,24,-0.4992,1.8135,-0.3411,20.8138,31.1958,354.9247,P11_V1,H1,24
3722,25,-0.498,1.8135,-0.3442,20.8558,31.6515,354.7429,P11_V1,H1,25
3723,26,-0.4978,1.8135,-0.3445,20.8467,31.7423,354.7268,P11_V1,H1,26
3724,27,-0.4965,1.813,-0.3463,20.7752,32.193,354.6195,P11_V1,H1,27
3725,28,-0.4955,1.8127,-0.3475,20.8686,32.5548,354.5909,P11_V1,H1,28
3726,29,-0.4939,1.8124,-0.3491,20.948,32.9624,354.662,P11_V1,H1,29
3727,31,-0.4912,1.8124,-0.3517,21.0224,33.1795,354.7406,P11_V1,H1,30
3728,32,-0.4889,1.8125,-0.3534,20.9126,33.0656,354.8282,P11_V1,H1,31
3729,33,-0.4863,1.8126,-0.3551,20.7823,32.8342,354.8058,P11_V1,H1,32
3730,34,-0.4813,1.8125,-0.3578,20.69,32.2407,354.6313,P11_V1,H1,33
3731,35,-0.4774,1.8123,-0.3596,20.6795,31.8327,354.4161,P11_V1,H1,34
3732,36,-0.472,1.8118,-0.362,20.6934,31.4891,354.3242,P11_V1,H1,35
3733,37,-0.4615,1.8113,-0.3666,20.7625,30.7895,353.9257,P11_V1,H1,36
3734,38,-0.4567,1.811,-0.3688,20.6767,30.505,353.7985,P11_V1,H1,37
3735,39,-0.4512,1.8111,-0.3714,20.8066,30.3709,353.8069,P11_V1,H1,38
3736,40,-0.44,1.811,-0.3767,20.6526,29.663,353.6459,P11_V1,H1,39
3737,41,-0.4271,1.8103,-0.3832,20.365,29.1127,353.5054,P11_V1,H1,40
3738,42,-0.4203,1.81,-0.3867,20.3273,28.8339,353.4126,P11_V1,H1,41
3739,43,-0.4125,1.8094,-0.3908,20.2096,28.4573,353.1867,P11_V1,H1,42
3740,44,-0.3972,1.8078,-0.3989,19.8705,27.8471,353.026,P11_V1,H1,43
3741,45,-0.3797,1.8059,-0.4088,19.6694,26.886,353.1396,P11_V1,H1,44
3742,46,-0.3709,1.8051,-0.4139,19.5934,26.4278,353.2314,P11_V1,H1,45
3743,47,-0.352,1.8032,-0.425,19.1532,25.2548,353.6971,P11_V1,H1,46
3744,48,-0.3423,1.8022,-0.4306,18.8912,24.6365,353.8779,P11_V1,H1,47
3745,49,-0.3217,1.8008,-0.4424,18.3797,23.431,354.4884,P11_V1,H1,48
3746,50,-0.3114,1.8,-0.448,18.0976,22.9186,354.8629,P11_V1,H1,49
3747,51,-0.2896,1.7988,-0.4592,17.54,22.0025,355.5246,P11_V1,H1,50
3748,52,-0.2787,1.7983,-0.4645,17.0663,21.3748,355.8978,P11_V1,H1,51
3749,53,-0.2574,1.7973,-0.4741,16.3202,20.3531,355.968,P11_V1,H1,52
3750,54,-0.2471,1.7969,-0.4787,16.13,19.7006,356.1305,P11_V1,H1,53
3751,55,-0.2274,1.797,-0.4866,16.3435,18.6348,356.6309,P11_V1,H1,54
3752,56,-0.2182,1.7982,-0.4894,16.9012,17.9096,356.898,P11_V1,H1,55
3753,57,-0.211,1.7995,-0.4921,17.7744,17.3154,356.5237,P11_V1,H1,56
3754,58,-0.1901,1.8014,-0.5017,19.6274,15.4396,355.1102,P11_V1,H1,57
3755,59,-0.1856,1.8018,-0.5044,19.978,14.7245,354.3289,P11_V1,H1,58
3756,60,-0.177,1.8027,-0.5097,20.1702,13.3121,353.8634,P11_V1,H1,59
3757,61,-0.1737,1.803,-0.5123,20.1817,12.5253,354.1783,P11_V1,H1,60
3758,62,-0.1674,1.8029,-0.5173,20.177,11.5096,354.0579,P11_V1,H1,61
3759,63,-0.1647,1.8025,-0.5199,20.29,11.2764,353.6942,P11_V1,H1,62
3760,64,-0.1605,1.8009,-0.5248,20.2846,11.582,353.1948,P11_V1,H1,63
3761,65,-0.1593,1.8002,-0.5263,20.2181,11.7236,353.0394,P11_V1,H1,64
3762,66,-0.1569,1.7991,-0.5308,20.5019,12.196,352.6908,P11_V1,H1,65
3763,67,-0.1566,1.7987,-0.5322,20.4539,12.2818,352.5585,P11_V1,H1,66
3764,68,-0.1563,1.7988,-0.5347,20.5518,12.2697,352.2971,P11_V1,H1,67
3765,69,-0.1565,1.7991,-0.535,20.5935,12.2713,352.3474,P11_V1,H1,68
