,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3615,1,0.0241,1.8001,-0.7615,9.6738,357.7115,354.5085,P11_V1,H3,1
3616,2,0.0237,1.7998,-0.7619,10.2833,357.9081,354.8011,P11_V1,H3,2
3617,3,0.0231,1.7996,-0.7623,10.5838,357.8504,354.8725,P11_V1,H3,3
3618,4,0.022,1.7997,-0.7636,11.0397,357.875,354.9687,P11_V1,H3,4
3619,5,0.0208,1.8,-0.7648,11.3622,357.7714,355.1499,P11_V1,H3,5
3620,6,0.0196,1.8004,-0.7656,11.3249,357.5653,355.1142,P11_V1,H3,6
3621,7,0.0189,1.801,-0.7665,11.2334,357.516,354.9962,P11_V1,H3,7
3622,8,0.0174,1.8024,-0.7686,10.9039,357.5439,355.0163,P11_V1,H3,8
3623,9,0.0167,1.8029,-0.7697,10.6846,357.6721,355.1409,P11_V1,H3,9
3624,10,0.0162,1.803,-0.7705,10.6473,357.7455,355.1444,P11_V1,H3,10
3625,11,0.0156,1.8031,-0.7713,10.6125,357.7925,355.1588,P11_V1,H3,11
3626,12,0.0149,1.8032,-0.7722,10.6041,357.8204,355.1646,P11_V1,H3,12
3627,13,0.0141,1.8033,-0.7731,10.5667,357.8195,355.1629,P11_V1,H3,13
3628,14,0.0133,1.8034,-0.774,10.424,357.8737,355.1962,P11_V1,H3,14
3629,15,0.0125,1.8036,-0.775,10.1133,358.0145,355.2918,P11_V1,H3,15
3630,16,0.012,1.804,-0.7759,9.8586,358.2138,355.3532,P11_V1,H3,16
3631,17,0.0115,1.8043,-0.7765,9.5677,358.4461,355.4029,P11_V1,H3,17
3632,18,0.0111,1.8046,-0.7771,9.3507,358.6513,355.3978,P11_V1,H3,18
3633,19,0.0109,1.8045,-0.7772,9.2787,358.7767,355.351,P11_V1,H3,19
3634,20,0.0107,1.8046,-0.7774,9.2134,358.9136,355.1284,P11_V1,H3,20
3635,21,0.0103,1.8047,-0.7777,9.2099,358.963,354.8923,P11_V1,H3,21
3636,22,0.0098,1.8055,-0.7782,8.7938,358.9864,354.4452,P11_V1,H3,22
3637,23,0.0095,1.8071,-0.7781,7.9031,359.0673,353.8845,P11_V1,H3,23
3638,24,0.0095,1.8079,-0.7783,7.4544,359.1241,353.7237,P11_V1,H3,24
3639,25,0.0093,1.8088,-0.779,7.0447,359.5562,353.7972,P11_V1,H3,25
3640,26,0.0091,1.8091,-0.7793,7.1104,359.7933,354.0117,P11_V1,H3,26
3641,27,0.0089,1.8089,-0.7793,7.2391,359.7629,354.1268,P11_V1,H3,27
3642,28,0.0084,1.8093,-0.7796,7.281,0.0603,354.4394,P11_V1,H3,28
3643,29,0.0082,1.8093,-0.7794,7.2167,0.0878,354.4814,P11_V1,H3,29
3644,30,0.0078,1.8093,-0.7792,7.2105,0.1582,354.5555,P11_V1,H3,30
3645,31,0.0076,1.8093,-0.7791,7.2146,0.2342,354.6266,P11_V1,H3,31
3646,32,0.0075,1.8091,-0.7789,7.2567,0.3276,354.6021,P11_V1,H3,32
3647,33,0.0075,1.8083,-0.779,7.7516,0.3399,354.0264,P11_V1,H3,33
3648,34,0.0075,1.8077,-0.7791,8.1197,0.5106,353.8717,P11_V1,H3,34
3649,35,0.0078,1.8076,-0.779,8.4056,0.7776,353.8584,P11_V1,H3,35
3650,36,0.0078,1.8081,-0.7789,8.2059,0.6786,354.0997,P11_V1,H3,36
3651,37,0.0074,1.8083,-0.7785,8.2504,0.6158,353.9573,P11_V1,H3,37
3652,38,0.007,1.8086,-0.7783,8.2394,0.3765,353.8245,P11_V1,H3,38
3653,39,0.0067,1.8088,-0.7779,8.1271,0.1583,353.92,P11_V1,H3,39
3654,40,0.0067,1.8092,-0.7778,8.2043,0.1235,354.1966,P11_V1,H3,40
3655,41,0.007,1.8099,-0.7773,8.3455,359.9932,354.5377,P11_V1,H3,41
3656,43,0.0066,1.8095,-0.7768,8.6925,0.1166,354.6827,P11_V1,H3,42
3657,44,0.0061,1.8085,-0.7763,9.2966,0.2321,354.7303,P11_V1,H3,43
3658,45,0.006,1.8081,-0.7762,9.5967,0.0728,354.7671,P11_V1,H3,44
3659,46,0.006,1.8077,-0.7756,9.7656,0.2212,354.843,P11_V1,H3,45
3660,47,0.0061,1.8077,-0.7752,9.7239,0.2336,354.8467,P11_V1,H3,46
3661,48,0.006,1.8076,-0.7745,9.6466,0.2205,354.8116,P11_V1,H3,47
3662,49,0.006,1.8076,-0.7743,9.6533,0.2139,354.7837,P11_V1,H3,48
3663,50,0.0061,1.8076,-0.7736,9.6626,0.174,354.7517,P11_V1,H3,49
3664,51,0.0061,1.8075,-0.7734,9.6822,0.155,354.7428,P11_V1,H3,50
3665,52,0.0062,1.8073,-0.7727,9.8417,0.0998,354.614,P11_V1,H3,51
3666,53,0.0063,1.8072,-0.7724,10.0177,0.1094,354.5523,P11_V1,H3,52
3667,54,0.0064,1.8068,-0.7719,10.317,359.9889,354.3952,P11_V1,H3,53
3668,55,0.0066,1.8065,-0.7714,10.4608,359.9796,354.3488,P11_V1,H3,54
3669,56,0.0069,1.8063,-0.7709,10.5873,359.9492,354.275,P11_V1,H3,55
3670,57,0.007,1.8063,-0.7707,10.6257,359.9318,354.2532,P11_V1,H3,56
3671,58,0.0073,1.8062,-0.7702,10.6807,359.9347,354.2358,P11_V1,H3,57
3672,59,0.0079,1.8061,-0.7694,10.7221,359.891,354.1861,P11_V1,H3,58
3673,60,0.0081,1.8061,-0.769,10.7303,359.8995,354.1731,P11_V1,H3,59
3674,61,0.009,1.806,-0.768,10.8095,359.95,354.1505,P11_V1,H3,60
3675,62,0.0093,1.8058,-0.7676,10.8474,359.9884,354.164,P11_V1,H3,61
3676,63,0.0101,1.8056,-0.7666,11.0007,0.0173,354.1345,P11_V1,H3,62
3677,64,0.0106,1.8055,-0.7661,11.1042,0.0363,354.1284,P11_V1,H3,63
3678,65,0.0115,1.8053,-0.765,11.2565,0.0581,354.0528,P11_V1,H3,64
3679,66,0.0119,1.8052,-0.7646,11.3002,0.0635,354.0234,P11_V1,H3,65
3680,67,0.0129,1.8051,-0.7635,11.416,0.0637,353.9877,P11_V1,H3,66
3681,68,0.0133,1.805,-0.763,11.4681,0.0829,353.9748,P11_V1,H3,67
3682,69,0.0146,1.8049,-0.7616,11.7399,0.1112,353.8979,P11_V1,H3,68
3683,70,0.0151,1.8048,-0.7609,11.8768,0.1523,353.7929,P11_V1,H3,69
3684,71,0.0163,1.8044,-0.7594,12.3929,0.2756,353.6843,P11_V1,H3,70
3685,72,0.0169,1.8042,-0.7585,12.7655,0.4398,353.5653,P11_V1,H3,71
3686,73,0.0177,1.8035,-0.7569,13.1679,0.585,353.5943,P11_V1,H3,72
3687,74,0.0188,1.8029,-0.7552,13.5822,0.5398,353.5324,P11_V1,H3,73
3688,75,0.0195,1.8027,-0.7536,13.9273,0.5424,353.5638,P11_V1,H3,74
3689,76,0.0197,1.8026,-0.7533,14.033,0.5524,353.5895,P11_V1,H3,75
3690,77,0.0208,1.8021,-0.7508,14.985,0.6656,353.5653,P11_V1,H3,76
