,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
2818,1,-0.3269,1.8366,-0.3251,25.3794,17.8247,352.8455,P09_V1,H4,1
2819,2,-0.3326,1.8375,-0.3257,25.1924,18.8642,353.3164,P09_V1,H4,2
2820,3,-0.3429,1.8387,-0.3263,25.1019,20.4742,354.1606,P09_V1,H4,3
2821,4,-0.3467,1.8392,-0.3267,25.0929,21.0111,354.4024,P09_V1,H4,4
2822,5,-0.3547,1.8402,-0.3279,24.5036,22.4644,354.6584,P09_V1,H4,5
2823,6,-0.3591,1.8407,-0.3283,24.4099,23.3547,354.7781,P09_V1,H4,6
2824,7,-0.3684,1.8412,-0.3299,24.368,24.237,354.7466,P09_V1,H4,7
2825,8,-0.3729,1.8416,-0.3304,24.3013,24.684,354.8336,P09_V1,H4,8
2826,9,-0.3819,1.8431,-0.3319,23.917,25.2696,355.1709,P09_V1,H4,9
2827,10,-0.3861,1.8444,-0.3331,23.3538,25.0281,355.1065,P09_V1,H4,10
2828,11,-0.3945,1.8462,-0.3354,22.3657,25.2575,355.1542,P09_V1,H4,11
2829,12,-0.3983,1.8475,-0.3365,21.4919,25.3255,355.3065,P09_V1,H4,12
2830,13,-0.4057,1.8504,-0.3388,19.7497,25.5075,355.4548,P09_V1,H4,13
2831,14,-0.4091,1.8518,-0.3406,19.0845,25.765,355.4294,P09_V1,H4,14
2832,15,-0.416,1.8536,-0.3436,17.644,25.8422,355.9373,P09_V1,H4,15
2833,16,-0.4194,1.8541,-0.3456,17.153,25.8357,355.9886,P09_V1,H4,16
2834,17,-0.4262,1.8563,-0.3498,15.7607,25.895,355.9366,P09_V1,H4,17
2835,18,-0.4328,1.8577,-0.3552,14.901,26.0076,355.6109,P09_V1,H4,18
2836,19,-0.4361,1.8579,-0.3576,14.5324,26.1605,355.5906,P09_V1,H4,19
2837,20,-0.4421,1.8582,-0.3626,14.561,26.7911,355.4766,P09_V1,H4,20
2838,21,-0.445,1.8584,-0.3649,14.443,27.0664,355.5437,P09_V1,H4,21
2839,22,-0.4503,1.8581,-0.3694,14.2232,27.5558,355.876,P09_V1,H4,22
2840,23,-0.452,1.858,-0.3706,14.0929,27.5643,355.9959,P09_V1,H4,23
2841,24,-0.4545,1.858,-0.3727,14.3159,27.5224,355.8811,P09_V1,H4,24
2842,25,-0.4574,1.858,-0.3748,14.636,27.5544,355.9166,P09_V1,H4,25
2843,26,-0.4656,1.8564,-0.3794,15.7144,27.8745,356.3821,P09_V1,H4,26
2844,27,-0.4682,1.8553,-0.3808,16.6106,27.9327,356.6106,P09_V1,H4,27
2845,28,-0.4724,1.851,-0.3826,19.3198,27.844,357.1776,P09_V1,H4,28
2846,29,-0.4739,1.8492,-0.383,20.2177,27.6076,357.5702,P09_V1,H4,29
2847,30,-0.4768,1.8481,-0.3843,20.3365,27.1351,357.5981,P09_V1,H4,30
2848,31,-0.4779,1.848,-0.3855,20.1313,26.937,357.4798,P09_V1,H4,31
2849,32,-0.4788,1.848,-0.387,20.1046,26.8732,357.301,P09_V1,H4,32
2850,33,-0.4786,1.8484,-0.3876,19.9126,27.03,357.3529,P09_V1,H4,33
2851,34,-0.4803,1.8482,-0.3894,19.9247,27.1751,357.59,P09_V1,H4,34
2852,35,-0.4816,1.8479,-0.3907,20.0829,27.1828,357.7338,P09_V1,H4,35
2853,36,-0.483,1.8474,-0.3924,20.4351,27.0624,357.9463,P09_V1,H4,36
2854,37,-0.4837,1.847,-0.3933,20.6449,26.8932,357.8769,P09_V1,H4,37
2855,38,-0.4849,1.8453,-0.3951,21.5867,26.6242,357.726,P09_V1,H4,38
2856,39,-0.4857,1.842,-0.3965,23.7438,26.8644,357.9359,P09_V1,H4,39
2857,40,-0.4858,1.8406,-0.3969,24.5496,26.8289,358.0845,P09_V1,H4,40
2858,41,-0.4857,1.8382,-0.3969,25.8582,26.9082,358.217,P09_V1,H4,41
2859,42,-0.4857,1.8376,-0.397,26.214,26.8843,358.3534,P09_V1,H4,42
2860,43,-0.4859,1.8381,-0.3975,25.9894,26.7658,358.544,P09_V1,H4,43
2861,44,-0.486,1.8381,-0.3977,25.9223,26.7019,358.4456,P09_V1,H4,44
2862,45,-0.4861,1.8375,-0.3983,26.2144,26.6618,358.5249,P09_V1,H4,45
2863,46,-0.4861,1.8373,-0.3987,26.3168,26.6382,358.4835,P09_V1,H4,46
2864,47,-0.486,1.8369,-0.3992,26.3497,26.6235,358.5049,P09_V1,H4,47
2865,48,-0.4859,1.8362,-0.3999,26.6825,26.5972,358.482,P09_V1,H4,48
2866,49,-0.4856,1.8353,-0.4006,26.9708,26.6545,358.4808,P09_V1,H4,49
2867,50,-0.4852,1.8346,-0.4011,27.1317,26.7554,358.563,P09_V1,H4,50
2868,51,-0.4846,1.8338,-0.4019,27.4539,26.8194,358.4294,P09_V1,H4,51
2869,52,-0.484,1.8333,-0.4026,27.7687,26.9583,358.3914,P09_V1,H4,52
2870,53,-0.4835,1.8331,-0.4032,27.8467,27.1338,358.4615,P09_V1,H4,53
2871,54,-0.483,1.8331,-0.4037,27.877,27.2219,358.4789,P09_V1,H4,54
2872,55,-0.4824,1.833,-0.4046,27.9438,27.3098,358.4331,P09_V1,H4,55
2873,56,-0.4816,1.833,-0.4055,27.8497,27.4277,358.4036,P09_V1,H4,56
2874,57,-0.4813,1.8331,-0.4059,27.8174,27.4672,358.3881,P09_V1,H4,57
2875,58,-0.4806,1.8331,-0.4068,27.7224,27.5848,358.3654,P09_V1,H4,58
2876,59,-0.4802,1.833,-0.4072,27.7004,27.6554,358.375,P09_V1,H4,59
2877,60,-0.4792,1.8329,-0.4082,27.7232,27.9404,358.3683,P09_V1,H4,60
2878,61,-0.4789,1.8328,-0.4085,27.6966,28.0019,358.3723,P09_V1,H4,61
2879,62,-0.4781,1.8327,-0.4094,27.6802,28.1688,358.395,P09_V1,H4,62
2880,63,-0.4777,1.8326,-0.4097,27.7319,28.2236,358.4096,P09_V1,H4,63
2881,64,-0.4769,1.8326,-0.4105,27.7024,28.3446,358.4013,P09_V1,H4,64
2882,65,-0.4758,1.8326,-0.4116,27.7333,28.5718,358.3284,P09_V1,H4,65
2883,66,-0.4755,1.8328,-0.412,27.7601,28.6578,358.3091,P09_V1,H4,66
2884,67,-0.4747,1.8335,-0.4126,27.5256,28.8687,358.2739,P09_V1,H4,67
2885,68,-0.4732,1.8354,-0.4134,26.6677,29.1378,358.136,P09_V1,H4,68
2886,69,-0.4721,1.8374,-0.4139,25.7444,29.2747,358.0852,P09_V1,H4,69
2887,70,-0.4709,1.8399,-0.4146,24.3174,29.0578,357.7062,P09_V1,H4,70
2888,71,-0.4701,1.8414,-0.4149,23.5513,29.0,357.71,P09_V1,H4,71
2889,72,-0.4682,1.8443,-0.4155,21.7541,28.858,357.7936,P09_V1,H4,72
2890,73,-0.4653,1.8481,-0.4158,19.0103,28.4728,357.3946,P09_V1,H4,73
2891,74,-0.464,1.8501,-0.4159,17.7208,28.2829,357.2585,P09_V1,H4,74
2892,75,-0.461,1.8541,-0.4168,15.0223,27.5314,356.7449,P09_V1,H4,75
2893,76,-0.4595,1.8558,-0.4176,13.9806,27.2086,356.5627,P09_V1,H4,76
2894,77,-0.4559,1.8582,-0.4202,12.8656,26.417,356.3065,P09_V1,H4,77
2895,78,-0.4539,1.8594,-0.4215,12.216,26.0962,356.1341,P09_V1,H4,78
2896,79,-0.4493,1.8606,-0.4241,11.7011,25.5171,356.0085,P09_V1,H4,79
2897,80,-0.4464,1.8607,-0.4255,11.6975,25.2818,355.7874,P09_V1,H4,80
2898,81,-0.4401,1.8612,-0.4278,11.2589,24.7324,355.7475,P09_V1,H4,81
2899,82,-0.436,1.8618,-0.4288,11.0737,24.5392,355.6294,P09_V1,H4,82
2900,83,-0.4279,1.8629,-0.4308,10.2821,24.1267,355.5189,P09_V1,H4,83
2901,84,-0.4234,1.8635,-0.432,9.8859,23.8752,355.4594,P09_V1,H4,84
2902,85,-0.4144,1.865,-0.4348,9.0465,23.5258,355.5537,P09_V1,H4,85
2903,86,-0.405,1.8657,-0.4381,8.5391,23.0275,355.5458,P09_V1,H4,86
2904,87,-0.3899,1.8669,-0.4432,8.4422,22.4498,355.4762,P09_V1,H4,87
2905,88,-0.3847,1.8669,-0.4448,8.2871,22.1659,355.5301,P09_V1,H4,88
2906,89,-0.374,1.8668,-0.4477,8.3179,21.5006,355.3917,P09_V1,H4,89
2907,90,-0.3685,1.8665,-0.4492,8.2797,21.1689,355.3383,P09_V1,H4,90
2908,91,-0.3581,1.866,-0.4527,8.4568,20.3989,355.4912,P09_V1,H4,91
2909,92,-0.3531,1.8655,-0.4543,8.5369,20.0137,355.3333,P09_V1,H4,92
2910,93,-0.3376,1.8654,-0.4597,8.429,19.2597,355.2937,P09_V1,H4,93
2911,94,-0.3275,1.8646,-0.4634,8.5203,18.8202,355.2347,P09_V1,H4,94
2912,95,-0.3222,1.8644,-0.4651,8.6091,18.666,355.3011,P09_V1,H4,95
2913,96,-0.3125,1.8638,-0.4684,8.286,18.4625,354.9968,P09_V1,H4,96
2914,97,-0.3067,1.8633,-0.4706,8.4871,18.2365,355.0719,P09_V1,H4,97
2915,98,-0.297,1.8629,-0.4742,8.6691,17.8377,354.9935,P09_V1,H4,98
2916,99,-0.2921,1.8626,-0.4757,8.5556,17.8386,354.9648,P09_V1,H4,99
2917,100,-0.2851,1.8619,-0.4781,8.6661,17.7831,355.0126,P09_V1,H4,100
2918,101,-0.2798,1.8612,-0.48,8.7794,17.8139,355.0009,P09_V1,H4,101
2919,102,-0.2693,1.8601,-0.4842,9.1333,17.5077,355.037,P09_V1,H4,102
2920,103,-0.2633,1.8596,-0.486,9.2604,17.4767,354.8622,P09_V1,H4,103
2921,104,-0.2535,1.8583,-0.4892,9.5988,17.2038,354.9035,P09_V1,H4,104
2922,105,-0.244,1.8562,-0.4924,10.3146,16.8913,355.0129,P09_V1,H4,105
2923,106,-0.2316,1.8531,-0.497,11.2338,16.2777,355.0369,P09_V1,H4,106
2924,107,-0.2282,1.8523,-0.4982,11.4651,15.9957,354.9116,P09_V1,H4,107
2925,108,-0.2215,1.8512,-0.5013,11.8452,15.7048,354.8281,P09_V1,H4,108
2926,109,-0.2193,1.8508,-0.5022,11.8534,15.6334,354.9873,P09_V1,H4,109
2927,110,-0.2145,1.85,-0.5044,12.1501,15.4158,355.2799,P09_V1,H4,110
2928,111,-0.2106,1.8491,-0.5062,12.2115,14.8842,355.3166,P09_V1,H4,111
2929,112,-0.2057,1.8478,-0.5083,12.5017,14.2753,355.1955,P09_V1,H4,112
