,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5250,1,0.6062,1.8224,0.051,9.4063,311.8157,2.1693,P17_V1,H4,1
5251,2,0.6066,1.8222,0.0509,9.5715,312.1174,2.1703,P17_V1,H4,2
5252,3,0.6071,1.822,0.0509,9.6659,312.4099,2.1387,P17_V1,H4,3
5253,4,0.6073,1.8219,0.051,9.713,312.5676,2.1542,P17_V1,H4,4
5254,5,0.6078,1.8217,0.0513,9.8498,312.8801,2.0787,P17_V1,H4,5
5255,6,0.6079,1.8217,0.0514,9.8393,312.9448,2.0739,P17_V1,H4,6
5256,7,0.6081,1.8216,0.0517,9.852,313.0273,2.0975,P17_V1,H4,7
5257,8,0.6082,1.8214,0.052,10.0104,313.109,2.1115,P17_V1,H4,8
5258,9,0.6081,1.8213,0.0522,10.1168,313.011,2.1257,P17_V1,H4,9
5259,10,0.6073,1.8205,0.0522,10.5226,312.2003,2.1069,P17_V1,H4,10
5260,11,0.6068,1.8202,0.052,10.7923,311.7269,2.1805,P17_V1,H4,11
5261,12,0.605,1.8196,0.0511,11.3717,310.019,2.2809,P17_V1,H4,12
5262,13,0.6042,1.8194,0.0506,11.431,309.2758,2.4289,P17_V1,H4,13
5263,15,0.6021,1.819,0.0488,11.7079,307.0453,2.3006,P17_V1,H4,14
5264,16,0.5994,1.8186,0.0472,11.9428,304.6158,2.2282,P17_V1,H4,15
5265,17,0.5986,1.8186,0.0466,11.8447,304.3192,2.3254,P17_V1,H4,16
5266,18,0.5971,1.8184,0.046,12.043,303.1994,2.4096,P17_V1,H4,17
5267,19,0.5964,1.8184,0.0458,11.912,302.9532,2.7258,P17_V1,H4,18
5268,20,0.595,1.8183,0.0454,12.0672,302.2597,3.116,P17_V1,H4,19
5269,21,0.5942,1.818,0.0454,12.1262,301.8506,3.3093,P17_V1,H4,20
5270,22,0.5926,1.818,0.0459,12.2171,300.7184,3.7319,P17_V1,H4,21
5271,23,0.5918,1.8179,0.0465,12.3083,300.1922,3.4788,P17_V1,H4,22
5272,24,0.5901,1.817,0.0481,12.3014,299.2102,3.348,P17_V1,H4,23
5273,25,0.5891,1.8163,0.0497,12.2793,298.7307,3.1723,P17_V1,H4,24
5274,26,0.5871,1.8158,0.0526,12.381,298.0078,2.6058,P17_V1,H4,25
5275,27,0.5849,1.8148,0.0561,12.3408,298.0651,1.3891,P17_V1,H4,26
5276,28,0.5835,1.8148,0.0576,12.3357,298.3328,0.8619,P17_V1,H4,27
5277,30,0.5792,1.8163,0.0596,12.103,299.8766,0.2207,P17_V1,H4,28
5278,31,0.5719,1.8177,0.0612,11.8332,301.8223,0.0052,P17_V1,H4,29
5279,32,0.5677,1.8186,0.0606,11.7465,302.4465,0.2258,P17_V1,H4,30
5280,34,0.557,1.82,0.0589,11.6537,303.3979,0.9646,P17_V1,H4,31
5281,35,0.5403,1.8215,0.0562,11.754,304.5562,1.6002,P17_V1,H4,32
5282,36,0.5324,1.8218,0.055,11.8541,304.7916,1.7858,P17_V1,H4,33
5283,37,0.5162,1.8223,0.0523,11.913,305.5551,2.1504,P17_V1,H4,34
5284,38,0.5062,1.822,0.0503,11.8538,306.0395,2.4351,P17_V1,H4,35
5285,39,0.4857,1.8218,0.0459,12.3048,306.9945,2.5131,P17_V1,H4,36
5286,40,0.4735,1.8212,0.0428,12.337,307.736,2.7528,P17_V1,H4,37
5287,41,0.4485,1.8206,0.0358,12.5062,309.3458,3.2948,P17_V1,H4,38
5288,42,0.4185,1.8191,0.026,12.646,311.3444,3.9461,P17_V1,H4,39
5289,43,0.4032,1.8182,0.0206,12.6792,312.3328,4.2941,P17_V1,H4,40
5290,44,0.3679,1.8148,0.0071,12.3814,314.229,5.4662,P17_V1,H4,41
5291,45,0.3503,1.8135,0.0005,12.4615,315.0947,5.9846,P17_V1,H4,42
5292,47,0.3081,1.8107,-0.0148,12.537,317.1648,6.8021,P17_V1,H4,43
5293,49,0.2479,1.809,-0.0354,12.7496,320.2901,7.4603,P17_V1,H4,44
5294,50,0.1907,1.8091,-0.0536,13.1781,323.8986,7.7257,P17_V1,H4,45
5295,51,0.1736,1.8107,-0.058,13.7054,325.2339,8.0718,P17_V1,H4,46
5296,52,0.1411,1.8142,-0.0665,14.7668,327.436,9.1017,P17_V1,H4,47
5297,53,0.1281,1.8166,-0.0696,15.304,328.4789,9.3942,P17_V1,H4,48
5298,54,0.1047,1.8192,-0.0763,16.277,330.907,9.5072,P17_V1,H4,49
5299,55,0.0848,1.8199,-0.0815,16.1593,333.2862,9.955,P17_V1,H4,50
5300,56,0.0753,1.8196,-0.084,16.2288,334.4304,10.0944,P17_V1,H4,51
