,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5885,1,0.8337,1.7947,0.1002,22.9308,292.7029,0.2721,P17_V1,H1,1
5886,2,0.8339,1.7948,0.0997,22.8957,292.7883,0.3721,P17_V1,H1,2
5887,3,0.834,1.7949,0.0996,22.8262,292.8521,0.4363,P17_V1,H1,3
5888,4,0.8341,1.7952,0.0994,22.7542,292.8564,0.5162,P17_V1,H1,4
5889,5,0.8342,1.7953,0.0993,22.7168,292.8648,0.5322,P17_V1,H1,5
5890,6,0.8342,1.7953,0.0995,22.7055,292.9367,0.5816,P17_V1,H1,6
5891,7,0.8342,1.7953,0.1,22.7201,293.0811,0.5696,P17_V1,H1,7
5892,8,0.8352,1.7959,0.1036,22.5088,295.7419,0.6495,P17_V1,H1,8
5893,9,0.8354,1.7961,0.1049,22.4815,296.5568,0.8053,P17_V1,H1,9
5894,10,0.8366,1.7965,0.1068,22.29,298.743,1.0342,P17_V1,H1,10
5895,11,0.837,1.7968,0.108,22.2399,299.6586,1.1735,P17_V1,H1,11
5896,12,0.838,1.7969,0.1098,22.2087,301.498,1.1032,P17_V1,H1,12
5897,13,0.8392,1.7978,0.1116,21.5619,303.369,1.4848,P17_V1,H1,13
5898,14,0.8398,1.7983,0.1123,21.4023,304.0486,1.4817,P17_V1,H1,14
5899,15,0.8422,1.7995,0.1149,20.8807,306.8139,0.7098,P17_V1,H1,15
5900,16,0.8432,1.8001,0.1165,20.1493,307.783,0.6635,P17_V1,H1,16
5901,17,0.8446,1.8007,0.1181,19.8855,308.9698,0.1232,P17_V1,H1,17
5902,18,0.8449,1.8011,0.1188,19.8008,309.5007,0.0019,P17_V1,H1,18
5903,19,0.8448,1.8021,0.1196,19.1661,309.8366,0.0368,P17_V1,H1,19
5904,20,0.8445,1.8027,0.1201,18.7803,309.7493,0.1726,P17_V1,H1,20
5905,21,0.8435,1.8047,0.1199,17.4269,308.9039,0.1244,P17_V1,H1,21
5906,22,0.8431,1.8064,0.1196,16.7156,308.6991,0.1001,P17_V1,H1,22
5907,23,0.8426,1.8096,0.1186,14.7186,307.8618,0.4386,P17_V1,H1,23
5908,24,0.8423,1.8119,0.1173,13.4271,307.1433,0.8634,P17_V1,H1,24
5909,25,0.8425,1.8128,0.1164,12.7458,307.0803,0.9139,P17_V1,H1,25
5910,26,0.8422,1.8139,0.1164,12.0244,306.8555,1.0828,P17_V1,H1,26
5911,27,0.8426,1.8151,0.1153,11.3977,306.8503,1.4078,P17_V1,H1,27
5912,28,0.8423,1.8158,0.1152,10.9325,306.6857,1.4082,P17_V1,H1,28
5913,29,0.8418,1.8169,0.1145,10.3477,306.1474,1.4797,P17_V1,H1,29
5914,30,0.8418,1.8171,0.1138,10.1257,305.824,1.3593,P17_V1,H1,30
5915,31,0.8421,1.8171,0.1129,10.1249,305.6947,1.2327,P17_V1,H1,31
5916,32,0.8423,1.8171,0.1118,10.0589,305.7102,1.2804,P17_V1,H1,32
5917,33,0.8424,1.8171,0.1109,10.0615,305.7494,1.3525,P17_V1,H1,33
5918,34,0.8422,1.8172,0.1088,10.0441,305.6215,1.4721,P17_V1,H1,34
5919,35,0.8421,1.8172,0.1082,10.0282,305.5866,1.4817,P17_V1,H1,35
5920,36,0.842,1.8174,0.1072,10.0044,305.5207,1.5533,P17_V1,H1,36
5921,37,0.8419,1.8175,0.1052,9.9948,305.2877,1.6019,P17_V1,H1,37
5922,38,0.8418,1.8175,0.104,9.9699,305.0981,1.5893,P17_V1,H1,38
5923,39,0.8418,1.8174,0.102,9.9855,304.8956,1.6767,P17_V1,H1,39
5924,40,0.8416,1.8172,0.1002,10.1231,304.5514,1.7814,P17_V1,H1,40
5925,41,0.8411,1.8171,0.0974,10.2616,303.6922,1.7956,P17_V1,H1,41
5926,42,0.8408,1.8171,0.0959,10.31,303.3284,1.9546,P17_V1,H1,42
5927,43,0.84,1.8169,0.0931,10.3789,302.2156,2.0753,P17_V1,H1,43
5928,44,0.8398,1.8166,0.0918,10.4817,301.6922,2.0913,P17_V1,H1,44
5929,45,0.8392,1.8159,0.0895,10.7418,300.8712,2.2799,P17_V1,H1,45
5930,46,0.839,1.8157,0.0883,10.8611,300.3558,2.2219,P17_V1,H1,46
5931,47,0.8387,1.8155,0.0862,10.9907,299.7031,2.0098,P17_V1,H1,47
5932,48,0.8392,1.8157,0.0854,10.9405,300.0049,2.0801,P17_V1,H1,48
5933,49,0.8393,1.8157,0.0848,10.8952,299.976,2.0941,P17_V1,H1,49
5934,50,0.8395,1.8156,0.0833,10.971,299.9997,2.1482,P17_V1,H1,50
