,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5884,1,-0.2185,1.8486,-0.1562,12.6151,17.0364,3.7718,P17_V1,H2,1
5885,2,-0.2203,1.8487,-0.156,12.4427,16.498,3.7578,P17_V1,H2,2
5886,3,-0.2217,1.8488,-0.1556,12.341,16.0946,3.6732,P17_V1,H2,3
5887,4,-0.222,1.8488,-0.1556,12.3087,16.0426,3.6458,P17_V1,H2,4
5888,5,-0.2222,1.8488,-0.1556,12.2691,16.2023,3.7426,P17_V1,H2,5
5889,6,-0.2229,1.8488,-0.1552,12.1788,16.2479,3.8615,P17_V1,H2,6
5890,7,-0.2232,1.8487,-0.155,12.1533,16.2633,3.9495,P17_V1,H2,7
5891,8,-0.2241,1.8486,-0.1543,12.1618,16.0737,4.1027,P17_V1,H2,8
5892,9,-0.226,1.8485,-0.1528,12.1269,15.2804,4.3641,P17_V1,H2,9
5893,10,-0.2268,1.8485,-0.1522,12.1185,14.9253,4.4477,P17_V1,H2,10
5894,11,-0.229,1.8482,-0.1505,12.2359,13.2787,4.6136,P17_V1,H2,11
5895,12,-0.23,1.8479,-0.1498,12.2842,12.6728,4.6381,P17_V1,H2,12
5896,13,-0.2316,1.8472,-0.1484,12.4582,11.5469,4.5757,P17_V1,H2,13
5897,14,-0.2323,1.8472,-0.1478,12.552,11.0963,4.5994,P17_V1,H2,14
5898,15,-0.2332,1.8471,-0.1468,12.6911,10.4842,4.3686,P17_V1,H2,15
5899,16,-0.2333,1.8471,-0.1463,12.7075,10.3975,4.3101,P17_V1,H2,16
5900,17,-0.2333,1.8471,-0.1456,12.7256,10.501,4.3654,P17_V1,H2,17
5901,18,-0.2333,1.8471,-0.1455,12.7488,10.5445,4.4189,P17_V1,H2,18
5902,19,-0.2337,1.8469,-0.1443,12.7702,10.4593,4.5015,P17_V1,H2,19
5903,20,-0.2337,1.8469,-0.1442,12.7644,10.418,4.5079,P17_V1,H2,20
5904,21,-0.234,1.8468,-0.1434,12.7348,10.3679,4.5434,P17_V1,H2,21
5905,22,-0.2342,1.8468,-0.1428,12.6814,10.3022,4.5776,P17_V1,H2,22
5906,23,-0.2344,1.8469,-0.142,12.5166,10.2343,4.6215,P17_V1,H2,23
5907,24,-0.2347,1.8473,-0.1411,12.2011,10.1523,4.6575,P17_V1,H2,24
5908,25,-0.2349,1.8475,-0.1406,12.0839,10.1196,4.6555,P17_V1,H2,25
5909,26,-0.2353,1.8477,-0.1396,11.8766,9.9826,4.6658,P17_V1,H2,26
5910,27,-0.2354,1.8478,-0.1392,11.8756,9.9301,4.652,P17_V1,H2,27
5911,28,-0.2358,1.848,-0.138,11.7052,9.6893,4.6479,P17_V1,H2,28
5912,29,-0.2359,1.8481,-0.1376,11.5934,9.6436,4.6666,P17_V1,H2,29
5913,30,-0.2363,1.8484,-0.1364,11.3725,9.4322,4.6902,P17_V1,H2,30
5914,31,-0.2364,1.8485,-0.136,11.2654,9.3772,4.6968,P17_V1,H2,31
5915,32,-0.2367,1.8489,-0.1349,11.0131,9.2376,4.6583,P17_V1,H2,32
5916,33,-0.2368,1.849,-0.1344,10.9498,9.1955,4.7065,P17_V1,H2,33
