,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
6611,1,0.5654,1.8048,-0.0268,9.7381,347.3359,355.5233,P18_V1,H3,1
6612,2,0.5727,1.805,-0.0294,9.7292,346.6511,355.7896,P18_V1,H3,2
6613,3,0.5794,1.8054,-0.0323,9.7257,346.1201,356.0204,P18_V1,H3,3
6614,4,0.5841,1.8057,-0.034,9.6089,345.7923,356.2404,P18_V1,H3,4
6615,5,0.5871,1.806,-0.0344,9.4902,345.5719,356.2509,P18_V1,H3,5
6616,6,0.5914,1.8062,-0.0357,9.3914,345.2683,356.3147,P18_V1,H3,6
6617,7,0.596,1.8066,-0.0373,9.2874,344.5587,356.3542,P18_V1,H3,7
6618,8,0.5986,1.8067,-0.0385,9.0846,343.596,356.3271,P18_V1,H3,8
6619,9,0.6005,1.8069,-0.0397,8.967,342.3821,356.4052,P18_V1,H3,9
6620,10,0.6018,1.8069,-0.0412,8.7613,340.9706,356.4356,P18_V1,H3,10
6621,11,0.6021,1.8066,-0.0425,8.7634,339.3212,356.4453,P18_V1,H3,11
6622,12,0.6017,1.8061,-0.0441,8.7373,337.5199,356.371,P18_V1,H3,12
6623,13,0.6006,1.8056,-0.0462,8.7177,335.4165,356.2662,P18_V1,H3,13
6624,14,0.5987,1.8052,-0.049,8.6483,333.3126,356.1461,P18_V1,H3,14
6625,15,0.596,1.8047,-0.0524,8.6232,331.2805,356.1259,P18_V1,H3,15
6626,16,0.5928,1.8042,-0.0563,8.5575,329.4359,356.2346,P18_V1,H3,16
6627,17,0.5893,1.8038,-0.0608,8.4008,327.8376,356.4184,P18_V1,H3,17
6628,18,0.5856,1.8034,-0.0656,8.3537,326.593,356.6037,P18_V1,H3,18
6629,19,0.5816,1.8029,-0.0711,8.4784,325.5495,356.7013,P18_V1,H3,19
6630,20,0.5776,1.8026,-0.077,8.6128,324.6438,356.7905,P18_V1,H3,20
6631,21,0.5733,1.8024,-0.0834,8.7317,324.1031,357.0226,P18_V1,H3,21
6632,22,0.5672,1.8022,-0.0923,8.8271,323.5452,357.6663,P18_V1,H3,22
6633,23,0.5623,1.8023,-0.0996,8.9339,323.3075,358.0012,P18_V1,H3,23
6634,24,0.5571,1.8025,-0.107,8.9756,323.1332,358.4838,P18_V1,H3,24
6635,25,0.5518,1.8028,-0.115,8.9543,322.9083,358.8119,P18_V1,H3,25
6636,26,0.5462,1.803,-0.1231,9.0023,322.6834,359.1901,P18_V1,H3,26
6637,27,0.5404,1.8029,-0.1315,9.0569,322.5604,359.4486,P18_V1,H3,27
6638,28,0.5325,1.8026,-0.1427,9.1792,322.4127,359.8326,P18_V1,H3,28
6639,29,0.5264,1.8023,-0.1511,9.2427,322.4425,0.0564,P18_V1,H3,29
6640,30,0.5203,1.8019,-0.1597,9.4056,322.6248,0.1723,P18_V1,H3,30
6641,31,0.5144,1.8012,-0.1689,9.6094,322.8625,0.3238,P18_V1,H3,31
6642,32,0.5086,1.8003,-0.1781,9.8294,323.3228,0.4846,P18_V1,H3,32
6643,33,0.5028,1.7998,-0.1866,9.9707,323.7239,0.8584,P18_V1,H3,33
6644,34,0.4991,1.7995,-0.1923,10.0885,324.0388,0.9309,P18_V1,H3,34
6645,35,0.4922,1.7994,-0.204,10.496,324.5326,1.1237,P18_V1,H3,35
6646,37,0.4842,1.799,-0.2187,11.5343,324.937,0.8565,P18_V1,H3,36
6647,38,0.4769,1.7985,-0.234,11.9761,325.3759,0.945,P18_V1,H3,37
6648,39,0.4731,1.7983,-0.243,12.0996,325.671,1.1014,P18_V1,H3,38
6649,40,0.4676,1.7971,-0.2579,12.2463,326.2771,1.2349,P18_V1,H3,39
6650,41,0.466,1.7968,-0.2631,12.5034,326.5316,1.1537,P18_V1,H3,40
6651,42,0.4642,1.7966,-0.2688,12.7131,326.8202,1.1053,P18_V1,H3,41
6652,43,0.4613,1.796,-0.2802,12.8819,327.23,0.6237,P18_V1,H3,42
6653,44,0.4586,1.7961,-0.2905,12.8662,327.9563,0.4448,P18_V1,H3,43
6654,45,0.4559,1.7963,-0.3003,12.5767,328.6508,0.2428,P18_V1,H3,44
6655,46,0.4544,1.7963,-0.305,12.478,329.0991,0.0253,P18_V1,H3,45
6656,47,0.4503,1.797,-0.3136,12.3395,330.3604,359.9541,P18_V1,H3,46
6657,48,0.4481,1.7974,-0.3178,12.1622,330.847,0.0083,P18_V1,H3,47
6658,49,0.4429,1.799,-0.3256,12.1569,331.8758,0.4414,P18_V1,H3,48
6659,50,0.44,1.7999,-0.3296,12.1698,332.4272,0.7561,P18_V1,H3,49
6660,51,0.4364,1.8011,-0.3329,12.0281,332.6345,1.1771,P18_V1,H3,50
6661,52,0.4311,1.8026,-0.3406,11.8871,333.2666,1.6394,P18_V1,H3,51
6662,53,0.4275,1.8034,-0.3432,11.5942,333.3701,1.6963,P18_V1,H3,52
6663,54,0.4221,1.8047,-0.3492,11.4724,333.7178,2.0896,P18_V1,H3,53
6664,55,0.4195,1.8052,-0.3521,11.4696,333.7714,2.3546,P18_V1,H3,54
6665,56,0.4146,1.8062,-0.3567,11.3674,333.9603,2.6986,P18_V1,H3,55
6666,57,0.411,1.8068,-0.3598,11.1252,334.0732,2.8884,P18_V1,H3,56
6667,58,0.4092,1.807,-0.361,10.9938,334.1466,3.0836,P18_V1,H3,57
6668,59,0.4065,1.8072,-0.362,10.6841,334.0297,3.4382,P18_V1,H3,58
6669,60,0.4053,1.8069,-0.3618,10.9254,333.9761,3.6116,P18_V1,H3,59
6670,61,0.4041,1.8071,-0.3614,11.1167,333.7798,3.8762,P18_V1,H3,60
6671,62,0.404,1.8071,-0.3611,11.0793,333.7312,3.9455,P18_V1,H3,61
6672,63,0.4039,1.8074,-0.3598,11.072,333.5277,4.0548,P18_V1,H3,62
6673,64,0.4045,1.8076,-0.3568,11.015,333.2582,4.222,P18_V1,H3,63
6674,65,0.4052,1.8076,-0.3551,11.0101,333.0593,4.2376,P18_V1,H3,64
6675,66,0.4071,1.8076,-0.3509,11.0308,332.8092,4.1788,P18_V1,H3,65
6676,67,0.4085,1.8075,-0.3484,11.0872,332.6543,4.134,P18_V1,H3,66
6677,68,0.4118,1.8075,-0.3419,11.1481,332.2224,4.0856,P18_V1,H3,67
6678,69,0.4134,1.8076,-0.339,11.1345,332.0032,4.0512,P18_V1,H3,68
6679,70,0.4176,1.8078,-0.3322,11.3102,331.4443,3.8429,P18_V1,H3,69
6680,71,0.4195,1.8081,-0.3293,11.4342,331.2412,3.8404,P18_V1,H3,70
6681,72,0.4243,1.8085,-0.3237,11.765,330.926,3.4882,P18_V1,H3,71
6682,73,0.4263,1.8086,-0.3219,11.8125,330.7874,3.4272,P18_V1,H3,72
6683,74,0.432,1.8091,-0.3171,11.7536,330.457,3.2567,P18_V1,H3,73
6684,75,0.4341,1.809,-0.3153,11.7762,330.2148,3.1512,P18_V1,H3,74
6685,76,0.4376,1.8089,-0.3129,11.8242,330.0646,2.9465,P18_V1,H3,75
6686,77,0.44,1.8088,-0.3114,11.7066,329.9066,2.9283,P18_V1,H3,76
6687,78,0.4444,1.8083,-0.3088,11.5897,329.6375,2.7991,P18_V1,H3,77
6688,79,0.4485,1.8078,-0.307,11.6353,329.4561,2.7961,P18_V1,H3,78
6689,80,0.451,1.8077,-0.3059,11.6165,329.2508,2.7704,P18_V1,H3,79
6690,81,0.4562,1.8073,-0.3043,11.514,328.851,2.8076,P18_V1,H3,80
6691,82,0.4584,1.807,-0.304,11.4969,328.6769,2.8015,P18_V1,H3,81
6692,83,0.4643,1.8059,-0.3036,11.1426,328.2269,2.992,P18_V1,H3,82
6693,84,0.4667,1.8054,-0.3035,10.9575,328.0175,2.9524,P18_V1,H3,83
6694,85,0.4713,1.8044,-0.3037,10.8501,327.6578,3.0855,P18_V1,H3,84
6695,86,0.4726,1.8042,-0.304,10.912,327.6011,3.0448,P18_V1,H3,85
6696,87,0.477,1.8035,-0.3048,10.9948,327.3174,3.1588,P18_V1,H3,86
6697,88,0.4787,1.8034,-0.3052,11.0293,327.1914,3.2058,P18_V1,H3,87
6698,90,0.4832,1.8037,-0.3066,11.0752,326.9789,3.1468,P18_V1,H3,88
6699,91,0.4885,1.804,-0.3084,11.0017,326.5761,3.0621,P18_V1,H3,89
6700,92,0.4887,1.804,-0.3085,11.005,326.5561,3.0338,P18_V1,H3,90
6701,93,0.4915,1.8042,-0.3095,10.9163,326.2743,3.0272,P18_V1,H3,91
6702,94,0.4918,1.8041,-0.3096,10.9013,326.2347,3.0193,P18_V1,H3,92
6703,95,0.4926,1.8042,-0.3098,10.933,326.1118,2.99,P18_V1,H3,93
6704,96,0.493,1.8043,-0.3098,11.0238,325.9258,2.8841,P18_V1,H3,94
6705,97,0.4929,1.8044,-0.3097,11.0678,325.8119,2.8074,P18_V1,H3,95
6706,98,0.4921,1.8047,-0.3095,11.1294,325.5642,2.6973,P18_V1,H3,96
6707,99,0.4914,1.8048,-0.3094,11.1476,325.5166,2.6772,P18_V1,H3,97
6708,100,0.4888,1.8051,-0.3091,11.2166,325.3786,2.6747,P18_V1,H3,98
6709,101,0.4876,1.8051,-0.3091,11.1888,325.3539,2.6782,P18_V1,H3,99
6710,102,0.4835,1.8054,-0.3091,11.2361,325.3373,2.706,P18_V1,H3,100
6711,103,0.4811,1.8055,-0.3092,11.2402,325.3552,2.7442,P18_V1,H3,101
6712,104,0.4735,1.8055,-0.3099,11.2641,325.5467,2.8678,P18_V1,H3,102
6713,105,0.4705,1.8054,-0.3103,11.3028,325.5698,2.8943,P18_V1,H3,103
6714,106,0.4612,1.8052,-0.3119,11.387,325.6679,3.0236,P18_V1,H3,104
6715,107,0.4574,1.8051,-0.3128,11.3271,325.7632,3.0008,P18_V1,H3,105
6716,109,0.441,1.8055,-0.3172,11.3377,325.9855,3.1409,P18_V1,H3,106
6717,110,0.422,1.8068,-0.3227,11.0049,326.274,3.4295,P18_V1,H3,107
6718,111,0.4157,1.8074,-0.3246,11.0155,326.3819,3.6025,P18_V1,H3,108
6719,112,0.4002,1.809,-0.3291,11.0163,326.9017,3.7251,P18_V1,H3,109
6720,113,0.393,1.8095,-0.3313,11.0064,327.0409,3.8588,P18_V1,H3,110
6721,114,0.3772,1.8098,-0.3362,10.749,327.5004,4.0939,P18_V1,H3,111
6722,115,0.3604,1.8091,-0.3416,10.6448,327.936,4.121,P18_V1,H3,112
6723,116,0.3517,1.8087,-0.3445,10.6703,328.2654,4.1299,P18_V1,H3,113
