,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5133,1,-0.1271,1.963,-0.8123,15.6671,4.4997,358.35,P14_V1,H3,1
5134,2,-0.1271,1.963,-0.812,15.6661,4.6247,358.4289,P14_V1,H3,2
5135,3,-0.127,1.963,-0.8117,15.6291,4.6692,358.4399,P14_V1,H3,3
5136,4,-0.127,1.9631,-0.8113,15.5825,4.7196,358.438,P14_V1,H3,4
5137,5,-0.127,1.9631,-0.811,15.5802,4.7399,358.437,P14_V1,H3,5
5138,6,-0.127,1.963,-0.8105,15.586,4.764,358.4588,P14_V1,H3,6
5139,7,-0.1271,1.9631,-0.8099,15.485,4.7657,358.5019,P14_V1,H3,7
5140,8,-0.1272,1.9634,-0.809,15.1217,4.7001,358.5479,P14_V1,H3,8
5141,9,-0.1273,1.9636,-0.8086,15.0664,4.703,358.5732,P14_V1,H3,9
5142,10,-0.1273,1.9637,-0.8084,15.0491,4.6951,358.6023,P14_V1,H3,10
5143,11,-0.1273,1.9637,-0.808,15.0504,4.6591,358.5875,P14_V1,H3,11
5144,12,-0.1273,1.9637,-0.8075,15.0502,4.6248,358.589,P14_V1,H3,12
5145,13,-0.1273,1.9637,-0.8066,15.111,4.5542,358.5753,P14_V1,H3,13
5146,14,-0.1272,1.9636,-0.8063,15.1409,4.554,358.5909,P14_V1,H3,14
5147,15,-0.1272,1.9636,-0.806,15.2213,4.5394,358.6155,P14_V1,H3,15
5148,16,-0.1271,1.9635,-0.8057,15.3223,4.5469,358.6303,P14_V1,H3,16
5149,17,-0.1271,1.9635,-0.8055,15.3774,4.5215,358.6292,P14_V1,H3,17
5150,18,-0.127,1.9636,-0.8055,15.3966,4.5055,358.6288,P14_V1,H3,18
5151,19,-0.1271,1.9636,-0.8054,15.4354,4.4894,358.6652,P14_V1,H3,19
5152,20,-0.1273,1.9634,-0.8055,15.6215,4.4442,358.7552,P14_V1,H3,20
5153,21,-0.1276,1.9629,-0.8056,16.1284,4.2789,358.8879,P14_V1,H3,21
5154,22,-0.1278,1.9624,-0.8056,16.3034,4.0965,358.8235,P14_V1,H3,22
5155,23,-0.1281,1.9619,-0.8056,16.8173,4.0578,358.7565,P14_V1,H3,23
5156,24,-0.1281,1.9619,-0.8057,16.8067,4.0611,358.7728,P14_V1,H3,24
5157,25,-0.1282,1.9619,-0.8058,16.8439,4.1283,358.8227,P14_V1,H3,25
5158,26,-0.1283,1.9618,-0.806,16.8796,4.1936,358.8821,P14_V1,H3,26
5159,27,-0.1285,1.9616,-0.8062,16.9837,4.2196,358.9327,P14_V1,H3,27
5160,28,-0.1288,1.9614,-0.8066,17.1727,4.1098,358.9349,P14_V1,H3,28
5161,29,-0.129,1.9614,-0.8068,17.1661,4.0576,358.9309,P14_V1,H3,29
5162,30,-0.1292,1.9614,-0.8071,17.2158,3.9879,358.9316,P14_V1,H3,30
5163,31,-0.1295,1.9612,-0.8078,17.4283,3.9631,358.9581,P14_V1,H3,31
5164,32,-0.1296,1.9612,-0.8081,17.4399,4.0237,358.9765,P14_V1,H3,32
5165,33,-0.1297,1.9611,-0.8086,17.4972,4.119,359.0058,P14_V1,H3,33
5166,34,-0.1298,1.961,-0.8092,17.6253,4.2201,359.044,P14_V1,H3,34
5167,35,-0.1299,1.9609,-0.8095,17.7246,4.2697,359.1,P14_V1,H3,35
5168,36,-0.1301,1.9607,-0.81,17.8828,4.2809,359.1389,P14_V1,H3,36
5169,37,-0.1302,1.9608,-0.8103,17.8974,4.2757,359.1325,P14_V1,H3,37
5170,38,-0.1304,1.961,-0.8108,17.7413,4.269,359.1198,P14_V1,H3,38
5171,39,-0.1305,1.9614,-0.8111,17.5651,4.3077,359.0804,P14_V1,H3,39
5172,40,-0.1305,1.9615,-0.8114,17.5005,4.3457,359.1227,P14_V1,H3,40
5173,41,-0.1305,1.9617,-0.8115,17.4727,4.3529,359.1541,P14_V1,H3,41
5174,42,-0.1304,1.9616,-0.8115,17.5273,4.3877,359.1552,P14_V1,H3,42
5175,43,-0.1304,1.9614,-0.8114,17.6392,4.4064,359.1762,P14_V1,H3,43
5176,44,-0.1309,1.9605,-0.811,18.3004,4.3372,359.3534,P14_V1,H3,44
5177,45,-0.1314,1.9598,-0.8106,18.6917,4.1829,359.5757,P14_V1,H3,45
5178,46,-0.1327,1.9572,-0.81,20.5101,3.7233,359.9182,P14_V1,H3,46
5179,47,-0.1337,1.9534,-0.8093,22.9743,3.3377,0.0877,P14_V1,H3,47
5180,48,-0.1341,1.9509,-0.8088,24.4664,3.1868,0.0758,P14_V1,H3,48
5181,49,-0.1343,1.9486,-0.8069,25.1171,3.1502,0.0261,P14_V1,H3,49
5182,51,-0.134,1.9457,-0.8056,25.9476,3.1732,359.5446,P14_V1,H3,50
5183,52,-0.134,1.9439,-0.8061,27.4017,3.4653,359.8664,P14_V1,H3,51
5184,53,-0.1341,1.9437,-0.8062,27.5728,3.6312,359.9612,P14_V1,H3,52
5185,54,-0.1341,1.9443,-0.8062,27.1794,3.6644,0.0005,P14_V1,H3,53
5186,55,-0.1341,1.9445,-0.8063,27.0744,3.5822,359.9592,P14_V1,H3,54
5187,56,-0.1341,1.9445,-0.8064,27.0418,3.5434,359.9413,P14_V1,H3,55
5188,57,-0.1341,1.9445,-0.8064,27.0431,3.5443,359.9436,P14_V1,H3,56
5189,58,-0.1341,1.944,-0.8065,27.1017,3.5566,359.9863,P14_V1,H3,57
5190,59,-0.1342,1.944,-0.8064,27.1081,3.5506,359.9827,P14_V1,H3,58
5191,60,-0.1343,1.943,-0.8059,27.2046,3.2662,359.8575,P14_V1,H3,59
5192,61,-0.1343,1.9427,-0.8058,27.259,3.2055,359.7888,P14_V1,H3,60
5193,62,-0.1344,1.9411,-0.8056,27.9206,3.1037,359.8216,P14_V1,H3,61
5194,63,-0.1345,1.9398,-0.8056,28.2878,3.0735,359.9625,P14_V1,H3,62
5195,64,-0.1345,1.9395,-0.8056,28.3666,3.0397,0.0089,P14_V1,H3,63
5196,65,-0.1348,1.9382,-0.8058,28.7015,2.8206,0.1183,P14_V1,H3,64
5197,66,-0.1349,1.9374,-0.8059,28.953,2.7389,0.15,P14_V1,H3,65
5198,67,-0.135,1.9356,-0.8065,29.6613,2.5293,0.2132,P14_V1,H3,66
5199,68,-0.1349,1.9356,-0.8066,29.5394,2.4773,0.1737,P14_V1,H3,67
5200,69,-0.135,1.9351,-0.8069,29.5402,2.535,0.3035,P14_V1,H3,68
5201,70,-0.135,1.9347,-0.8071,29.5292,2.5307,0.3806,P14_V1,H3,69
5202,71,-0.1352,1.9351,-0.8081,28.5509,2.5194,0.779,P14_V1,H3,70
5203,72,-0.1352,1.9366,-0.809,27.2682,2.4155,1.0041,P14_V1,H3,71
5204,73,-0.135,1.9373,-0.8105,27.6076,2.4464,1.0078,P14_V1,H3,72
5205,74,-0.1351,1.9369,-0.8104,27.9455,2.3821,0.8828,P14_V1,H3,73
5206,75,-0.1362,1.9369,-0.8138,28.4267,1.4892,0.7634,P14_V1,H3,74
5207,76,-0.1365,1.9373,-0.814,28.2678,1.3466,0.7509,P14_V1,H3,75
5208,77,-0.1381,1.9407,-0.8154,26.4065,0.3116,0.6586,P14_V1,H3,76
