,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
4544,1,-0.1865,1.9659,-0.558,20.0225,6.2575,1.7023,P14_V1,H1,1
4545,2,-0.1862,1.966,-0.5583,19.9872,6.3935,1.6711,P14_V1,H1,2
4546,3,-0.186,1.9662,-0.5587,19.9078,6.5244,1.6808,P14_V1,H1,3
4547,4,-0.1859,1.9664,-0.5591,19.8255,6.5398,1.6639,P14_V1,H1,4
4548,5,-0.1858,1.9665,-0.5593,19.7956,6.6168,1.6667,P14_V1,H1,5
4549,6,-0.1859,1.967,-0.5599,19.6071,6.6996,1.6639,P14_V1,H1,6
4550,7,-0.186,1.9676,-0.5607,19.3948,6.8462,1.7081,P14_V1,H1,7
4551,8,-0.1861,1.9681,-0.5615,19.2687,6.9598,1.7093,P14_V1,H1,8
4552,9,-0.1861,1.9685,-0.5622,19.0804,7.0723,1.6964,P14_V1,H1,9
4553,10,-0.1862,1.9688,-0.5626,19.0344,7.1251,1.7374,P14_V1,H1,10
4554,11,-0.1864,1.9692,-0.5629,18.8813,7.1416,1.7533,P14_V1,H1,11
4555,12,-0.1866,1.9692,-0.5631,18.8792,7.1965,1.7838,P14_V1,H1,12
4556,13,-0.187,1.9691,-0.5632,18.9069,7.1991,1.8093,P14_V1,H1,13
4557,14,-0.1873,1.969,-0.5634,18.9814,7.2218,1.8041,P14_V1,H1,14
4558,15,-0.1878,1.969,-0.5638,18.9541,7.2985,1.8537,P14_V1,H1,15
4559,16,-0.1884,1.9692,-0.5646,18.8878,7.3342,1.8877,P14_V1,H1,16
4560,17,-0.1889,1.9693,-0.5654,18.8193,7.3581,1.9105,P14_V1,H1,17
4561,18,-0.1893,1.9695,-0.5659,18.7756,7.4128,1.9431,P14_V1,H1,18
4562,19,-0.1898,1.9695,-0.5664,18.792,7.4239,1.9822,P14_V1,H1,19
4563,20,-0.1902,1.9695,-0.5665,18.865,7.3678,1.9819,P14_V1,H1,20
4564,21,-0.1903,1.9688,-0.5662,19.2218,7.3207,1.9229,P14_V1,H1,21
4565,22,-0.1907,1.967,-0.5659,20.5577,7.343,1.8262,P14_V1,H1,22
4566,23,-0.1912,1.9654,-0.5657,21.3841,7.2657,1.8493,P14_V1,H1,23
4567,24,-0.1916,1.9632,-0.5658,22.8086,7.1433,1.7458,P14_V1,H1,24
4568,25,-0.192,1.9586,-0.5657,25.7388,7.1786,1.7823,P14_V1,H1,25
4569,26,-0.1924,1.9541,-0.5649,27.8876,6.9267,1.6339,P14_V1,H1,26
4570,27,-0.1927,1.9532,-0.5648,28.0644,6.8819,1.6042,P14_V1,H1,27
4571,28,-0.1927,1.9528,-0.5652,28.4394,7.009,1.7096,P14_V1,H1,28
4572,29,-0.1928,1.9528,-0.5653,28.446,7.0197,1.7909,P14_V1,H1,29
4573,30,-0.1929,1.9527,-0.5654,28.435,6.9385,1.7813,P14_V1,H1,30
4574,31,-0.1928,1.9528,-0.5655,28.3096,6.8904,1.8026,P14_V1,H1,31
4575,32,-0.1928,1.9528,-0.5659,28.2974,6.9019,1.7927,P14_V1,H1,32
4576,33,-0.1928,1.9528,-0.5663,28.249,6.9019,1.8615,P14_V1,H1,33
4577,34,-0.193,1.9524,-0.5665,28.3849,6.7776,1.8777,P14_V1,H1,34
4578,35,-0.1931,1.9525,-0.5664,28.3411,6.6752,1.8435,P14_V1,H1,35
4579,36,-0.1931,1.9526,-0.5663,28.2519,6.6876,1.8943,P14_V1,H1,36
4580,37,-0.1931,1.9527,-0.5662,28.2416,6.6408,1.9492,P14_V1,H1,37
4581,38,-0.1933,1.953,-0.5663,28.0399,6.5481,1.9793,P14_V1,H1,38
4582,39,-0.1933,1.9546,-0.5667,27.1451,6.5902,2.0974,P14_V1,H1,39
4583,40,-0.1934,1.9561,-0.5673,26.5086,6.817,2.2299,P14_V1,H1,40
4584,41,-0.1934,1.9569,-0.5677,26.0772,7.0376,2.2954,P14_V1,H1,41
4585,42,-0.1936,1.9573,-0.5679,25.9021,7.0114,2.2698,P14_V1,H1,42
4586,43,-0.1941,1.9582,-0.5682,25.4398,6.864,2.2649,P14_V1,H1,43
4587,44,-0.1945,1.9592,-0.5684,24.9732,6.7523,2.2555,P14_V1,H1,44
4588,45,-0.1948,1.9603,-0.5683,24.453,6.8467,2.319,P14_V1,H1,45
4589,46,-0.195,1.9611,-0.568,24.0404,6.9415,2.2918,P14_V1,H1,46
4590,47,-0.1952,1.9616,-0.5676,23.8218,7.0722,2.3497,P14_V1,H1,47
4591,48,-0.1955,1.9623,-0.5671,23.5203,7.0376,2.3719,P14_V1,H1,48
4592,49,-0.1957,1.9627,-0.5665,23.3291,7.0776,2.4167,P14_V1,H1,49
4593,50,-0.1957,1.9629,-0.5657,23.1661,7.1729,2.4752,P14_V1,H1,50
4594,51,-0.1956,1.963,-0.5649,23.1074,7.1756,2.5029,P14_V1,H1,51
4595,52,-0.1955,1.9631,-0.5637,23.0561,7.1197,2.4895,P14_V1,H1,52
4596,53,-0.1954,1.9629,-0.5626,23.0932,7.0899,2.4837,P14_V1,H1,53
4597,54,-0.1952,1.9629,-0.5618,22.9977,7.0103,2.4707,P14_V1,H1,54
4598,55,-0.195,1.963,-0.5615,22.9323,6.9381,2.4358,P14_V1,H1,55
4599,56,-0.1947,1.9633,-0.5616,22.801,6.9406,2.4411,P14_V1,H1,56
4600,57,-0.1946,1.9635,-0.562,22.7178,6.9718,2.4674,P14_V1,H1,57
4601,58,-0.1946,1.9639,-0.5628,22.5302,6.9775,2.4894,P14_V1,H1,58
4602,59,-0.1946,1.9642,-0.5636,22.3981,6.952,2.483,P14_V1,H1,59
4603,60,-0.1946,1.9645,-0.5645,22.2767,6.9269,2.4795,P14_V1,H1,60
4604,61,-0.1946,1.9648,-0.5656,22.206,6.8813,2.5159,P14_V1,H1,61
4605,62,-0.1947,1.9649,-0.5665,22.1802,6.7843,2.5386,P14_V1,H1,62
4606,63,-0.1947,1.9651,-0.5676,22.1303,6.6605,2.5028,P14_V1,H1,63
4607,64,-0.1947,1.9654,-0.5692,22.0798,6.6003,2.4979,P14_V1,H1,64
4608,65,-0.1947,1.9657,-0.5706,21.9852,6.5006,2.4453,P14_V1,H1,65
4609,66,-0.1945,1.9661,-0.5725,21.8196,6.3868,2.3648,P14_V1,H1,66
4610,67,-0.1943,1.9665,-0.5736,21.7503,6.3494,2.3358,P14_V1,H1,67
4611,68,-0.194,1.9667,-0.5748,21.6531,6.3356,2.2746,P14_V1,H1,68
4612,69,-0.1937,1.9669,-0.5758,21.5926,6.3076,2.2366,P14_V1,H1,69
4613,70,-0.1934,1.9671,-0.5767,21.5317,6.2584,2.1746,P14_V1,H1,70
4614,71,-0.193,1.9672,-0.5774,21.4814,6.3068,2.1245,P14_V1,H1,71
4615,72,-0.1928,1.9673,-0.5778,21.4104,6.4002,2.1179,P14_V1,H1,72
4616,73,-0.1927,1.9675,-0.578,21.354,6.3741,2.0944,P14_V1,H1,73
4617,74,-0.1926,1.9675,-0.5779,21.3531,6.3793,2.0715,P14_V1,H1,74
4618,75,-0.1927,1.9675,-0.5777,21.3351,6.405,2.1074,P14_V1,H1,75
4619,76,-0.1928,1.9675,-0.5774,21.3349,6.3788,2.1163,P14_V1,H1,76
4620,77,-0.1928,1.9675,-0.577,21.2914,6.3645,2.1125,P14_V1,H1,77
