,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
8298,1,-0.1317,1.6887,-0.7231,4.2492,7.9396,359.4798,P22_V1,H4,1
8299,2,-0.1318,1.6879,-0.7225,5.0561,7.5871,359.3726,P22_V1,H4,2
8300,3,-0.1318,1.687,-0.7216,5.9758,7.1533,359.199,P22_V1,H4,3
8301,4,-0.1318,1.686,-0.721,6.7627,6.862,359.1541,P22_V1,H4,4
8302,5,-0.1317,1.6851,-0.7203,7.6884,6.6061,359.1653,P22_V1,H4,5
8303,6,-0.1317,1.6845,-0.7197,8.2327,6.3363,359.0379,P22_V1,H4,6
8304,7,-0.1316,1.6844,-0.7194,8.3497,6.1222,358.9743,P22_V1,H4,7
8305,9,-0.1315,1.6847,-0.7192,8.0652,5.8239,359.0403,P22_V1,H4,8
8306,10,-0.1315,1.685,-0.719,7.856,5.6061,359.0654,P22_V1,H4,9
8307,11,-0.1313,1.6853,-0.7188,7.8286,5.2076,359.0106,P22_V1,H4,10
8308,12,-0.1312,1.6854,-0.7188,7.8577,5.1486,358.9971,P22_V1,H4,11
8309,14,-0.1303,1.6857,-0.7188,7.8521,4.6041,359.1095,P22_V1,H4,12
8310,15,-0.1294,1.6857,-0.7192,7.8671,4.2579,359.2435,P22_V1,H4,13
8311,16,-0.1286,1.6857,-0.7196,7.8234,3.9628,359.2716,P22_V1,H4,14
8312,17,-0.1272,1.6857,-0.7203,7.8464,3.6504,359.285,P22_V1,H4,15
8313,18,-0.1265,1.6857,-0.7208,7.8312,3.5841,359.3305,P22_V1,H4,16
8314,19,-0.1248,1.6857,-0.7219,7.7257,3.3444,359.349,P22_V1,H4,17
8315,20,-0.1233,1.6857,-0.7231,7.5861,3.1309,359.343,P22_V1,H4,18
8316,21,-0.1219,1.6857,-0.7245,7.6288,2.9946,359.2642,P22_V1,H4,19
8317,22,-0.1209,1.6855,-0.7255,7.736,2.9411,359.263,P22_V1,H4,20
8318,23,-0.1189,1.685,-0.7278,8.0676,2.7204,359.1015,P22_V1,H4,21
8319,24,-0.1176,1.6845,-0.7293,8.4552,2.5674,359.0574,P22_V1,H4,22
8320,25,-0.1157,1.6834,-0.7319,9.3222,2.339,358.9554,P22_V1,H4,23
8321,26,-0.1145,1.6825,-0.7336,9.7888,2.2737,358.8314,P22_V1,H4,24
8322,27,-0.1141,1.6821,-0.7347,10.0598,2.3376,358.7861,P22_V1,H4,25
8323,29,-0.1127,1.6812,-0.7375,10.7564,2.4299,358.7405,P22_V1,H4,26
8324,31,-0.1113,1.6796,-0.7405,11.8794,2.6107,358.8346,P22_V1,H4,27
8325,33,-0.1102,1.678,-0.7431,13.2315,2.8056,358.9415,P22_V1,H4,28
8326,35,-0.1091,1.6762,-0.7447,14.6695,2.8501,358.9354,P22_V1,H4,29
8327,36,-0.1081,1.6737,-0.7458,15.8169,2.893,358.9221,P22_V1,H4,30
8328,37,-0.1079,1.6729,-0.7457,15.8835,2.8656,358.9464,P22_V1,H4,31
8329,38,-0.1078,1.6726,-0.7454,15.8758,2.8567,358.9254,P22_V1,H4,32
8330,39,-0.1078,1.6721,-0.7453,15.8434,2.8401,358.8773,P22_V1,H4,33
8331,40,-0.1078,1.6714,-0.7452,15.7437,2.8604,358.9454,P22_V1,H4,34
8332,41,-0.1077,1.6708,-0.7452,15.7545,2.8436,359.0829,P22_V1,H4,35
8333,42,-0.1078,1.6703,-0.7452,15.9122,2.6938,359.156,P22_V1,H4,36
8334,43,-0.1079,1.6699,-0.7454,16.115,2.4026,359.1715,P22_V1,H4,37
8335,44,-0.1079,1.6695,-0.7458,16.2954,2.0956,359.07,P22_V1,H4,38
8336,45,-0.1077,1.6688,-0.7464,16.3487,1.7127,358.9538,P22_V1,H4,39
8337,46,-0.1076,1.6686,-0.7466,16.4104,1.5765,358.9455,P22_V1,H4,40
