,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3317,1,-0.1432,1.7931,-0.6065,12.9132,0.5413,357.2335,P10_V1,H3,1
3318,2,-0.1462,1.7931,-0.6057,12.6129,0.8183,357.3046,P10_V1,H3,2
3319,3,-0.1483,1.7932,-0.6053,12.436,1.0017,357.3662,P10_V1,H3,3
3320,4,-0.1498,1.7932,-0.605,12.3183,1.1445,357.3866,P10_V1,H3,4
3321,5,-0.1511,1.7934,-0.6047,12.1939,1.2865,357.4489,P10_V1,H3,5
3322,6,-0.1528,1.7939,-0.6044,11.9764,1.5397,357.5383,P10_V1,H3,6
3323,7,-0.1548,1.7947,-0.6037,11.6775,1.9464,357.6751,P10_V1,H3,7
3324,8,-0.1559,1.7951,-0.6034,11.5687,2.0915,357.8618,P10_V1,H3,8
3325,9,-0.1568,1.7954,-0.6033,11.5271,2.1206,358.0988,P10_V1,H3,9
3326,10,-0.158,1.7957,-0.6032,11.3615,2.16,358.326,P10_V1,H3,10
3327,11,-0.1587,1.796,-0.6031,11.2129,2.1017,358.5152,P10_V1,H3,11
3328,12,-0.1593,1.7962,-0.6031,11.1687,2.015,358.6338,P10_V1,H3,12
3329,13,-0.1597,1.7963,-0.6032,11.1559,1.9584,358.7404,P10_V1,H3,13
3330,14,-0.16,1.7964,-0.6032,11.0614,1.8318,358.7652,P10_V1,H3,14
3331,15,-0.1602,1.7963,-0.6032,11.0189,1.7702,358.7654,P10_V1,H3,15
3332,16,-0.1602,1.7963,-0.6033,11.0062,1.7226,358.7402,P10_V1,H3,16
3333,17,-0.1601,1.7962,-0.6033,11.0004,1.6948,358.6497,P10_V1,H3,17
3334,18,-0.1599,1.7961,-0.6032,10.9908,1.746,358.5312,P10_V1,H3,18
3335,19,-0.1596,1.796,-0.6031,11.0078,1.8749,358.3616,P10_V1,H3,19
3336,20,-0.1594,1.7959,-0.6027,11.0682,2.0539,358.2339,P10_V1,H3,20
3337,21,-0.1594,1.7957,-0.6023,11.1545,2.1528,358.1404,P10_V1,H3,21
3338,22,-0.1595,1.7955,-0.602,11.2135,2.1587,358.083,P10_V1,H3,22
3339,23,-0.1596,1.7954,-0.6015,11.2463,2.2129,358.0497,P10_V1,H3,23
3340,24,-0.1597,1.7954,-0.601,11.2799,2.263,358.0472,P10_V1,H3,24
3341,25,-0.1598,1.7954,-0.6004,11.3171,2.337,358.0658,P10_V1,H3,25
3342,26,-0.1599,1.7954,-0.5996,11.2792,2.4682,358.0765,P10_V1,H3,26
3343,27,-0.1598,1.7954,-0.5988,11.3007,2.6369,358.1037,P10_V1,H3,27
3344,28,-0.1597,1.7952,-0.598,11.3468,2.7873,358.0579,P10_V1,H3,28
3345,29,-0.1595,1.7951,-0.5972,11.4116,2.9825,357.9701,P10_V1,H3,29
3346,30,-0.1592,1.795,-0.5963,11.5134,3.1741,357.8801,P10_V1,H3,30
3347,31,-0.1589,1.7947,-0.5953,11.7088,3.5374,357.7979,P10_V1,H3,31
3348,32,-0.1586,1.7944,-0.5944,11.8853,3.9029,357.7344,P10_V1,H3,32
3349,33,-0.1586,1.7938,-0.5932,12.1582,4.3765,357.6589,P10_V1,H3,33
3350,34,-0.1586,1.7935,-0.5923,12.3829,4.658,357.5776,P10_V1,H3,34
3351,35,-0.1586,1.7934,-0.5914,12.4803,4.9126,357.5152,P10_V1,H3,35
3352,36,-0.1588,1.7933,-0.5904,12.6176,5.2517,357.559,P10_V1,H3,36
3353,37,-0.159,1.7932,-0.5897,12.6531,5.4761,357.5999,P10_V1,H3,37
3354,38,-0.1593,1.7932,-0.5888,12.7367,5.7512,357.5373,P10_V1,H3,38
3355,39,-0.1595,1.7931,-0.5882,12.7245,5.9153,357.5369,P10_V1,H3,39
3356,40,-0.1599,1.7931,-0.5875,12.7312,6.1093,357.5604,P10_V1,H3,40
3357,41,-0.1604,1.7932,-0.5868,12.7043,6.2796,357.567,P10_V1,H3,41
3358,42,-0.161,1.7932,-0.5859,12.6424,6.4768,357.6578,P10_V1,H3,42
3359,43,-0.1613,1.7933,-0.5855,12.5973,6.5905,357.7083,P10_V1,H3,43
3360,44,-0.1618,1.7935,-0.5847,12.495,6.7932,357.8321,P10_V1,H3,44
3361,45,-0.1623,1.7936,-0.5841,12.4101,6.9673,357.9093,P10_V1,H3,45
3362,46,-0.1625,1.7936,-0.5837,12.3225,7.0614,357.9399,P10_V1,H3,46
3363,47,-0.1629,1.7938,-0.583,12.1992,7.2475,357.9764,P10_V1,H3,47
3364,48,-0.1633,1.7939,-0.5824,12.1038,7.406,358.0304,P10_V1,H3,48
3365,49,-0.1635,1.794,-0.5821,12.0725,7.4783,358.0419,P10_V1,H3,49
3366,50,-0.1638,1.7941,-0.5815,11.9099,7.5598,358.087,P10_V1,H3,50
3367,51,-0.1639,1.7942,-0.5812,11.8624,7.6196,358.1424,P10_V1,H3,51
3368,52,-0.1641,1.7944,-0.5808,11.7734,7.6581,358.1701,P10_V1,H3,52
3369,53,-0.1643,1.7946,-0.5803,11.6644,7.7002,358.2467,P10_V1,H3,53
3370,54,-0.1643,1.7946,-0.58,11.5872,7.7237,358.2882,P10_V1,H3,54
3371,55,-0.1642,1.7948,-0.5796,11.4893,7.7545,358.3757,P10_V1,H3,55
3372,56,-0.1641,1.7949,-0.5793,11.4328,7.7957,358.4213,P10_V1,H3,56
3373,57,-0.164,1.7951,-0.579,11.3313,7.8032,358.4691,P10_V1,H3,57
3374,58,-0.1637,1.7952,-0.5786,11.2052,7.8156,358.4884,P10_V1,H3,58
3375,59,-0.1636,1.7952,-0.5785,11.1925,7.8181,358.5083,P10_V1,H3,59
3376,60,-0.1633,1.7953,-0.5782,11.1627,7.8273,358.5119,P10_V1,H3,60
3377,61,-0.1628,1.7953,-0.5777,11.15,7.7914,358.4642,P10_V1,H3,61
3378,62,-0.1626,1.7952,-0.5776,11.1601,7.7765,358.4301,P10_V1,H3,62
3379,63,-0.1623,1.7952,-0.5772,11.2182,7.7507,358.3327,P10_V1,H3,63
3380,64,-0.1623,1.7951,-0.5772,11.201,7.7383,358.3218,P10_V1,H3,64
3381,65,-0.1622,1.7951,-0.577,11.19,7.7023,358.2678,P10_V1,H3,65
3382,66,-0.1622,1.7951,-0.5769,11.1829,7.6682,358.2571,P10_V1,H3,66
3383,67,-0.1623,1.7951,-0.5767,11.1036,7.6471,358.3137,P10_V1,H3,67
3384,68,-0.1624,1.7952,-0.5767,11.0663,7.6327,358.336,P10_V1,H3,68
3385,69,-0.1628,1.7954,-0.5764,10.9518,7.5914,358.4016,P10_V1,H3,69
3386,70,-0.163,1.7955,-0.5762,10.908,7.5882,358.4128,P10_V1,H3,70
3387,71,-0.1635,1.7958,-0.5755,10.7344,7.5251,358.4633,P10_V1,H3,71
3388,72,-0.1642,1.7956,-0.5749,10.7899,7.3343,358.468,P10_V1,H3,72
3389,73,-0.1647,1.7955,-0.5747,10.886,7.1546,358.4203,P10_V1,H3,73
3390,74,-0.1653,1.7955,-0.5742,10.9509,7.0038,358.4043,P10_V1,H3,74
3391,75,-0.1655,1.7955,-0.5739,10.8857,6.9302,358.4019,P10_V1,H3,75
3392,76,-0.1659,1.7955,-0.5736,10.8867,6.8717,358.4278,P10_V1,H3,76
3393,77,-0.1665,1.7955,-0.5731,10.8968,6.7752,358.4317,P10_V1,H3,77
3394,78,-0.167,1.7954,-0.5728,10.9448,6.691,358.4138,P10_V1,H3,78
3395,79,-0.1677,1.7954,-0.5724,10.9076,6.6132,358.4334,P10_V1,H3,79
3396,80,-0.1685,1.7955,-0.5722,10.8337,6.4544,358.5567,P10_V1,H3,80
3397,81,-0.1688,1.7955,-0.5722,10.8369,6.452,358.5522,P10_V1,H3,81
3398,82,-0.1694,1.7955,-0.5724,10.8261,6.4096,358.6138,P10_V1,H3,82
3399,83,-0.1698,1.7955,-0.5724,10.805,6.4238,358.6692,P10_V1,H3,83
3400,84,-0.1704,1.7956,-0.5724,10.7471,6.4549,358.7751,P10_V1,H3,84
3401,85,-0.1706,1.7956,-0.5724,10.7106,6.4819,358.8142,P10_V1,H3,85
3402,86,-0.1712,1.7958,-0.5723,10.569,6.4813,358.9165,P10_V1,H3,86
3403,87,-0.1714,1.796,-0.5722,10.3775,6.4519,359.0019,P10_V1,H3,87
3404,88,-0.1718,1.7968,-0.5718,9.6651,6.4971,359.1703,P10_V1,H3,88
3405,89,-0.1722,1.7978,-0.5716,8.9164,6.3343,359.247,P10_V1,H3,89
3406,90,-0.1722,1.798,-0.5718,8.8608,6.2485,359.2509,P10_V1,H3,90
3407,91,-0.1724,1.7983,-0.572,8.709,6.2464,359.3287,P10_V1,H3,91
3408,92,-0.1724,1.7984,-0.5721,8.7424,6.2511,359.3516,P10_V1,H3,92
3409,93,-0.1725,1.7987,-0.5723,8.578,6.3021,359.436,P10_V1,H3,93
3410,94,-0.1725,1.7987,-0.5724,8.6041,6.3085,359.4437,P10_V1,H3,94
3411,95,-0.1726,1.7987,-0.5725,8.634,6.3158,359.4574,P10_V1,H3,95
3412,96,-0.1727,1.7988,-0.5728,8.6671,6.2978,359.448,P10_V1,H3,96
3413,97,-0.1727,1.7988,-0.5729,8.6756,6.2881,359.458,P10_V1,H3,97
3414,98,-0.1728,1.7988,-0.573,8.739,6.3059,359.4213,P10_V1,H3,98
3415,99,-0.1728,1.7981,-0.5731,9.2527,6.2956,359.2175,P10_V1,H3,99
3416,100,-0.1727,1.7977,-0.5729,9.4883,6.2527,359.1216,P10_V1,H3,100
3417,101,-0.1727,1.796,-0.5727,10.7745,6.1743,358.8224,P10_V1,H3,101
3418,102,-0.1727,1.7954,-0.5724,10.9773,6.2372,358.742,P10_V1,H3,102
3419,103,-0.1727,1.7946,-0.5719,11.8946,6.2818,358.5453,P10_V1,H3,103
3420,104,-0.1726,1.7942,-0.5717,12.1892,6.2428,358.4601,P10_V1,H3,104
3421,105,-0.1725,1.7935,-0.5711,12.6626,6.3691,358.4251,P10_V1,H3,105
3422,106,-0.1724,1.7933,-0.5708,12.7623,6.3644,358.3696,P10_V1,H3,106
3423,107,-0.1723,1.7932,-0.5704,12.8281,6.4052,358.4134,P10_V1,H3,107
3424,108,-0.1723,1.7931,-0.5701,12.9266,6.3825,358.3283,P10_V1,H3,108
3425,109,-0.1723,1.793,-0.5699,12.979,6.3837,358.3455,P10_V1,H3,109
3426,110,-0.1724,1.7928,-0.5697,13.057,6.3882,358.3267,P10_V1,H3,110
3427,111,-0.1724,1.7928,-0.5697,13.0568,6.3897,358.3224,P10_V1,H3,111
3428,112,-0.1724,1.7928,-0.5696,13.0319,6.4183,358.3345,P10_V1,H3,112
3429,113,-0.1725,1.7929,-0.5696,13.011,6.4506,358.3593,P10_V1,H3,113
3430,114,-0.1725,1.7929,-0.5697,12.9893,6.4574,358.3827,P10_V1,H3,114
3431,115,-0.1726,1.793,-0.5699,12.9595,6.497,358.3997,P10_V1,H3,115
3432,116,-0.1727,1.793,-0.5701,12.8779,6.5632,358.4262,P10_V1,H3,116
3433,117,-0.1727,1.7931,-0.5702,12.7597,6.5814,358.4534,P10_V1,H3,117
3434,118,-0.1727,1.7934,-0.5705,12.4946,6.7171,358.5668,P10_V1,H3,118
3435,119,-0.1727,1.7934,-0.5707,12.4424,6.7007,358.5878,P10_V1,H3,119
3436,120,-0.1728,1.7936,-0.571,12.2703,6.7918,358.6345,P10_V1,H3,120
3437,121,-0.1728,1.7937,-0.5711,12.2641,6.7612,358.6351,P10_V1,H3,121
3438,122,-0.1729,1.7938,-0.5714,12.201,6.7266,358.6603,P10_V1,H3,122
3439,123,-0.1729,1.7938,-0.5716,12.219,6.6886,358.6735,P10_V1,H3,123
3440,124,-0.173,1.7938,-0.572,12.2877,6.6858,358.6801,P10_V1,H3,124
3441,125,-0.1729,1.7939,-0.5723,12.1863,6.7345,358.7008,P10_V1,H3,125
3442,126,-0.1728,1.794,-0.5724,12.1058,6.7505,358.717,P10_V1,H3,126
3443,127,-0.1726,1.7944,-0.5726,11.7273,6.8573,358.7471,P10_V1,H3,127
3444,128,-0.1725,1.7945,-0.5726,11.6165,6.9217,358.7994,P10_V1,H3,128
3445,129,-0.1724,1.7945,-0.5727,11.573,6.9317,358.7994,P10_V1,H3,129
3446,130,-0.1723,1.7945,-0.5728,11.6302,6.9841,358.8174,P10_V1,H3,130
3447,131,-0.1723,1.7944,-0.573,11.7213,7.0271,358.8292,P10_V1,H3,131
3448,132,-0.1722,1.7943,-0.5731,11.7983,7.0015,358.7751,P10_V1,H3,132
3449,133,-0.1723,1.7941,-0.5733,12.0097,6.9228,358.6496,P10_V1,H3,133
3450,134,-0.1723,1.794,-0.5734,12.0974,6.8856,358.5804,P10_V1,H3,134
3451,135,-0.1723,1.7937,-0.5737,12.256,6.8975,358.5621,P10_V1,H3,135
3452,136,-0.1723,1.7936,-0.5738,12.3531,6.918,358.5337,P10_V1,H3,136
3453,137,-0.1724,1.7936,-0.5741,12.3875,6.9676,358.532,P10_V1,H3,137
3454,138,-0.1725,1.7936,-0.5742,12.3764,6.9875,358.541,P10_V1,H3,138
3455,139,-0.1727,1.7938,-0.5747,12.292,7.0487,358.6007,P10_V1,H3,139
3456,140,-0.1728,1.7939,-0.5749,12.2602,7.0599,358.6284,P10_V1,H3,140
3457,141,-0.1731,1.794,-0.5754,12.2254,7.061,358.7089,P10_V1,H3,141
3458,142,-0.1734,1.794,-0.5758,12.1832,7.033,358.7769,P10_V1,H3,142
3459,143,-0.1735,1.794,-0.576,12.177,7.0095,358.7725,P10_V1,H3,143
3460,144,-0.1739,1.7939,-0.5765,12.2138,6.9628,358.8027,P10_V1,H3,144
3461,145,-0.174,1.7939,-0.5768,12.2466,6.9368,358.7937,P10_V1,H3,145
3462,146,-0.1743,1.7938,-0.5772,12.3402,6.899,358.8101,P10_V1,H3,146
3463,147,-0.1746,1.7936,-0.5776,12.4213,6.8305,358.7951,P10_V1,H3,147
3464,148,-0.175,1.7935,-0.578,12.6071,6.7279,358.8125,P10_V1,H3,148
3465,149,-0.1754,1.7933,-0.5783,12.7576,6.6122,358.8834,P10_V1,H3,149
3466,0,-0.1756,1.7931,-0.5784,12.846,6.5319,358.9506,P10_V1,H3,150
3467,1,-0.1757,1.793,-0.5785,12.9476,6.5169,358.9804,P10_V1,H3,151
3468,2,-0.1758,1.7929,-0.5786,13.073,6.5024,359.0598,P10_V1,H3,152
3469,3,-0.1759,1.7928,-0.5786,13.1115,6.4916,359.0702,P10_V1,H3,153
3470,4,-0.1758,1.7927,-0.5786,13.2284,6.5003,359.0761,P10_V1,H3,154
3471,5,-0.1757,1.7926,-0.5785,13.2438,6.5135,359.0762,P10_V1,H3,155
3472,6,-0.1753,1.7925,-0.5784,13.3407,6.6265,359.0535,P10_V1,H3,156
3473,7,-0.1752,1.7925,-0.5783,13.3613,6.6783,359.0178,P10_V1,H3,157
3474,8,-0.1748,1.7924,-0.5782,13.4151,6.8617,358.988,P10_V1,H3,158
3475,9,-0.1746,1.7923,-0.5783,13.4547,6.9301,358.9744,P10_V1,H3,159
3476,10,-0.1743,1.7922,-0.5784,13.5389,7.029,358.8948,P10_V1,H3,160
3477,11,-0.174,1.7921,-0.5785,13.6549,7.1561,358.794,P10_V1,H3,161
3478,12,-0.174,1.792,-0.5785,13.6415,7.2132,358.7928,P10_V1,H3,162
3479,13,-0.1738,1.7921,-0.5786,13.653,7.325,358.7661,P10_V1,H3,163
3480,14,-0.1737,1.7921,-0.5786,13.6385,7.3542,358.769,P10_V1,H3,164
3481,15,-0.1735,1.7921,-0.5784,13.5927,7.4628,358.8021,P10_V1,H3,165
3482,16,-0.1734,1.7922,-0.5783,13.5751,7.5068,358.8204,P10_V1,H3,166
3483,17,-0.1733,1.7921,-0.578,13.575,7.569,358.8017,P10_V1,H3,167
3484,18,-0.1732,1.7921,-0.5779,13.5927,7.6173,358.8034,P10_V1,H3,168
3485,19,-0.1731,1.7921,-0.5776,13.6253,7.6936,358.8076,P10_V1,H3,169
3486,20,-0.173,1.792,-0.5774,13.5886,7.7609,358.8061,P10_V1,H3,170
3487,21,-0.1729,1.7919,-0.5772,13.6445,7.8853,358.8096,P10_V1,H3,171
3488,22,-0.1728,1.7919,-0.5771,13.6813,7.9213,358.8159,P10_V1,H3,172
3489,23,-0.1726,1.7917,-0.5768,13.7092,7.9749,358.7936,P10_V1,H3,173
3490,24,-0.1725,1.7917,-0.5766,13.7471,7.9784,358.7584,P10_V1,H3,174
3491,25,-0.1722,1.7913,-0.576,13.918,8.0023,358.6969,P10_V1,H3,175
3492,26,-0.1721,1.7908,-0.5756,14.2012,8.0425,358.6674,P10_V1,H3,176
3493,27,-0.1717,1.7893,-0.5744,15.1739,8.104,358.5615,P10_V1,H3,177
3494,28,-0.1713,1.787,-0.573,16.6764,8.0926,358.2773,P10_V1,H3,178
3495,29,-0.1712,1.7867,-0.5724,17.0715,8.2116,358.2413,P10_V1,H3,179
3496,30,-0.1709,1.7866,-0.5718,17.0425,8.1011,358.057,P10_V1,H3,180
3497,31,-0.1709,1.7865,-0.5715,17.2158,8.2674,358.0856,P10_V1,H3,181
3498,32,-0.1705,1.7863,-0.5708,17.4369,8.2482,357.9744,P10_V1,H3,182
3499,33,-0.1704,1.7863,-0.5706,17.4353,8.2933,358.0215,P10_V1,H3,183
3500,34,-0.1704,1.7861,-0.5699,17.6185,8.4846,358.0056,P10_V1,H3,184
3501,35,-0.1703,1.786,-0.5697,17.7003,8.5204,357.9744,P10_V1,H3,185
3502,36,-0.1703,1.786,-0.5694,17.6633,8.5989,357.9745,P10_V1,H3,186
3503,37,-0.1704,1.786,-0.5693,17.6686,8.6705,357.9771,P10_V1,H3,187
3504,38,-0.1706,1.786,-0.5692,17.629,8.7953,358.0068,P10_V1,H3,188
3505,39,-0.1707,1.786,-0.5692,17.6244,8.8523,358.0088,P10_V1,H3,189
3506,40,-0.171,1.786,-0.5693,17.6342,8.9745,358.0621,P10_V1,H3,190
3507,41,-0.1713,1.7859,-0.5693,17.669,9.0115,358.076,P10_V1,H3,191
3508,42,-0.1721,1.7853,-0.5693,18.0522,8.9822,358.1061,P10_V1,H3,192
3509,43,-0.1728,1.7848,-0.5692,18.4627,8.9086,358.1448,P10_V1,H3,193
3510,44,-0.1729,1.7847,-0.5692,18.4811,8.8799,358.1149,P10_V1,H3,194
3511,45,-0.1732,1.7846,-0.5692,18.5168,8.9013,358.1536,P10_V1,H3,195
3512,46,-0.1733,1.7846,-0.5692,18.5298,8.8969,358.1541,P10_V1,H3,196
3513,47,-0.1737,1.7845,-0.5691,18.5851,8.8952,358.1791,P10_V1,H3,197
3514,48,-0.1739,1.7844,-0.5691,18.6408,8.8983,358.1846,P10_V1,H3,198
3515,49,-0.1742,1.7838,-0.5685,18.9946,8.8897,358.2028,P10_V1,H3,199
3516,50,-0.1744,1.7834,-0.5682,19.2269,8.8155,358.14,P10_V1,H3,200
3517,51,-0.1748,1.7825,-0.5675,19.7944,8.8071,358.1084,P10_V1,H3,201
3518,52,-0.1749,1.7821,-0.5673,19.999,8.6925,358.0816,P10_V1,H3,202
3519,53,-0.1753,1.7813,-0.5666,20.5295,8.7182,358.1076,P10_V1,H3,203
3520,54,-0.1754,1.7811,-0.5664,20.7838,8.6524,358.0312,P10_V1,H3,204
3521,55,-0.1757,1.7804,-0.5657,21.2956,8.5722,358.0255,P10_V1,H3,205
3522,56,-0.1759,1.78,-0.5655,21.4225,8.5427,358.0183,P10_V1,H3,206
3523,57,-0.1762,1.7792,-0.5646,21.9527,8.4167,357.9646,P10_V1,H3,207
3524,58,-0.1762,1.7794,-0.5646,21.8401,8.4528,357.9183,P10_V1,H3,208
3525,59,-0.1764,1.7796,-0.5642,21.7975,8.4542,357.9672,P10_V1,H3,209
3526,60,-0.1766,1.7797,-0.5638,21.7733,8.4968,358.0251,P10_V1,H3,210
3527,61,-0.1767,1.7798,-0.5635,21.7011,8.5596,358.0916,P10_V1,H3,211
3528,62,-0.1768,1.7805,-0.5631,21.3416,8.6438,358.1962,P10_V1,H3,212
3529,63,-0.1767,1.7813,-0.5629,20.6723,8.7025,358.3305,P10_V1,H3,213
3530,64,-0.1764,1.783,-0.5632,19.5034,8.9404,358.4384,P10_V1,H3,214
3531,65,-0.1765,1.7833,-0.5634,19.5291,9.0726,358.4749,P10_V1,H3,215
3532,66,-0.1766,1.7824,-0.5637,20.035,9.0412,358.32,P10_V1,H3,216
3533,67,-0.1765,1.7818,-0.564,20.5828,9.0609,358.1942,P10_V1,H3,217
3534,68,-0.1763,1.7791,-0.5629,22.4262,8.6498,358.022,P10_V1,H3,218
3535,69,-0.1761,1.7781,-0.5619,23.0297,8.5341,357.8654,P10_V1,H3,219
3536,70,-0.1756,1.7754,-0.5597,24.3487,8.3635,357.6076,P10_V1,H3,220
3537,71,-0.1754,1.7746,-0.5587,24.9609,8.3932,357.462,P10_V1,H3,221
3538,72,-0.1748,1.7735,-0.5573,25.6287,8.5947,357.3998,P10_V1,H3,222
3539,73,-0.1747,1.773,-0.5567,25.876,8.7116,357.2328,P10_V1,H3,223
3540,74,-0.1743,1.7721,-0.5553,26.3793,8.86,357.2089,P10_V1,H3,224
3541,75,-0.1743,1.7719,-0.5549,26.5238,8.8735,357.1809,P10_V1,H3,225
3542,76,-0.1744,1.7718,-0.5543,26.358,8.8674,357.1142,P10_V1,H3,226
3543,77,-0.1742,1.7716,-0.5534,26.5716,8.8844,357.0619,P10_V1,H3,227
3544,78,-0.1742,1.7715,-0.553,26.5892,8.93,357.0405,P10_V1,H3,228
3545,79,-0.174,1.7712,-0.5522,26.6892,8.9394,356.9879,P10_V1,H3,229
3546,80,-0.1739,1.7711,-0.5519,26.7098,8.9589,356.9411,P10_V1,H3,230
3547,81,-0.1737,1.7711,-0.5516,26.7099,9.0505,356.8686,P10_V1,H3,231
3548,82,-0.1736,1.7711,-0.5516,26.5722,9.1409,356.8844,P10_V1,H3,232
3549,83,-0.173,1.7724,-0.5525,25.8374,9.6372,356.9937,P10_V1,H3,233
3550,84,-0.1726,1.7745,-0.5536,24.7409,10.084,357.0921,P10_V1,H3,234
