,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3121,1,-0.1008,1.7972,-0.5725,1.3709,0.2377,359.3285,P10_V1,H4,1
3122,2,-0.1006,1.7974,-0.5729,1.2749,0.2398,359.357,P10_V1,H4,2
3123,3,-0.1004,1.7974,-0.5732,1.2167,0.3016,359.3501,P10_V1,H4,3
3124,4,-0.1003,1.7974,-0.5734,1.1815,0.3199,359.3131,P10_V1,H4,4
3125,5,-0.1001,1.7974,-0.5737,1.1903,0.3897,359.307,P10_V1,H4,5
3126,6,-0.1,1.7974,-0.5739,1.1853,0.4274,359.2798,P10_V1,H4,6
3127,7,-0.0997,1.7973,-0.5744,1.1906,0.4759,359.2153,P10_V1,H4,7
3128,8,-0.0995,1.7973,-0.5748,1.2206,0.4888,359.1898,P10_V1,H4,8
3129,9,-0.0993,1.7972,-0.5751,1.2179,0.4962,359.1609,P10_V1,H4,9
3130,10,-0.0991,1.7972,-0.5753,1.1937,0.5095,359.1322,P10_V1,H4,10
3131,11,-0.0989,1.7972,-0.576,1.1969,0.5165,359.0977,P10_V1,H4,11
3132,12,-0.0988,1.7972,-0.5762,1.1903,0.5252,359.0945,P10_V1,H4,12
3133,13,-0.0987,1.7971,-0.5771,1.1876,0.5148,359.0464,P10_V1,H4,13
3134,14,-0.0986,1.7971,-0.5774,1.17,0.5045,359.0309,P10_V1,H4,14
3135,15,-0.0986,1.7971,-0.5782,1.1493,0.4383,359.0407,P10_V1,H4,15
3136,16,-0.0986,1.7971,-0.5788,1.1607,0.3945,359.0418,P10_V1,H4,16
3137,17,-0.0986,1.797,-0.5796,1.1753,0.3394,359.0205,P10_V1,H4,17
3138,18,-0.0986,1.797,-0.5802,1.2193,0.3173,359.0093,P10_V1,H4,18
3139,19,-0.0987,1.797,-0.5808,1.2501,0.3238,358.9818,P10_V1,H4,19
3140,20,-0.0988,1.7969,-0.5814,1.2915,0.3182,358.9688,P10_V1,H4,20
