,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5470,0,0.5947,1.7983,0.0265,21.7599,296.8627,357.313,P15_V1,H3,0
5471,1,0.5951,1.7996,0.0271,21.6039,297.2626,356.8789,P15_V1,H3,1
5472,2,0.5953,1.8006,0.0271,21.5422,297.6708,356.7124,P15_V1,H3,2
5473,3,0.5956,1.8019,0.0268,21.1516,297.8586,356.8524,P15_V1,H3,3
5474,4,0.5957,1.8027,0.0265,20.6571,298.1551,356.9865,P15_V1,H3,4
5475,5,0.5959,1.8029,0.0267,20.4856,298.4372,357.2849,P15_V1,H3,5
5476,6,0.596,1.8024,0.027,20.5169,298.6775,357.3827,P15_V1,H3,6
5477,7,0.5962,1.802,0.0272,20.5036,298.8508,357.35,P15_V1,H3,7
5478,8,0.5968,1.8016,0.0275,20.4361,299.3148,357.0393,P15_V1,H3,8
5479,9,0.597,1.8018,0.0275,20.4871,299.5421,356.9205,P15_V1,H3,9
5480,10,0.5974,1.8021,0.0268,20.7422,299.815,356.7957,P15_V1,H3,10
5481,11,0.5975,1.8021,0.0264,20.8055,299.8492,356.8798,P15_V1,H3,11
5482,12,0.5979,1.8022,0.0255,20.8338,299.9169,356.8885,P15_V1,H3,12
5483,13,0.5981,1.8021,0.0251,20.8239,299.9557,356.9215,P15_V1,H3,13
5484,14,0.599,1.8019,0.0234,20.9755,299.995,356.9289,P15_V1,H3,14
5485,15,0.5997,1.8017,0.0225,21.126,300.0355,356.849,P15_V1,H3,15
5486,16,0.6011,1.8016,0.0208,21.116,300.3752,356.6989,P15_V1,H3,16
5487,17,0.6018,1.8017,0.0201,20.9468,300.6087,356.7437,P15_V1,H3,17
5488,18,0.603,1.8019,0.0181,20.2813,300.8917,356.986,P15_V1,H3,18
5489,19,0.6031,1.802,0.0176,20.1918,300.8347,356.9791,P15_V1,H3,19
5490,20,0.6028,1.8023,0.0162,20.1077,300.6912,357.0786,P15_V1,H3,20
5491,21,0.6024,1.8025,0.0154,20.0213,300.6174,357.1674,P15_V1,H3,21
5492,22,0.6007,1.8029,0.0136,19.906,300.3775,357.4953,P15_V1,H3,22
5493,23,0.5999,1.8027,0.0129,20.017,300.1512,357.646,P15_V1,H3,23
5494,24,0.5977,1.8004,0.0111,21.0348,299.8082,358.193,P15_V1,H3,24
5495,25,0.597,1.7999,0.0106,21.2726,299.7094,358.3015,P15_V1,H3,25
5496,26,0.5964,1.7991,0.01,21.7289,299.7019,358.442,P15_V1,H3,26
5497,27,0.5965,1.7985,0.009,22.5228,299.7779,358.6025,P15_V1,H3,27
5498,28,0.5967,1.7985,0.0087,22.6528,299.7961,358.6179,P15_V1,H3,28
5499,29,0.5966,1.7982,0.0083,22.5259,299.9109,358.5995,P15_V1,H3,29
5500,30,0.5964,1.7975,0.0081,22.7016,300.0888,358.6511,P15_V1,H3,30
5501,31,0.5956,1.7963,0.0077,23.3553,300.5164,358.812,P15_V1,H3,31
5502,32,0.5951,1.7961,0.0078,23.3861,300.6291,358.7898,P15_V1,H3,32
5503,33,0.5932,1.796,0.0081,23.8388,301.0248,358.6665,P15_V1,H3,33
5504,34,0.592,1.7959,0.0084,23.9474,301.3651,358.7579,P15_V1,H3,34
5505,35,0.5899,1.7959,0.0088,24.2296,301.857,358.8826,P15_V1,H3,35
5506,36,0.5886,1.7957,0.009,24.4848,302.1331,358.9059,P15_V1,H3,36
5507,37,0.5874,1.7952,0.0092,24.823,302.4768,359.1897,P15_V1,H3,37
5508,39,0.5864,1.7948,0.0096,25.126,302.6669,359.2155,P15_V1,H3,38
5509,41,0.586,1.7944,0.0103,25.5016,302.9742,359.1793,P15_V1,H3,39
5510,43,0.586,1.7944,0.0115,25.4646,303.386,359.1004,P15_V1,H3,40
5511,44,0.586,1.7946,0.0124,25.2172,303.5258,358.928,P15_V1,H3,41
5512,45,0.586,1.7948,0.0127,25.1441,303.5652,358.8704,P15_V1,H3,42
5513,46,0.5861,1.7956,0.0137,24.868,303.4681,358.735,P15_V1,H3,43
5514,47,0.586,1.7957,0.0139,24.7686,303.4659,358.6864,P15_V1,H3,44
5515,48,0.586,1.7963,0.0146,24.4478,303.4324,358.6572,P15_V1,H3,45
5516,49,0.5862,1.7966,0.0152,24.2976,303.4402,358.6234,P15_V1,H3,46
5517,50,0.5863,1.7967,0.0153,24.2883,303.4478,358.6574,P15_V1,H3,47
5518,51,0.5867,1.7967,0.016,24.2329,303.3821,358.6892,P15_V1,H3,48
5519,52,0.5878,1.7963,0.0172,24.3647,303.1692,358.7179,P15_V1,H3,49
5520,53,0.5884,1.7961,0.0177,24.486,303.097,358.6491,P15_V1,H3,50
5521,54,0.5897,1.7956,0.0188,24.5722,302.9469,358.6083,P15_V1,H3,51
5522,55,0.5904,1.7955,0.0194,24.5639,302.8527,358.5049,P15_V1,H3,52
5523,56,0.5918,1.7955,0.0214,24.4467,302.7047,358.2159,P15_V1,H3,53
5524,57,0.5925,1.7956,0.0231,24.5203,302.5715,358.0876,P15_V1,H3,54
5525,58,0.5929,1.7952,0.0247,24.6862,302.4665,358.0243,P15_V1,H3,55
5526,59,0.593,1.7952,0.0253,24.806,302.423,357.9867,P15_V1,H3,56
5527,60,0.5936,1.794,0.0279,25.4612,302.26,358.0161,P15_V1,H3,57
5528,61,0.5951,1.7923,0.0312,26.3823,302.0949,357.8652,P15_V1,H3,58
5529,62,0.5957,1.7918,0.0324,26.6332,302.3086,357.9196,P15_V1,H3,59
5530,63,0.5968,1.7911,0.0342,27.0265,302.4493,357.8762,P15_V1,H3,60
