,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
4534,0,0.5591,1.7713,0.1385,34.9351,294.6558,355.0522,P15_V1,H4,0
4535,1,0.5586,1.7728,0.1357,34.2749,294.7125,354.7657,P15_V1,H4,1
4536,2,0.5586,1.7734,0.1346,34.0117,294.9597,354.8255,P15_V1,H4,2
4537,3,0.5596,1.7748,0.1316,33.4686,295.7133,354.981,P15_V1,H4,3
4538,4,0.5611,1.7751,0.1302,33.3117,296.5863,355.1867,P15_V1,H4,4
4539,5,0.563,1.7753,0.129,33.0468,297.4102,355.2236,P15_V1,H4,5
4540,6,0.564,1.7756,0.1285,32.7798,297.9184,355.213,P15_V1,H4,6
4541,7,0.565,1.7758,0.1282,32.4975,298.4575,355.3935,P15_V1,H4,7
4542,8,0.5678,1.7772,0.1267,32.0488,299.2806,355.4197,P15_V1,H4,8
4543,9,0.5692,1.7789,0.1245,31.3206,299.16,355.4503,P15_V1,H4,9
4544,10,0.5697,1.7799,0.1233,30.879,298.9474,355.5155,P15_V1,H4,10
4545,12,0.5698,1.7834,0.1192,28.7161,297.8302,355.3102,P15_V1,H4,11
4546,14,0.5706,1.7888,0.1143,25.3978,297.14,355.8269,P15_V1,H4,12
4547,15,0.5713,1.7963,0.1093,20.2294,296.9319,356.6154,P15_V1,H4,13
4548,16,0.5721,1.7979,0.107,19.1852,296.7746,356.8298,P15_V1,H4,14
4549,17,0.5732,1.8,0.1027,18.1712,296.2904,357.4317,P15_V1,H4,15
4550,18,0.5736,1.7999,0.1002,18.1884,296.0911,357.8241,P15_V1,H4,16
4551,19,0.5742,1.801,0.0963,17.5747,295.7637,358.4178,P15_V1,H4,17
4552,20,0.5748,1.801,0.0946,17.6331,295.5842,358.7667,P15_V1,H4,18
4553,21,0.5763,1.8015,0.0916,17.3515,295.0477,359.2305,P15_V1,H4,19
4554,22,0.5781,1.8014,0.0908,17.6125,294.8897,358.9144,P15_V1,H4,20
4555,23,0.5786,1.8014,0.0908,17.6497,294.9666,358.8844,P15_V1,H4,21
4556,24,0.5808,1.8015,0.0904,17.5773,294.956,358.9481,P15_V1,H4,22
4557,25,0.5826,1.8016,0.0903,17.4272,295.0235,358.8624,P15_V1,H4,23
4558,27,0.5899,1.8017,0.0921,17.628,295.8238,358.5862,P15_V1,H4,24
4559,28,0.5963,1.8016,0.0954,18.0041,296.9438,358.242,P15_V1,H4,25
4560,29,0.5985,1.8013,0.0969,18.058,297.2969,358.1258,P15_V1,H4,26
4561,30,0.6007,1.8012,0.0984,18.1478,297.4601,357.9805,P15_V1,H4,27
4562,31,0.6051,1.8012,0.1007,18.1897,297.7256,357.7544,P15_V1,H4,28
4563,32,0.6073,1.8012,0.1018,18.2719,297.8402,357.701,P15_V1,H4,29
4564,33,0.6102,1.8011,0.1032,18.282,297.848,357.5556,P15_V1,H4,30
4565,34,0.6143,1.8008,0.1053,18.2293,297.9897,357.3457,P15_V1,H4,31
