,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
5119,1,0.5583,1.7864,-0.187,21.29,303.2608,12.9184,P15_V1,H2,1
5120,2,0.5589,1.7868,-0.1864,21.0826,303.4975,12.6985,P15_V1,H2,2
5121,3,0.5596,1.7874,-0.1856,20.851,303.9202,12.4359,P15_V1,H2,3
5122,4,0.5603,1.7878,-0.1846,20.5338,304.4787,12.1847,P15_V1,H2,4
5123,5,0.5613,1.7885,-0.1833,20.3674,305.1825,11.9028,P15_V1,H2,5
5124,6,0.5623,1.7889,-0.1818,19.9496,306.1321,11.657,P15_V1,H2,6
5125,7,0.5635,1.7893,-0.18,19.7155,306.9826,11.3042,P15_V1,H2,7
5126,8,0.5649,1.7901,-0.1779,19.1194,308.1357,10.9524,P15_V1,H2,8
5127,9,0.5656,1.7907,-0.1768,18.8398,308.6844,10.863,P15_V1,H2,9
5128,10,0.5668,1.7917,-0.1749,18.2,309.7366,10.6792,P15_V1,H2,10
5129,11,0.5672,1.7924,-0.1742,17.9221,310.1045,10.5047,P15_V1,H2,11
5130,12,0.5678,1.7941,-0.1722,16.7038,311.1685,10.2182,P15_V1,H2,12
5131,13,0.5672,1.7941,-0.1724,16.6353,310.9608,10.2836,P15_V1,H2,13
5132,14,0.5668,1.7944,-0.1723,16.4547,310.9891,10.2762,P15_V1,H2,14
5133,15,0.5658,1.7946,-0.1725,16.1605,310.9109,10.4304,P15_V1,H2,15
5134,16,0.5653,1.7948,-0.1728,16.1198,310.8663,10.5172,P15_V1,H2,16
5135,17,0.5637,1.795,-0.1732,15.7791,310.7443,10.7315,P15_V1,H2,17
5136,18,0.5629,1.7949,-0.1735,15.6858,310.7443,10.8354,P15_V1,H2,18
5137,19,0.5613,1.7947,-0.1742,15.7496,310.5645,11.0559,P15_V1,H2,19
5138,20,0.5606,1.7945,-0.1745,15.768,310.4879,11.0898,P15_V1,H2,20
5139,21,0.5587,1.7941,-0.1751,15.7796,310.3934,11.3555,P15_V1,H2,21
5140,22,0.5579,1.794,-0.1754,15.7841,310.3593,11.4611,P15_V1,H2,22
5141,23,0.5557,1.7935,-0.1761,15.9223,310.2607,11.7771,P15_V1,H2,23
5142,24,0.5556,1.7934,-0.1761,15.9266,310.252,11.7774,P15_V1,H2,24
5143,25,0.5537,1.7929,-0.1765,16.0449,310.1715,11.9726,P15_V1,H2,25
5144,26,0.5535,1.7929,-0.1764,16.094,310.1308,11.997,P15_V1,H2,26
5145,27,0.5517,1.7922,-0.1762,16.2504,310.0505,12.1208,P15_V1,H2,27
5146,28,0.5514,1.7922,-0.176,16.3511,310.0036,12.1526,P15_V1,H2,28
5147,29,0.5505,1.7917,-0.1755,16.5311,309.9514,12.1622,P15_V1,H2,29
5148,30,0.5494,1.7913,-0.1745,16.7825,309.9529,12.1546,P15_V1,H2,30
5149,31,0.5489,1.791,-0.1737,16.993,309.9827,12.2169,P15_V1,H2,31
5150,32,0.5479,1.79,-0.1711,17.6802,310.0622,12.3001,P15_V1,H2,32
5151,33,0.5475,1.7892,-0.1695,18.2125,310.0316,12.2975,P15_V1,H2,33
5152,34,0.5472,1.7874,-0.1653,19.7234,310.3367,12.3495,P15_V1,H2,34
5153,35,0.5472,1.7868,-0.1631,20.0651,310.2516,12.2717,P15_V1,H2,35
5154,36,0.5477,1.7858,-0.1574,20.9005,310.1274,12.1656,P15_V1,H2,36
5155,37,0.5482,1.7852,-0.1543,21.3067,310.0094,12.1647,P15_V1,H2,37
5156,38,0.5499,1.7843,-0.1461,21.6001,309.4357,12.054,P15_V1,H2,38
5157,39,0.5513,1.7836,-0.1414,21.843,309.1136,12.1084,P15_V1,H2,39
5158,40,0.5556,1.782,-0.1304,22.5539,308.3914,11.9601,P15_V1,H2,40
5159,41,0.558,1.7809,-0.1242,22.7975,308.062,11.9386,P15_V1,H2,41
5160,42,0.5627,1.7804,-0.1102,22.9535,307.1212,11.7867,P15_V1,H2,42
5161,43,0.5655,1.7797,-0.1025,22.9701,307.0453,11.7095,P15_V1,H2,43
5162,44,0.5702,1.7799,-0.0866,23.0529,306.4821,11.6414,P15_V1,H2,44
5163,45,0.5743,1.7791,-0.0693,23.4928,305.616,11.7999,P15_V1,H2,45
5164,46,0.5761,1.7787,-0.0608,23.8823,305.1466,11.6321,P15_V1,H2,46
5165,47,0.5776,1.7787,-0.0517,24.3273,304.7098,11.2753,P15_V1,H2,47
5166,48,0.5791,1.7795,-0.0342,24.8841,303.8474,10.8203,P15_V1,H2,48
5167,49,0.5792,1.7799,-0.0173,25.5385,303.0849,10.7105,P15_V1,H2,49
5168,50,0.5791,1.7805,-0.0094,25.8862,303.1491,10.8524,P15_V1,H2,50
5169,51,0.578,1.7815,0.0055,26.3153,303.2344,11.2558,P15_V1,H2,51
5170,52,0.5771,1.7816,0.0129,26.3661,303.3117,11.5919,P15_V1,H2,52
5171,53,0.574,1.7803,0.0258,26.4931,303.4574,11.759,P15_V1,H2,53
5172,54,0.5723,1.7798,0.0318,26.6853,303.5976,11.7965,P15_V1,H2,54
5173,55,0.5683,1.7779,0.0415,26.9234,304.4609,12.1464,P15_V1,H2,55
5174,56,0.5637,1.7772,0.0495,26.6813,306.3282,12.6053,P15_V1,H2,56
5175,57,0.5611,1.7768,0.0529,26.5517,307.3286,12.8771,P15_V1,H2,57
5176,58,0.5549,1.7757,0.0571,26.6539,309.6789,13.6927,P15_V1,H2,58
5177,59,0.5512,1.7754,0.0582,26.543,310.7068,13.9473,P15_V1,H2,59
5178,60,0.547,1.7753,0.0587,26.3735,311.7877,14.142,P15_V1,H2,60
5179,61,0.5381,1.7742,0.0584,25.6384,313.373,14.3392,P15_V1,H2,61
5180,62,0.5279,1.7726,0.0548,25.4791,314.9155,14.5827,P15_V1,H2,62
5181,63,0.5231,1.7715,0.0524,25.4012,315.6237,14.7235,P15_V1,H2,63
5182,64,0.5129,1.7688,0.0448,25.4278,317.3988,14.9313,P15_V1,H2,64
5183,65,0.5077,1.7676,0.0403,25.3755,318.4798,14.9181,P15_V1,H2,65
5184,66,0.4966,1.7674,0.0301,25.4993,320.5297,15.2553,P15_V1,H2,66
5185,67,0.4908,1.7678,0.0247,25.5982,321.5692,15.4746,P15_V1,H2,67
5186,68,0.4798,1.7688,0.013,25.87,323.5287,16.1437,P15_V1,H2,68
5187,69,0.4743,1.7696,0.0074,26.0131,324.2456,16.4038,P15_V1,H2,69
5188,70,0.4627,1.7711,-0.0034,25.4244,325.5722,16.624,P15_V1,H2,70
5189,71,0.4569,1.771,-0.0085,25.2934,326.1932,16.4813,P15_V1,H2,71
5190,72,0.4454,1.7698,-0.0178,24.8826,327.103,16.9095,P15_V1,H2,72
5191,73,0.4397,1.7691,-0.0224,24.6963,327.7585,17.0772,P15_V1,H2,73
5192,75,0.431,1.7675,-0.0308,24.8773,328.7048,17.6119,P15_V1,H2,74
5193,76,0.4188,1.7669,-0.0443,25.0345,330.028,18.2673,P15_V1,H2,75
5194,77,0.416,1.7678,-0.0487,24.5987,330.1442,18.0625,P15_V1,H2,76
5195,78,0.4103,1.7724,-0.0573,21.9354,330.5875,17.864,P15_V1,H2,77
5196,79,0.4071,1.7737,-0.0615,21.0711,330.6674,17.8949,P15_V1,H2,78
5197,80,0.4016,1.7757,-0.0699,19.6106,330.8116,18.1251,P15_V1,H2,79
5198,81,0.3993,1.7759,-0.0735,19.2054,330.8126,18.3504,P15_V1,H2,80
5199,82,0.3951,1.7765,-0.0795,18.5203,330.7484,18.5917,P15_V1,H2,81
5200,83,0.3918,1.7767,-0.0843,18.0175,330.8827,18.9456,P15_V1,H2,82
5201,84,0.3904,1.7769,-0.0867,17.7009,330.7886,19.0221,P15_V1,H2,83
5202,85,0.3883,1.7775,-0.0913,17.4411,330.9573,19.3733,P15_V1,H2,84
5203,86,0.3876,1.7775,-0.0933,17.2353,330.9322,19.4291,P15_V1,H2,85
5204,87,0.3865,1.7773,-0.0964,16.8548,330.7921,19.457,P15_V1,H2,86
5205,88,0.3862,1.7773,-0.0975,16.7495,330.7437,19.458,P15_V1,H2,87
5206,89,0.3859,1.7776,-0.0998,16.6467,330.7813,19.6142,P15_V1,H2,88
5207,90,0.386,1.7778,-0.1006,16.6375,330.8289,19.6043,P15_V1,H2,89
5208,91,0.3855,1.779,-0.1035,16.3292,330.9522,19.7854,P15_V1,H2,90
5209,92,0.3855,1.7791,-0.1038,16.302,330.9671,19.8,P15_V1,H2,91
5210,93,0.3851,1.78,-0.1057,16.1402,330.9478,19.6654,P15_V1,H2,92
5211,94,0.385,1.78,-0.1059,16.0926,330.9176,19.6314,P15_V1,H2,93
