,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
2354,1,0.5306,1.8482,-0.1052,11.9879,321.5738,1.7418,P07_V1,H4,1
2355,2,0.5148,1.8494,-0.1178,11.8588,322.8939,1.3131,P07_V1,H4,2
2356,3,0.4984,1.8506,-0.1312,11.5906,324.2652,0.9224,P07_V1,H4,3
2357,4,0.4853,1.8517,-0.1414,11.3756,325.1688,0.6811,P07_V1,H4,4
2358,5,0.4718,1.8528,-0.1524,11.1011,326.1395,0.3267,P07_V1,H4,5
2359,6,0.4579,1.8538,-0.1637,10.8571,327.0739,0.0345,P07_V1,H4,6
2360,7,0.439,1.855,-0.1788,10.4401,328.0562,359.7041,P07_V1,H4,7
2361,8,0.4197,1.8564,-0.1947,10.0761,328.8058,359.5074,P07_V1,H4,8
2362,9,0.4006,1.8584,-0.2097,9.933,329.0151,359.438,P07_V1,H4,9
2363,10,0.3907,1.8592,-0.2175,9.8644,328.9787,359.3153,P07_V1,H4,10
2364,11,0.3712,1.8601,-0.233,9.6433,329.0815,359.4962,P07_V1,H4,11
2365,12,0.3527,1.8601,-0.247,8.8303,329.0786,359.7312,P07_V1,H4,12
2366,13,0.3437,1.86,-0.2537,8.5764,329.3626,359.7459,P07_V1,H4,13
2367,14,0.3271,1.859,-0.2649,8.3156,330.265,359.6892,P07_V1,H4,14
2368,15,0.3113,1.8584,-0.2743,8.5261,330.7309,0.02,P07_V1,H4,15
2369,16,0.3036,1.8584,-0.2787,8.6269,330.8863,0.0821,P07_V1,H4,16
2370,17,0.2966,1.8593,-0.2817,8.6024,331.1758,359.86,P07_V1,H4,17
2371,18,0.2828,1.8616,-0.2882,8.6698,331.7745,359.8808,P07_V1,H4,18
2372,19,0.2769,1.8629,-0.2904,8.5813,331.8702,0.0316,P07_V1,H4,19
2373,20,0.2652,1.8644,-0.2951,8.3546,332.1594,0.0806,P07_V1,H4,20
2374,21,0.26,1.8657,-0.2967,8.163,332.5918,0.0319,P07_V1,H4,21
2375,22,0.2498,1.8668,-0.2997,7.8008,332.8458,0.178,P07_V1,H4,22
2376,23,0.2452,1.8662,-0.3001,7.3595,332.9936,0.3055,P07_V1,H4,23
2377,24,0.2356,1.865,-0.3012,7.6128,333.7523,0.2364,P07_V1,H4,24
2378,25,0.2312,1.8642,-0.3013,7.9617,334.1176,0.3658,P07_V1,H4,25
2379,26,0.223,1.8623,-0.3011,8.585,334.594,0.6453,P07_V1,H4,26
2380,27,0.2151,1.8616,-0.2997,9.1558,335.3574,0.6583,P07_V1,H4,27
2381,28,0.2111,1.8615,-0.2987,9.2096,335.601,0.7467,P07_V1,H4,28
2382,29,0.2034,1.8616,-0.296,9.0225,335.9927,0.6451,P07_V1,H4,29
2383,30,0.1999,1.8615,-0.2948,9.0655,336.2321,0.5651,P07_V1,H4,30
2384,31,0.1953,1.8611,-0.2929,8.9466,336.0685,0.4319,P07_V1,H4,31
2385,32,0.1933,1.8608,-0.292,8.9945,336.0096,0.4115,P07_V1,H4,32
2386,33,0.1856,1.8598,-0.2884,9.0708,335.9431,0.1766,P07_V1,H4,33
2387,34,0.1802,1.8592,-0.2851,8.8822,335.8098,0.1245,P07_V1,H4,34
2388,35,0.1721,1.8592,-0.2793,9.0872,335.4327,359.8269,P07_V1,H4,35
