,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
1586,1,-0.2328,1.7182,-0.2432,4.5993,13.5637,0.47,P05_V1,H2,1
1587,2,-0.2324,1.7181,-0.245,4.6381,13.42,0.3726,P05_V1,H2,2
1588,3,-0.232,1.718,-0.2464,4.7566,13.3915,0.2836,P05_V1,H2,3
1589,4,-0.2316,1.7178,-0.2478,4.8731,13.3405,0.1096,P05_V1,H2,4
1590,5,-0.2314,1.7177,-0.2488,4.9208,13.3284,0.1052,P05_V1,H2,5
1591,6,-0.2311,1.7176,-0.2499,5.0294,13.2291,0.0284,P05_V1,H2,6
1592,7,-0.2307,1.7171,-0.2517,5.272,13.0627,359.8819,P05_V1,H2,7
1593,8,-0.2305,1.7169,-0.2527,5.3699,12.8859,359.8423,P05_V1,H2,8
1594,9,-0.2303,1.7167,-0.2539,5.5766,12.7753,359.7975,P05_V1,H2,9
1595,10,-0.2293,1.716,-0.2557,6.2798,12.882,359.4431,P05_V1,H2,10
1596,11,-0.2284,1.7158,-0.2571,6.7915,13.157,359.1642,P05_V1,H2,11
1597,12,-0.2272,1.7154,-0.2582,7.069,13.336,358.8589,P05_V1,H2,12
1598,13,-0.2267,1.7164,-0.2587,6.7286,12.995,358.5333,P05_V1,H2,13
1599,14,-0.226,1.7164,-0.2594,6.6784,12.6683,358.0025,P05_V1,H2,14
1600,15,-0.2254,1.7165,-0.2597,6.866,12.0624,358.1237,P05_V1,H2,15
1601,16,-0.2243,1.7171,-0.2595,6.8774,10.9943,357.9866,P05_V1,H2,16
1602,17,-0.2235,1.7174,-0.2593,6.8052,10.529,357.959,P05_V1,H2,17
1603,18,-0.2218,1.7179,-0.259,6.6588,9.9287,357.6934,P05_V1,H2,18
1604,19,-0.2197,1.7186,-0.2587,6.2652,9.377,357.6726,P05_V1,H2,19
1605,20,-0.2158,1.7203,-0.2582,5.8116,8.4795,357.7909,P05_V1,H2,20
1606,21,-0.2124,1.7216,-0.2576,5.1425,8.385,357.8712,P05_V1,H2,21
1607,22,-0.2111,1.7222,-0.2573,4.929,8.3536,357.6631,P05_V1,H2,22
1608,23,-0.21,1.723,-0.257,4.534,8.5147,357.5143,P05_V1,H2,23
1609,24,-0.2079,1.7244,-0.2565,3.8359,8.6463,357.8088,P05_V1,H2,24
1610,25,-0.2072,1.7248,-0.2566,3.4975,8.6767,357.9945,P05_V1,H2,25
1611,26,-0.2059,1.726,-0.2562,2.803,9.0234,358.1555,P05_V1,H2,26
1612,27,-0.206,1.7266,-0.2556,2.438,9.6046,357.4196,P05_V1,H2,27
1613,28,-0.2059,1.7283,-0.2544,1.6201,10.1757,357.2019,P05_V1,H2,28
1614,29,-0.2061,1.7278,-0.2552,2.1199,9.49,357.4931,P05_V1,H2,29
1615,30,-0.2061,1.728,-0.2554,2.2214,9.1252,357.6794,P05_V1,H2,30
1616,31,-0.2069,1.728,-0.2563,2.6189,7.5794,357.3146,P05_V1,H2,31
1617,32,-0.2079,1.728,-0.2568,2.8162,6.3752,356.9132,P05_V1,H2,32
1618,33,-0.2091,1.7268,-0.2582,3.3811,4.7475,356.4775,P05_V1,H2,33
1619,34,-0.2098,1.7265,-0.2588,3.3497,3.8893,356.2037,P05_V1,H2,34
1620,35,-0.2108,1.7252,-0.2606,3.6551,2.8533,355.7982,P05_V1,H2,35
1621,36,-0.2114,1.7246,-0.2616,3.871,2.6627,355.6561,P05_V1,H2,36
1622,37,-0.2126,1.7234,-0.2632,4.4393,2.5816,355.7123,P05_V1,H2,37
1623,38,-0.213,1.7231,-0.2638,4.6909,2.6813,355.7646,P05_V1,H2,38
1624,39,-0.2139,1.7227,-0.2644,4.8772,3.0276,356.1267,P05_V1,H2,39
1625,40,-0.2149,1.7218,-0.2651,4.8481,3.2421,356.698,P05_V1,H2,40
1626,41,-0.2174,1.7203,-0.2671,5.3868,3.6011,358.0434,P05_V1,H2,41
1627,42,-0.2187,1.7195,-0.2684,5.6418,3.7854,358.0021,P05_V1,H2,42
1628,43,-0.2191,1.7194,-0.269,5.7065,3.7904,358.0827,P05_V1,H2,43
1629,44,-0.2199,1.7193,-0.2699,5.5968,3.7283,358.0822,P05_V1,H2,44
1630,45,-0.2206,1.7192,-0.2708,5.6107,3.6902,358.1253,P05_V1,H2,45
1631,46,-0.2217,1.719,-0.2719,5.6428,3.5667,357.9671,P05_V1,H2,46
1632,47,-0.2235,1.7182,-0.2738,5.9801,3.4226,357.6736,P05_V1,H2,47
1633,48,-0.224,1.7177,-0.2744,6.124,3.4833,357.5027,P05_V1,H2,48
1634,49,-0.2251,1.7127,-0.2773,8.7321,4.4699,358.0517,P05_V1,H2,49
1635,50,-0.2261,1.7117,-0.2781,9.0219,4.9369,358.3344,P05_V1,H2,50
1636,51,-0.2261,1.7131,-0.2767,8.0124,4.9747,357.2294,P05_V1,H2,51
1637,52,-0.2259,1.7125,-0.2773,8.1439,5.6246,357.2349,P05_V1,H2,52
1638,53,-0.226,1.7125,-0.2776,8.3403,6.0455,356.8311,P05_V1,H2,53
1639,54,-0.2265,1.7123,-0.2782,8.3809,6.7494,356.6002,P05_V1,H2,54
1640,55,-0.2269,1.7124,-0.2785,8.4415,7.2859,356.7382,P05_V1,H2,55
1641,56,-0.2275,1.7129,-0.2788,8.4906,7.8172,357.2043,P05_V1,H2,56
1642,57,-0.2279,1.7132,-0.279,8.4268,8.3047,357.4558,P05_V1,H2,57
1643,58,-0.2284,1.7138,-0.2795,8.2065,9.3409,358.0273,P05_V1,H2,58
1644,59,-0.2284,1.7143,-0.2798,8.1506,9.9336,358.3493,P05_V1,H2,59
1645,60,-0.2279,1.7149,-0.2803,7.7195,11.264,359.1181,P05_V1,H2,60
1646,61,-0.2271,1.7157,-0.2805,7.5069,11.915,359.1284,P05_V1,H2,61
1647,62,-0.2258,1.7168,-0.2808,6.9038,13.461,358.812,P05_V1,H2,62
1648,63,-0.2238,1.7176,-0.281,6.365,15.0778,358.6417,P05_V1,H2,63
1649,64,-0.2227,1.7179,-0.2811,6.2713,15.76,358.4979,P05_V1,H2,64
1650,65,-0.2204,1.7188,-0.2814,5.9524,17.2884,358.1685,P05_V1,H2,65
1651,66,-0.2192,1.7193,-0.2814,5.8238,18.0298,357.9077,P05_V1,H2,66
1652,67,-0.2166,1.7202,-0.2815,5.3526,19.3472,357.8227,P05_V1,H2,67
1653,68,-0.2154,1.7208,-0.2815,5.1796,19.9706,357.6932,P05_V1,H2,68
1654,69,-0.2132,1.722,-0.2815,4.7124,20.7692,357.4035,P05_V1,H2,69
