,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
1720,1,-0.2966,1.7227,-0.3368,4.0201,11.7361,2.7682,P05_V1,H1,1
1721,2,-0.2962,1.7227,-0.3373,4.0351,11.5592,2.6461,P05_V1,H1,2
1722,3,-0.2959,1.7227,-0.3376,4.0349,11.4895,2.5161,P05_V1,H1,3
1723,4,-0.2957,1.7227,-0.3378,4.0243,11.4599,2.4317,P05_V1,H1,4
1724,5,-0.2954,1.7228,-0.3382,3.9824,11.426,2.3167,P05_V1,H1,5
1725,6,-0.2952,1.7229,-0.3384,3.9733,11.4958,2.2786,P05_V1,H1,6
1726,7,-0.2951,1.7229,-0.3387,3.913,11.5996,2.2462,P05_V1,H1,7
1727,8,-0.2951,1.7229,-0.3389,3.8488,11.6371,2.2411,P05_V1,H1,8
1728,9,-0.2951,1.7231,-0.3396,3.6814,12.1165,2.2072,P05_V1,H1,9
1729,10,-0.2951,1.7232,-0.3398,3.6289,12.3649,2.2263,P05_V1,H1,10
1730,11,-0.2949,1.7233,-0.3402,3.5173,12.9398,2.1433,P05_V1,H1,11
1731,12,-0.2947,1.7234,-0.3403,3.4773,13.1593,2.0451,P05_V1,H1,12
1732,13,-0.2943,1.7234,-0.3404,3.467,13.5129,2.0788,P05_V1,H1,13
1733,14,-0.2937,1.7233,-0.3405,3.4643,14.1053,1.8546,P05_V1,H1,14
1734,15,-0.2929,1.7233,-0.3405,3.4697,14.6096,1.7745,P05_V1,H1,15
1735,16,-0.2925,1.7233,-0.3405,3.4884,15.1138,1.727,P05_V1,H1,16
1736,17,-0.2916,1.7233,-0.3404,3.5131,15.6463,1.5293,P05_V1,H1,17
1737,18,-0.2912,1.7232,-0.3404,3.4876,15.9428,1.4818,P05_V1,H1,18
1738,20,-0.2894,1.7233,-0.3406,3.4388,16.845,1.2276,P05_V1,H1,19
1739,21,-0.2881,1.7233,-0.3408,3.4036,17.5575,1.0774,P05_V1,H1,20
1740,22,-0.287,1.7234,-0.3407,3.3383,17.8083,0.8619,P05_V1,H1,21
1741,23,-0.2863,1.7234,-0.3406,3.3312,18.0153,0.7452,P05_V1,H1,22
1742,24,-0.2852,1.7234,-0.3403,3.4162,18.1376,0.5897,P05_V1,H1,23
1743,25,-0.2836,1.7234,-0.3398,3.4238,18.3599,0.4135,P05_V1,H1,24
1744,26,-0.2829,1.7234,-0.3395,3.3886,18.4682,0.2912,P05_V1,H1,25
1745,27,-0.281,1.7233,-0.3387,3.4498,18.7739,0.0659,P05_V1,H1,26
1746,28,-0.279,1.7232,-0.3375,3.5531,19.1603,359.887,P05_V1,H1,27
1747,29,-0.2781,1.7232,-0.3369,3.6083,19.2779,359.8483,P05_V1,H1,28
1748,30,-0.2763,1.7232,-0.3356,3.7142,19.4771,359.667,P05_V1,H1,29
1749,31,-0.2755,1.7232,-0.335,3.7568,19.6013,359.6133,P05_V1,H1,30
1750,32,-0.2733,1.7233,-0.3333,3.9612,19.8841,359.4635,P05_V1,H1,31
1751,33,-0.2725,1.7233,-0.3327,3.9646,19.9302,359.3691,P05_V1,H1,32
1752,34,-0.2704,1.7234,-0.3307,4.1509,20.1027,359.1439,P05_V1,H1,33
1753,35,-0.2693,1.7234,-0.3296,4.2195,20.1714,359.1084,P05_V1,H1,34
1754,36,-0.2673,1.7233,-0.3276,4.3658,20.2286,358.9192,P05_V1,H1,35
1755,37,-0.2657,1.7233,-0.3259,4.5162,20.3135,358.8315,P05_V1,H1,36
1756,38,-0.2639,1.7232,-0.3239,4.6685,20.36,358.7662,P05_V1,H1,37
1757,39,-0.2615,1.723,-0.321,4.882,20.5108,358.6642,P05_V1,H1,38
1758,40,-0.2606,1.7229,-0.3199,4.964,20.5211,358.5929,P05_V1,H1,39
1759,41,-0.2595,1.7228,-0.3187,4.987,20.5164,358.587,P05_V1,H1,40
1760,42,-0.2573,1.7227,-0.3162,5.1139,20.5378,358.5037,P05_V1,H1,41
1761,43,-0.2555,1.7226,-0.314,5.2508,20.5494,358.3524,P05_V1,H1,42
1762,44,-0.2532,1.7224,-0.3111,5.3246,20.4713,358.187,P05_V1,H1,43
1763,45,-0.2515,1.7222,-0.3088,5.4552,20.5872,358.14,P05_V1,H1,44
1764,46,-0.2505,1.7222,-0.3075,5.5399,20.6195,358.1146,P05_V1,H1,45
1765,47,-0.248,1.722,-0.3043,5.6756,20.819,358.0862,P05_V1,H1,46
1766,48,-0.247,1.7219,-0.3027,5.6875,20.9551,358.0626,P05_V1,H1,47
1767,49,-0.2448,1.7217,-0.2995,5.8447,21.2059,358.014,P05_V1,H1,48
1768,50,-0.2438,1.7216,-0.2979,5.9133,21.3853,358.0806,P05_V1,H1,49
1769,51,-0.2418,1.7211,-0.2949,6.0414,21.6463,358.0628,P05_V1,H1,50
1770,52,-0.2409,1.7208,-0.2935,6.0778,21.8105,358.0923,P05_V1,H1,51
1771,53,-0.2391,1.7204,-0.2908,6.03,22.1089,358.0076,P05_V1,H1,52
1772,54,-0.238,1.7202,-0.2893,6.0565,22.356,358.0442,P05_V1,H1,53
1773,55,-0.2362,1.7197,-0.2863,5.9296,22.9257,358.0367,P05_V1,H1,54
1774,56,-0.235,1.7193,-0.2841,5.8682,23.3247,358.0309,P05_V1,H1,55
1775,57,-0.234,1.7192,-0.2819,5.7757,23.8824,358.1313,P05_V1,H1,56
1776,58,-0.2327,1.719,-0.2792,5.5438,24.5284,358.2658,P05_V1,H1,57
1777,59,-0.2319,1.7188,-0.277,5.3576,25.1186,358.3247,P05_V1,H1,58
1778,60,-0.2311,1.7187,-0.2751,5.2223,25.5159,358.3845,P05_V1,H1,59
1779,61,-0.2305,1.7184,-0.2734,5.0658,25.8234,358.4892,P05_V1,H1,60
1780,62,-0.2298,1.718,-0.2708,4.8905,26.1351,358.5379,P05_V1,H1,61
1781,63,-0.2296,1.7179,-0.2698,4.8865,26.1754,358.5521,P05_V1,H1,62
1782,64,-0.229,1.7173,-0.2669,4.7796,26.2769,358.6356,P05_V1,H1,63
1783,65,-0.2287,1.7171,-0.2655,4.7322,26.3342,358.7362,P05_V1,H1,64
1784,66,-0.2281,1.7166,-0.2624,4.6165,26.4016,358.8837,P05_V1,H1,65
1785,67,-0.2278,1.7164,-0.2605,4.5244,26.4441,359.0005,P05_V1,H1,66
1786,68,-0.2274,1.7161,-0.2575,4.483,26.2678,359.1096,P05_V1,H1,67
1787,69,-0.2272,1.716,-0.2558,4.3841,26.1911,359.2045,P05_V1,H1,68
1788,70,-0.2267,1.7159,-0.2516,4.3328,25.8039,359.3979,P05_V1,H1,69
1789,71,-0.2265,1.7158,-0.25,4.2577,25.5893,359.438,P05_V1,H1,70
1790,72,-0.226,1.7157,-0.2461,4.3954,24.9249,359.5146,P05_V1,H1,71
1791,73,-0.2258,1.7155,-0.2443,4.3682,24.5744,359.673,P05_V1,H1,72
1792,74,-0.2255,1.7154,-0.2407,4.4413,23.7041,359.7525,P05_V1,H1,73
1793,75,-0.2254,1.7152,-0.2377,4.6362,22.7629,359.7395,P05_V1,H1,74
1794,76,-0.2255,1.7149,-0.2365,4.6722,22.5411,359.7863,P05_V1,H1,75
1795,77,-0.2256,1.7147,-0.2354,4.806,22.1298,359.8627,P05_V1,H1,76
1796,78,-0.2258,1.7142,-0.2334,4.9561,21.3049,0.0533,P05_V1,H1,77
1797,79,-0.2261,1.7139,-0.2328,4.9625,20.9924,0.0921,P05_V1,H1,78
1798,80,-0.2266,1.7138,-0.2318,5.0418,20.0885,0.0995,P05_V1,H1,79
1799,81,-0.2269,1.7137,-0.2317,4.8775,19.7453,0.1406,P05_V1,H1,80
1800,82,-0.2273,1.7139,-0.2316,4.7595,19.0983,0.2384,P05_V1,H1,81
1801,83,-0.2275,1.7145,-0.232,4.7688,18.7116,0.1079,P05_V1,H1,82
1802,84,-0.2275,1.7147,-0.2322,4.684,18.5665,0.1254,P05_V1,H1,83
1803,85,-0.2276,1.7152,-0.2325,4.6932,18.3956,0.0772,P05_V1,H1,84
1804,86,-0.2276,1.7154,-0.2328,4.7078,18.3159,0.0067,P05_V1,H1,85
1805,87,-0.2277,1.7157,-0.2334,4.7374,18.2509,359.9482,P05_V1,H1,86
1806,88,-0.2278,1.716,-0.2343,4.7528,18.3376,359.8758,P05_V1,H1,87
1807,89,-0.2278,1.7161,-0.2351,4.7681,18.4904,359.824,P05_V1,H1,88
1808,90,-0.2279,1.7159,-0.2365,4.765,18.8138,359.7391,P05_V1,H1,89
1809,91,-0.2281,1.7154,-0.2384,4.7746,19.3013,359.6682,P05_V1,H1,90
1810,92,-0.2282,1.7151,-0.2396,4.8197,19.4858,359.6678,P05_V1,H1,91
1811,93,-0.2285,1.7149,-0.2414,4.9346,19.7203,359.6152,P05_V1,H1,92
1812,94,-0.2288,1.715,-0.2427,4.965,19.8532,359.5393,P05_V1,H1,93
1813,95,-0.2292,1.7154,-0.2443,4.9916,19.9697,359.4556,P05_V1,H1,94
1814,96,-0.2295,1.7157,-0.2455,4.9382,19.9839,359.4265,P05_V1,H1,95
1815,97,-0.2303,1.7163,-0.2477,4.9265,19.8954,359.2389,P05_V1,H1,96
1816,98,-0.2318,1.7169,-0.2504,5.0892,19.5893,359.112,P05_V1,H1,97
1817,99,-0.2326,1.7172,-0.2516,5.2055,19.3309,359.1746,P05_V1,H1,98
1818,100,-0.2348,1.7178,-0.254,5.5425,18.781,359.3163,P05_V1,H1,99
1819,101,-0.2357,1.718,-0.2549,5.7071,18.655,359.3305,P05_V1,H1,100
1820,102,-0.2374,1.7182,-0.2568,5.805,18.4142,359.4762,P05_V1,H1,101
1821,103,-0.2383,1.7184,-0.258,5.9469,18.2365,359.4765,P05_V1,H1,102
1822,104,-0.2402,1.7184,-0.2604,6.0225,18.1061,359.5112,P05_V1,H1,103
1823,105,-0.2409,1.7184,-0.2612,6.0366,18.078,359.4958,P05_V1,H1,104
1824,106,-0.243,1.7187,-0.2641,6.1258,17.9128,359.5312,P05_V1,H1,105
1825,107,-0.2448,1.719,-0.2663,6.1266,17.875,359.5443,P05_V1,H1,106
1826,108,-0.2456,1.7191,-0.2673,6.1488,17.8671,359.5529,P05_V1,H1,107
1827,109,-0.2479,1.7198,-0.2701,6.3313,17.922,359.5681,P05_V1,H1,108
1828,110,-0.2487,1.72,-0.2709,6.395,18.0004,359.5734,P05_V1,H1,109
1829,111,-0.2499,1.7203,-0.2722,6.5069,18.1467,359.5472,P05_V1,H1,110
1830,112,-0.2516,1.7205,-0.2742,6.7587,18.5314,359.5163,P05_V1,H1,111
