,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
237,1,0.231,1.7716,-1.0828,5.0726,350.9883,4.0937,P02_V1,H3,1
238,2,0.2312,1.7715,-1.0824,5.1202,351.0119,4.0525,P02_V1,H3,2
239,3,0.2314,1.7715,-1.0822,5.1662,351.0475,4.0069,P02_V1,H3,3
240,4,0.2316,1.7713,-1.0818,5.2115,351.0785,3.9582,P02_V1,H3,4
241,5,0.2319,1.7712,-1.0815,5.307,351.0989,3.884,P02_V1,H3,5
242,6,0.2321,1.771,-1.0811,5.3601,351.111,3.8222,P02_V1,H3,6
243,7,0.2324,1.7709,-1.0807,5.3902,351.1353,3.7725,P02_V1,H3,7
244,8,0.2326,1.7707,-1.0803,5.4309,351.1602,3.7417,P02_V1,H3,8
245,9,0.2331,1.7705,-1.0798,5.5287,351.1835,3.686,P02_V1,H3,9
246,10,0.2333,1.7704,-1.0795,5.5271,351.1812,3.6421,P02_V1,H3,10
247,11,0.2337,1.7703,-1.079,5.5638,351.1792,3.5712,P02_V1,H3,11
248,12,0.234,1.7702,-1.0786,5.6006,351.2058,3.4983,P02_V1,H3,12
249,13,0.2344,1.7701,-1.0781,5.6534,351.2847,3.4536,P02_V1,H3,13
250,14,0.2346,1.77,-1.0778,5.6872,351.3366,3.4394,P02_V1,H3,14
251,15,0.2347,1.77,-1.0776,5.6976,351.3464,3.4358,P02_V1,H3,15
252,16,0.2349,1.7699,-1.0774,5.7199,351.3547,3.413,P02_V1,H3,16
253,17,0.235,1.77,-1.0772,5.7213,351.3533,3.4021,P02_V1,H3,17
254,18,0.2351,1.77,-1.0771,5.6863,351.3365,3.39,P02_V1,H3,18
255,19,0.2352,1.7701,-1.077,5.6647,351.3368,3.3968,P02_V1,H3,19
256,20,0.2353,1.7701,-1.0769,5.6768,351.3597,3.3873,P02_V1,H3,20
257,21,0.2354,1.7701,-1.0768,5.6819,351.3796,3.3768,P02_V1,H3,21
258,22,0.2354,1.7701,-1.0767,5.6755,351.4074,3.3872,P02_V1,H3,22
259,23,0.2356,1.77,-1.0767,5.6789,351.4709,3.3968,P02_V1,H3,23
260,24,0.2357,1.7699,-1.0766,5.7241,351.5486,3.3659,P02_V1,H3,24
261,25,0.2361,1.7697,-1.0765,5.828,351.7014,3.2971,P02_V1,H3,25
262,26,0.2365,1.7695,-1.0765,5.955,351.8718,3.2181,P02_V1,H3,26
263,27,0.237,1.7691,-1.0763,6.1568,352.1648,3.1221,P02_V1,H3,27
264,28,0.2372,1.7687,-1.0763,6.3942,352.4626,3.0557,P02_V1,H3,28
265,29,0.2375,1.7684,-1.0762,6.6045,352.6018,3.067,P02_V1,H3,29
266,30,0.2374,1.768,-1.0762,6.8047,352.6981,3.0418,P02_V1,H3,30
267,31,0.2373,1.7674,-1.0761,7.1973,352.7826,3.059,P02_V1,H3,31
268,32,0.2372,1.7666,-1.076,7.8436,352.8735,3.0202,P02_V1,H3,32
269,33,0.2371,1.7659,-1.0757,8.1979,352.925,2.9993,P02_V1,H3,33
270,34,0.2371,1.7655,-1.0756,8.4481,353.1085,3.0301,P02_V1,H3,34
