,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
0,1,-0.0221,1.7713,-0.6244,11.6376,357.8156,0.02,P01_V1,H2,1
1,2,-0.0219,1.7712,-0.6227,11.7195,357.6709,0.1158,P01_V1,H2,2
2,3,-0.0218,1.7713,-0.6216,11.7019,357.5599,0.1643,P01_V1,H2,3
3,4,-0.0216,1.7713,-0.6203,11.6558,357.4219,0.1935,P01_V1,H2,4
4,5,-0.0213,1.7715,-0.619,11.6107,357.3063,0.2344,P01_V1,H2,5
5,6,-0.0211,1.7717,-0.6178,11.6251,357.1771,0.2274,P01_V1,H2,6
6,7,-0.0205,1.7719,-0.6157,11.5698,356.8687,0.2159,P01_V1,H2,7
7,8,-0.0199,1.7723,-0.614,11.5364,356.5602,0.232,P01_V1,H2,8
8,9,-0.0197,1.7724,-0.6133,11.4871,356.4543,0.2203,P01_V1,H2,9
9,10,-0.019,1.7728,-0.6118,11.4318,356.2252,0.2422,P01_V1,H2,10
10,11,-0.0186,1.773,-0.6106,11.4192,356.0982,0.2007,P01_V1,H2,11
11,12,-0.0184,1.773,-0.6099,11.4136,356.0323,0.1997,P01_V1,H2,12
12,13,-0.0179,1.773,-0.6085,11.4324,355.8837,0.1819,P01_V1,H2,13
13,14,-0.0176,1.7729,-0.6073,11.5586,355.7601,0.1363,P01_V1,H2,14
14,15,-0.0173,1.7723,-0.6055,12.0609,355.573,0.0177,P01_V1,H2,15
15,16,-0.0174,1.7709,-0.6037,12.9737,355.42,359.889,P01_V1,H2,16
16,17,-0.0176,1.7703,-0.603,13.3176,355.3517,359.8224,P01_V1,H2,17
17,18,-0.0183,1.7688,-0.6017,14.1534,355.3516,359.7808,P01_V1,H2,18
18,19,-0.0192,1.7673,-0.6003,15.2364,355.2962,359.9643,P01_V1,H2,19
19,20,-0.0206,1.7654,-0.5989,16.3819,355.1911,0.1189,P01_V1,H2,20
20,21,-0.0215,1.7644,-0.5982,17.093,355.2126,0.2172,P01_V1,H2,21
21,22,-0.0236,1.7625,-0.5962,18.144,354.9261,0.3692,P01_V1,H2,22
22,23,-0.0249,1.7616,-0.5953,18.7475,354.9639,0.4798,P01_V1,H2,23
23,24,-0.0265,1.761,-0.5941,19.2316,354.9008,0.442,P01_V1,H2,24
24,25,-0.0295,1.7598,-0.5923,20.1867,354.9026,0.4805,P01_V1,H2,25
25,26,-0.0312,1.7594,-0.5914,20.5835,354.9727,0.5964,P01_V1,H2,26
26,27,-0.0333,1.7593,-0.5906,20.7647,355.0956,0.7749,P01_V1,H2,27
27,28,-0.0376,1.759,-0.5892,21.0678,355.2614,1.0517,P01_V1,H2,28
28,29,-0.0428,1.7586,-0.5879,21.5318,355.2353,1.2386,P01_V1,H2,29
29,30,-0.0486,1.7577,-0.5865,22.0293,355.1717,1.3627,P01_V1,H2,30
30,31,-0.0516,1.757,-0.5857,22.4219,355.1264,1.4135,P01_V1,H2,31
31,32,-0.0582,1.7555,-0.584,23.3071,355.2165,1.2924,P01_V1,H2,32
32,33,-0.0653,1.7544,-0.5821,23.961,355.5884,1.2811,P01_V1,H2,33
33,34,-0.069,1.7539,-0.5812,24.1911,355.7994,1.3506,P01_V1,H2,34
34,35,-0.0773,1.7529,-0.5792,24.6969,356.4318,1.563,P01_V1,H2,35
35,36,-0.0817,1.7523,-0.5782,24.9324,356.6481,1.3924,P01_V1,H2,36
36,37,-0.0869,1.7522,-0.5769,25.2613,357.0213,1.3362,P01_V1,H2,37
37,38,-0.0961,1.7514,-0.5745,25.8642,357.64,1.3327,P01_V1,H2,38
38,39,-0.102,1.7514,-0.5727,26.2014,358.0235,1.2018,P01_V1,H2,39
39,40,-0.1075,1.7512,-0.571,26.5063,358.4122,1.2013,P01_V1,H2,40
40,41,-0.119,1.7508,-0.5677,27.0694,359.0137,1.0699,P01_V1,H2,41
41,42,-0.1314,1.7511,-0.5643,27.6533,359.6559,1.0304,P01_V1,H2,42
42,43,-0.1437,1.7513,-0.561,28.2145,0.2958,0.9605,P01_V1,H2,43
43,44,-0.1442,1.7515,-0.561,28.1306,0.336,1.0745,P01_V1,H2,44
44,45,-0.1637,1.7516,-0.5564,28.6686,1.3598,0.9261,P01_V1,H2,45
45,46,-0.1711,1.7511,-0.5548,28.8402,1.9903,1.1557,P01_V1,H2,46
46,47,-0.185,1.7498,-0.5517,29.479,2.8479,1.2695,P01_V1,H2,47
47,48,-0.192,1.7491,-0.5501,29.9705,3.4517,1.4692,P01_V1,H2,48
48,49,-0.2061,1.7474,-0.5473,30.9318,4.3338,1.4905,P01_V1,H2,49
49,50,-0.2199,1.7466,-0.5442,31.1267,5.2437,1.452,P01_V1,H2,50
50,51,-0.2268,1.7462,-0.5427,31.1603,5.7627,1.4139,P01_V1,H2,51
51,52,-0.2338,1.746,-0.5413,31.1153,6.2817,1.3196,P01_V1,H2,52
