,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
354,1,0.1447,1.906,-0.2316,25.3223,339.015,4.3483,P03_V1,H2,1
355,2,0.1493,1.908,-0.239,25.5886,337.9114,2.9915,P03_V1,H2,2
356,3,0.1533,1.91,-0.2453,25.1834,337.3093,2.1246,P03_V1,H2,3
357,4,0.1566,1.9111,-0.2495,25.4493,337.434,1.7666,P03_V1,H2,4
358,5,0.1598,1.9124,-0.2533,25.3666,337.6831,1.2839,P03_V1,H2,5
359,6,0.1629,1.9132,-0.257,25.6438,338.0385,1.087,P03_V1,H2,6
360,7,0.1664,1.9148,-0.2609,25.2945,338.465,0.7748,P03_V1,H2,7
361,8,0.1689,1.9165,-0.264,24.8243,338.5546,0.563,P03_V1,H2,8
362,9,0.1694,1.9165,-0.2651,25.2207,338.4777,0.6544,P03_V1,H2,9
363,10,0.1705,1.9169,-0.2665,25.3112,338.3848,0.4173,P03_V1,H2,10
364,11,0.1714,1.9172,-0.2675,24.9609,338.2858,0.2771,P03_V1,H2,11
365,12,0.1728,1.9164,-0.2686,25.4483,338.0653,0.1804,P03_V1,H2,12
366,13,0.1732,1.9159,-0.2688,25.6314,338.0753,0.0616,P03_V1,H2,13
367,14,0.1739,1.9147,-0.2687,26.0336,338.0842,0.0015,P03_V1,H2,14
368,15,0.1744,1.9139,-0.2684,26.5853,338.1413,0.0217,P03_V1,H2,15
369,16,0.1746,1.9136,-0.268,26.7135,338.0914,359.9254,P03_V1,H2,16
370,17,0.1746,1.9134,-0.2676,26.8715,338.0954,359.8602,P03_V1,H2,17
371,18,0.1747,1.9123,-0.2661,27.5435,337.9436,359.6126,P03_V1,H2,18
372,19,0.1746,1.9118,-0.2656,27.6875,337.9561,359.5759,P03_V1,H2,19
373,20,0.1742,1.9103,-0.2639,28.4232,337.8713,359.3428,P03_V1,H2,20
374,21,0.1735,1.909,-0.2625,28.8281,337.7961,358.8725,P03_V1,H2,21
375,22,0.1733,1.9085,-0.2619,28.9864,337.6085,358.6435,P03_V1,H2,22
376,23,0.1726,1.9076,-0.2605,29.5168,337.3737,358.1299,P03_V1,H2,23
377,24,0.1725,1.9075,-0.2602,29.5384,337.3472,358.0632,P03_V1,H2,24
378,25,0.1722,1.9073,-0.2596,29.5144,337.3502,358.0234,P03_V1,H2,25
379,26,0.1719,1.9075,-0.2591,29.3666,337.324,357.9178,P03_V1,H2,26
380,27,0.1711,1.9083,-0.258,28.9073,337.2314,357.7616,P03_V1,H2,27
381,28,0.1701,1.9097,-0.2573,28.3506,337.0651,357.5394,P03_V1,H2,28
382,29,0.1694,1.9105,-0.2572,28.1293,336.8416,357.1737,P03_V1,H2,29
383,30,0.1684,1.9111,-0.2572,27.715,336.6254,356.9492,P03_V1,H2,30
384,31,0.167,1.9119,-0.2574,27.2298,336.2493,356.6071,P03_V1,H2,31
385,32,0.1664,1.9119,-0.2576,27.1457,336.2228,356.4897,P03_V1,H2,32
386,33,0.1654,1.9121,-0.2581,27.0614,336.0119,356.5118,P03_V1,H2,33
387,34,0.1647,1.9121,-0.2582,26.9559,335.9512,356.5132,P03_V1,H2,34
388,35,0.1626,1.9128,-0.2582,26.7107,335.9557,356.5823,P03_V1,H2,35
389,36,0.1606,1.9139,-0.2579,26.198,335.9215,356.5918,P03_V1,H2,36
390,37,0.1572,1.9155,-0.2576,25.756,335.9459,356.7948,P03_V1,H2,37
391,38,0.1555,1.916,-0.2573,25.4931,335.887,356.7824,P03_V1,H2,38
392,39,0.1513,1.9166,-0.2565,25.2461,336.0363,357.0578,P03_V1,H2,39
393,40,0.1479,1.9166,-0.2557,24.9953,336.0076,357.1814,P03_V1,H2,40
394,41,0.1424,1.9163,-0.2544,24.8851,335.7941,357.3539,P03_V1,H2,41
395,42,0.1354,1.9159,-0.2533,25.158,335.4279,357.4173,P03_V1,H2,42
396,43,0.1324,1.9159,-0.2529,25.2206,335.3029,357.4095,P03_V1,H2,43
397,44,0.1257,1.9158,-0.2522,25.2892,335.2626,357.4223,P03_V1,H2,44
398,45,0.1213,1.9157,-0.2518,25.5219,335.2683,357.4515,P03_V1,H2,45
399,46,0.1111,1.9155,-0.2508,25.8828,335.6026,357.3415,P03_V1,H2,46
400,47,0.1055,1.9152,-0.2502,26.1344,335.8802,357.3097,P03_V1,H2,47
401,48,0.0945,1.9137,-0.2492,27.5631,336.8539,357.576,P03_V1,H2,48
402,49,0.0897,1.9129,-0.2488,28.483,337.2427,357.675,P03_V1,H2,49
403,50,0.0791,1.9111,-0.2478,29.6187,338.3293,357.9071,P03_V1,H2,50
404,51,0.0736,1.9108,-0.2471,29.8987,338.9509,357.9162,P03_V1,H2,51
405,52,0.0621,1.9101,-0.2457,30.6217,340.1984,358.2894,P03_V1,H2,52
406,53,0.0561,1.91,-0.245,30.7767,340.6994,358.3722,P03_V1,H2,53
407,54,0.0444,1.9104,-0.2433,31.0363,341.5404,358.3509,P03_V1,H2,54
408,55,0.0385,1.9107,-0.2425,31.1653,342.0083,358.3721,P03_V1,H2,55
409,56,0.027,1.9116,-0.2412,31.6536,342.8867,358.2799,P03_V1,H2,56
410,57,0.0216,1.9121,-0.2407,31.8592,343.2632,358.1812,P03_V1,H2,57
411,58,0.0109,1.9135,-0.2392,32.2189,344.1979,358.3608,P03_V1,H2,58
412,59,0.0056,1.9146,-0.2382,32.1301,344.5655,358.3805,P03_V1,H2,59
413,60,-0.0044,1.9165,-0.2361,32.1321,345.0814,358.2043,P03_V1,H2,60
414,61,-0.0092,1.9172,-0.2348,32.0164,345.2494,357.8493,P03_V1,H2,61
415,62,-0.0191,1.9182,-0.2319,31.89,345.7894,357.1209,P03_V1,H2,62
416,63,-0.0237,1.9185,-0.2298,31.8132,345.8986,356.7985,P03_V1,H2,63
417,64,-0.0329,1.92,-0.225,31.7804,346.2874,356.1429,P03_V1,H2,64
418,65,-0.0415,1.9223,-0.2199,31.5335,347.213,355.6685,P03_V1,H2,65
419,66,-0.0452,1.9241,-0.2173,31.1735,347.8722,355.4616,P03_V1,H2,66
420,67,-0.049,1.9319,-0.2133,29.0374,352.4053,357.839,P03_V1,H2,67
421,68,-0.0505,1.9363,-0.2126,28.6338,354.6486,358.9352,P03_V1,H2,68
422,69,-0.0553,1.944,-0.2113,25.603,355.4849,357.9645,P03_V1,H2,69
423,70,-0.0583,1.9448,-0.2113,24.6843,354.6662,356.6528,P03_V1,H2,70
424,71,-0.0634,1.9439,-0.2112,25.2317,354.5602,355.7501,P03_V1,H2,71
425,72,-0.0654,1.9442,-0.2111,25.724,355.1401,356.1364,P03_V1,H2,72
426,73,-0.0698,1.9442,-0.2119,26.1768,356.218,356.8339,P03_V1,H2,73
427,74,-0.0723,1.944,-0.2122,26.0063,356.8316,356.8484,P03_V1,H2,74
428,75,-0.0778,1.9442,-0.2127,25.5517,357.8423,357.1786,P03_V1,H2,75
429,76,-0.0838,1.9448,-0.2133,25.876,358.3129,357.5418,P03_V1,H2,76
430,77,-0.086,1.9454,-0.2136,26.0947,358.4306,357.6985,P03_V1,H2,77
