,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
2445,0,-0.2014,1.719,-0.9297,12.546,9.4717,354.071,P08_V1,H2,0
2446,1,-0.2017,1.719,-0.9298,12.532,9.4925,354.1805,P08_V1,H2,1
2447,2,-0.202,1.7189,-0.93,12.5272,9.5572,354.2568,P08_V1,H2,2
2448,3,-0.2023,1.7188,-0.9302,12.5766,9.7238,354.3879,P08_V1,H2,3
2449,4,-0.2023,1.7187,-0.9302,12.5683,9.8541,354.4109,P08_V1,H2,4
2450,5,-0.2022,1.7188,-0.9301,12.5646,10.1201,354.5137,P08_V1,H2,5
2451,6,-0.2021,1.7188,-0.93,12.4886,10.2767,354.5408,P08_V1,H2,6
2452,7,-0.202,1.7189,-0.9297,12.419,10.4471,354.5783,P08_V1,H2,7
2453,8,-0.2019,1.7189,-0.9294,12.3244,10.586,354.6207,P08_V1,H2,8
2454,9,-0.2017,1.719,-0.9291,12.3517,10.6349,354.6172,P08_V1,H2,9
2455,10,-0.2017,1.7189,-0.9287,12.356,10.6906,354.6076,P08_V1,H2,10
2456,11,-0.2017,1.7188,-0.9281,12.3815,10.6879,354.575,P08_V1,H2,11
2457,12,-0.2018,1.7186,-0.9274,12.4861,10.6061,354.5588,P08_V1,H2,12
2458,13,-0.2019,1.7185,-0.927,12.5402,10.5676,354.5578,P08_V1,H2,13
2459,14,-0.2022,1.7181,-0.9259,12.7514,10.249,354.5313,P08_V1,H2,14
2460,15,-0.2023,1.7179,-0.9255,12.7971,10.1284,354.5572,P08_V1,H2,15
2461,16,-0.2026,1.7178,-0.9246,12.8347,10.0371,354.6262,P08_V1,H2,16
2462,17,-0.2026,1.7177,-0.9243,12.8789,9.9122,354.6572,P08_V1,H2,17
2463,18,-0.2028,1.7175,-0.9233,12.9789,9.7698,354.7677,P08_V1,H2,18
2464,19,-0.2028,1.7175,-0.923,13.0203,9.705,354.7971,P08_V1,H2,19
2465,20,-0.203,1.7171,-0.9219,13.1905,9.4783,354.8915,P08_V1,H2,20
2466,21,-0.203,1.717,-0.9214,13.3398,9.3468,354.9019,P08_V1,H2,21
2467,22,-0.2031,1.7159,-0.9198,13.8574,8.9331,355.0278,P08_V1,H2,22
2468,23,-0.2031,1.7154,-0.9191,14.1086,8.74,355.1224,P08_V1,H2,23
2469,24,-0.2032,1.7145,-0.9177,14.6126,8.6332,355.3127,P08_V1,H2,24
2470,25,-0.2034,1.7135,-0.9162,15.2907,8.1752,355.4866,P08_V1,H2,25
2471,26,-0.2036,1.7128,-0.9148,15.4885,7.776,355.6116,P08_V1,H2,26
2472,27,-0.2036,1.7126,-0.9142,15.7289,7.526,355.7656,P08_V1,H2,27
2473,28,-0.2036,1.7124,-0.9137,15.7626,7.3634,355.794,P08_V1,H2,28
2474,29,-0.2033,1.7124,-0.913,15.6827,7.0821,355.8908,P08_V1,H2,29
2475,30,-0.2029,1.7127,-0.9123,15.5599,7.0191,356.0655,P08_V1,H2,30
2476,31,-0.2026,1.7128,-0.912,15.4491,6.9077,356.1991,P08_V1,H2,31
2477,32,-0.2012,1.7135,-0.9111,14.8966,6.6309,356.5448,P08_V1,H2,32
2478,33,-0.1997,1.714,-0.9102,14.4123,6.2915,356.6829,P08_V1,H2,33
2479,34,-0.1992,1.7141,-0.9099,14.2887,6.1491,356.7502,P08_V1,H2,34
