,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
2584,1,-0.3753,1.743,-0.7748,1.0099,10.656,357.0516,P08_V1,H4,1
2585,2,-0.379,1.7435,-0.775,0.518,11.2363,356.4717,P08_V1,H4,2
2586,3,-0.3826,1.744,-0.7746,0.0579,11.7921,356.4244,P08_V1,H4,3
2587,4,-0.3844,1.7443,-0.7744,359.9023,12.0608,356.5413,P08_V1,H4,4
2588,5,-0.3875,1.7448,-0.7736,359.6352,12.3404,356.9099,P08_V1,H4,5
2589,6,-0.3889,1.7451,-0.7734,359.4916,12.4745,356.9788,P08_V1,H4,6
2590,7,-0.3909,1.7452,-0.7726,359.2783,12.5472,356.9341,P08_V1,H4,7
2591,8,-0.3914,1.7452,-0.7723,359.3207,12.5623,356.8015,P08_V1,H4,8
2592,9,-0.3941,1.7449,-0.7718,358.9885,12.8467,356.5972,P08_V1,H4,9
2593,10,-0.3945,1.7448,-0.7718,359.034,12.937,356.5876,P08_V1,H4,10
2594,11,-0.3964,1.7444,-0.772,359.2348,13.4447,356.4996,P08_V1,H4,11
2595,12,-0.3976,1.7442,-0.7723,359.2956,13.968,356.4608,P08_V1,H4,12
2596,13,-0.398,1.7443,-0.7725,359.3762,14.2569,356.483,P08_V1,H4,13
2597,14,-0.3986,1.7442,-0.7729,359.312,14.6069,356.4316,P08_V1,H4,14
2598,15,-0.3993,1.7443,-0.7737,359.2805,15.2344,356.2238,P08_V1,H4,15
2599,16,-0.3994,1.7442,-0.7741,359.1365,15.6499,355.9606,P08_V1,H4,16
2600,17,-0.3993,1.7437,-0.7744,359.4056,16.3562,355.4068,P08_V1,H4,17
2601,18,-0.3988,1.7424,-0.7743,0.4814,17.0941,354.639,P08_V1,H4,18
2602,19,-0.3973,1.7396,-0.7737,2.8845,18.1041,353.7557,P08_V1,H4,19
2603,20,-0.3962,1.737,-0.773,4.8511,18.6685,353.4623,P08_V1,H4,20
2604,21,-0.3937,1.7312,-0.7717,9.3084,19.6351,353.1976,P08_V1,H4,21
2605,22,-0.3913,1.7238,-0.7701,15.2892,20.7066,352.7997,P08_V1,H4,22
2606,23,-0.3902,1.7203,-0.7692,17.8767,21.2721,352.7128,P08_V1,H4,23
2607,24,-0.3882,1.7132,-0.7676,22.5008,21.7229,352.6511,P08_V1,H4,24
2608,25,-0.3875,1.71,-0.7671,24.3075,21.7354,352.696,P08_V1,H4,25
2609,26,-0.3858,1.7054,-0.7662,26.5983,22.0756,353.1586,P08_V1,H4,26
2610,27,-0.3849,1.7032,-0.7659,27.8459,22.1523,353.3329,P08_V1,H4,27
2611,28,-0.3837,1.7005,-0.7666,29.4188,22.3545,353.736,P08_V1,H4,28
2612,29,-0.3829,1.7001,-0.767,29.7241,22.31,353.7001,P08_V1,H4,29
2613,30,-0.3809,1.7007,-0.7677,29.0383,22.4662,354.113,P08_V1,H4,30
2614,31,-0.3802,1.7012,-0.7685,28.5615,22.2905,354.0456,P08_V1,H4,31
2615,32,-0.3796,1.7012,-0.7688,28.5567,22.3783,354.1628,P08_V1,H4,32
2616,33,-0.3787,1.7011,-0.7694,28.3828,22.2594,354.1636,P08_V1,H4,33
2617,34,-0.3765,1.7012,-0.7707,28.2994,22.13,354.1908,P08_V1,H4,34
2618,35,-0.3741,1.7017,-0.7722,28.3224,21.9487,354.1176,P08_V1,H4,35
2619,36,-0.3708,1.7027,-0.7742,28.1043,21.7723,353.9383,P08_V1,H4,36
2620,37,-0.3669,1.7038,-0.7761,27.6715,21.7108,353.9225,P08_V1,H4,37
2621,38,-0.3606,1.7049,-0.7791,26.7276,21.6473,354.0892,P08_V1,H4,38
2622,39,-0.3536,1.705,-0.7823,26.0574,21.4277,354.485,P08_V1,H4,39
2623,40,-0.3506,1.7047,-0.7838,25.8297,21.3761,354.6765,P08_V1,H4,40
2624,41,-0.3446,1.7048,-0.787,25.9833,20.9127,354.6036,P08_V1,H4,41
2625,42,-0.341,1.7052,-0.7886,25.6919,20.6921,354.4395,P08_V1,H4,42
2626,43,-0.332,1.7071,-0.7932,24.9275,20.0258,354.2887,P08_V1,H4,43
2627,44,-0.3279,1.7082,-0.7952,24.3973,19.8418,354.2726,P08_V1,H4,44
2628,45,-0.3189,1.7106,-0.7994,22.7283,19.03,354.4189,P08_V1,H4,45
2629,46,-0.3145,1.7115,-0.8014,21.6457,18.5685,354.4675,P08_V1,H4,46
2630,47,-0.305,1.7143,-0.8053,19.0217,17.1128,354.2546,P08_V1,H4,47
2631,48,-0.2948,1.7178,-0.809,15.19,15.7558,354.0171,P08_V1,H4,48
2632,49,-0.2895,1.7193,-0.8112,13.4237,15.056,353.8719,P08_V1,H4,49
2633,50,-0.2843,1.7208,-0.8134,11.1938,14.3417,353.4698,P08_V1,H4,50
2634,51,-0.2743,1.7225,-0.8179,6.9989,13.473,352.5302,P08_V1,H4,51
2635,52,-0.2698,1.7223,-0.8212,5.7043,13.2718,352.0919,P08_V1,H4,52
2636,53,-0.2614,1.7224,-0.8277,3.6294,12.7177,351.1784,P08_V1,H4,53
2637,54,-0.2585,1.7229,-0.8321,3.6436,12.7067,350.6092,P08_V1,H4,54
2638,55,-0.2529,1.7246,-0.8416,3.3975,12.5598,349.7732,P08_V1,H4,55
2639,56,-0.2498,1.727,-0.8546,3.0587,12.46,349.8631,P08_V1,H4,56
2640,57,-0.248,1.7283,-0.8608,2.5772,12.2914,349.9252,P08_V1,H4,57
2641,58,-0.2462,1.7308,-0.8746,0.8384,11.9268,349.8774,P08_V1,H4,58
2642,59,-0.2453,1.7317,-0.8813,0.2012,11.709,349.7654,P08_V1,H4,59
2643,60,-0.2442,1.7321,-0.8956,358.7523,11.3774,349.5367,P08_V1,H4,60
2644,61,-0.2437,1.7325,-0.9028,358.1522,11.255,349.3086,P08_V1,H4,61
2645,62,-0.2435,1.7323,-0.918,357.1232,11.3451,348.9016,P08_V1,H4,62
2646,63,-0.2437,1.7322,-0.9253,356.4254,11.545,348.6178,P08_V1,H4,63
2647,64,-0.2453,1.7323,-0.9405,355.8384,12.1143,348.0772,P08_V1,H4,64
2648,65,-0.246,1.7332,-0.9478,355.4119,12.3709,347.7974,P08_V1,H4,65
2649,66,-0.2488,1.7375,-0.9612,354.7886,13.4547,347.3287,P08_V1,H4,66
2650,67,-0.2504,1.7389,-0.968,354.5042,13.9584,347.2533,P08_V1,H4,67
2651,68,-0.255,1.7378,-0.9808,354.4048,14.2088,347.9627,P08_V1,H4,68
2652,69,-0.2589,1.7341,-0.993,355.007,13.8758,348.5799,P08_V1,H4,69
2653,70,-0.2606,1.7323,-0.999,355.5466,13.8047,348.7063,P08_V1,H4,70
2654,71,-0.2616,1.7301,-1.004,356.5136,13.637,348.2801,P08_V1,H4,71
2655,72,-0.2633,1.7276,-1.0142,358.2021,13.5384,347.7045,P08_V1,H4,72
2656,73,-0.2632,1.7263,-1.0191,359.4743,13.2573,347.6465,P08_V1,H4,73
2657,74,-0.2629,1.7251,-1.0293,1.5926,13.0361,347.3924,P08_V1,H4,74
2658,75,-0.2615,1.7259,-1.0337,2.1543,12.9784,347.4359,P08_V1,H4,75
2659,76,-0.2584,1.7264,-1.0429,3.4029,12.5426,347.7252,P08_V1,H4,76
2660,77,-0.2533,1.726,-1.051,4.9817,12.1906,347.1755,P08_V1,H4,77
2661,78,-0.2506,1.7254,-1.0549,5.9175,12.0448,346.9516,P08_V1,H4,78
2662,79,-0.244,1.7234,-1.061,8.0562,11.8893,346.5963,P08_V1,H4,79
2663,80,-0.2403,1.722,-1.0631,9.0864,11.9809,346.6628,P08_V1,H4,80
2664,81,-0.2324,1.72,-1.0672,10.6273,11.6174,346.5747,P08_V1,H4,81
2665,82,-0.2283,1.7192,-1.069,11.3576,11.4612,346.5359,P08_V1,H4,82
2666,83,-0.2186,1.7171,-1.0709,12.3808,10.9892,347.0465,P08_V1,H4,83
2667,84,-0.2139,1.7163,-1.0722,13.1404,10.6164,347.0691,P08_V1,H4,84
2668,85,-0.203,1.7143,-1.0729,14.0129,9.697,347.274,P08_V1,H4,85
2669,86,-0.1969,1.7136,-1.0735,14.632,9.0568,347.3087,P08_V1,H4,86
2670,87,-0.1841,1.7142,-1.074,15.4258,8.2815,347.001,P08_V1,H4,87
2671,88,-0.1694,1.718,-1.073,14.6221,8.1109,346.8363,P08_V1,H4,88
2672,89,-0.162,1.7192,-1.0726,13.6247,7.9481,346.9731,P08_V1,H4,89
2673,90,-0.1474,1.7206,-1.0721,11.7287,7.832,347.3071,P08_V1,H4,90
2674,91,-0.1404,1.7209,-1.0721,10.9641,7.6968,347.3878,P08_V1,H4,91
2675,92,-0.1262,1.7214,-1.0724,8.5317,6.7718,348.0169,P08_V1,H4,92
2676,93,-0.1124,1.7226,-1.0734,6.8025,5.4502,348.3547,P08_V1,H4,93
2677,94,-0.0988,1.7232,-1.0757,6.3449,4.2041,348.3303,P08_V1,H4,94
2678,95,-0.0856,1.7242,-1.0785,5.7163,3.0741,348.2322,P08_V1,H4,95
2679,96,-0.0789,1.7247,-1.0801,5.2742,2.7828,348.293,P08_V1,H4,96
2680,97,-0.066,1.7253,-1.0839,4.4356,2.483,348.2599,P08_V1,H4,97
2681,98,-0.0597,1.7253,-1.0857,3.7584,2.3875,348.259,P08_V1,H4,98
2682,99,-0.0483,1.7237,-1.0889,2.2805,2.7863,348.1857,P08_V1,H4,99
2683,100,-0.0428,1.7228,-1.09,1.531,2.8443,348.2946,P08_V1,H4,100
2684,101,-0.0331,1.7193,-1.0912,0.7326,2.9086,348.395,P08_V1,H4,101
2685,102,-0.0246,1.7176,-1.0912,0.6058,3.2192,348.1431,P08_V1,H4,102
2686,103,-0.0205,1.7174,-1.0913,0.5915,3.3177,347.9785,P08_V1,H4,103
2687,104,-0.0173,1.7182,-1.0908,0.9731,3.6565,347.7348,P08_V1,H4,104
2688,105,-0.0088,1.7214,-1.0913,1.8618,4.3336,347.5578,P08_V1,H4,105
2689,106,-0.0081,1.7218,-1.0916,1.8339,4.3608,347.7178,P08_V1,H4,106
2690,107,-0.0061,1.723,-1.0924,1.5392,4.3801,348.3011,P08_V1,H4,107
2691,108,-0.0005,1.7246,-1.0938,0.4603,4.4579,349.0982,P08_V1,H4,108
2692,109,0.0014,1.7247,-1.0942,0.1,4.3246,349.438,P08_V1,H4,109
2693,110,0.0047,1.7237,-1.0938,359.4524,3.8993,349.5255,P08_V1,H4,110
2694,111,0.0055,1.7234,-1.0933,359.4206,3.8049,349.3369,P08_V1,H4,111
2695,112,0.0082,1.7227,-1.0916,359.3048,3.4968,348.8888,P08_V1,H4,112
2696,113,0.0091,1.7225,-1.091,359.3768,3.3943,348.7035,P08_V1,H4,113
2697,114,0.0117,1.722,-1.0881,359.5243,2.8728,348.0055,P08_V1,H4,114
2698,115,0.0121,1.722,-1.087,359.5401,2.6719,347.8151,P08_V1,H4,115
2699,116,0.012,1.7223,-1.0837,359.5684,2.2635,347.6216,P08_V1,H4,116
2700,117,0.0107,1.7227,-1.0804,359.5334,1.5414,347.7804,P08_V1,H4,117
2701,118,0.0099,1.7229,-1.0793,359.5168,1.3149,347.9459,P08_V1,H4,118
2702,119,0.0076,1.7233,-1.0772,359.3906,0.8103,348.4041,P08_V1,H4,119
2703,120,0.004,1.7236,-1.0754,359.5024,359.8558,349.0367,P08_V1,H4,120
2704,121,0.0017,1.7238,-1.0747,359.5627,359.2521,349.4721,P08_V1,H4,121
2705,122,-0.0029,1.7244,-1.0736,359.4997,358.3753,350.023,P08_V1,H4,122
2706,123,-0.0054,1.7246,-1.0732,359.3923,357.9279,350.2487,P08_V1,H4,123
2707,124,-0.0104,1.7252,-1.0727,359.4269,357.0719,350.5775,P08_V1,H4,124
2708,125,-0.0129,1.7254,-1.0725,359.5586,356.7469,350.7125,P08_V1,H4,125
2709,126,-0.0182,1.7254,-1.0726,359.8812,356.2939,350.7317,P08_V1,H4,126
2710,127,-0.0234,1.7248,-1.0733,1.0822,356.4247,350.0769,P08_V1,H4,127
2711,128,-0.0259,1.7248,-1.0733,1.2476,356.3479,349.8889,P08_V1,H4,128
2712,129,-0.0268,1.725,-1.072,0.6159,356.4467,350.4075,P08_V1,H4,129
2713,130,-0.0285,1.725,-1.072,0.6968,356.4841,350.4648,P08_V1,H4,130
2714,131,-0.0347,1.7248,-1.0727,1.3308,356.956,350.4931,P08_V1,H4,131
2715,132,-0.037,1.7246,-1.0732,1.6371,357.3806,350.6287,P08_V1,H4,132
2716,133,-0.0402,1.7243,-1.0737,1.9591,358.4517,351.0661,P08_V1,H4,133
2717,134,-0.0413,1.7243,-1.0738,2.236,358.9875,351.4659,P08_V1,H4,134
2718,135,-0.042,1.7233,-1.0732,3.4154,359.9066,351.8326,P08_V1,H4,135
2719,136,-0.0421,1.7213,-1.0726,5.313,1.0021,351.706,P08_V1,H4,136
2720,137,-0.0417,1.7197,-1.0721,6.1393,1.6724,351.7472,P08_V1,H4,137
2721,138,-0.0405,1.7184,-1.071,6.8714,2.5376,351.7803,P08_V1,H4,138
