,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
9471,1,-0.1493,1.7172,-1.1337,8.0723,359.4917,2.5685,P26_V1,H3,1
9472,2,-0.1489,1.7172,-1.134,8.0421,359.3934,2.5309,P26_V1,H3,2
9473,3,-0.1482,1.7171,-1.1343,7.9706,359.313,2.4616,P26_V1,H3,3
9474,4,-0.1473,1.7168,-1.1348,8.1478,359.3036,2.4294,P26_V1,H3,4
9475,5,-0.1465,1.7167,-1.1353,8.1266,359.3651,2.3364,P26_V1,H3,5
9476,6,-0.1457,1.7167,-1.1359,8.0706,359.501,2.3058,P26_V1,H3,6
9477,7,-0.1446,1.7168,-1.1365,8.0326,359.7546,2.2662,P26_V1,H3,7
9478,8,-0.1434,1.7168,-1.1368,7.9293,0.027,2.2069,P26_V1,H3,8
9479,9,-0.1417,1.7169,-1.1368,7.9258,0.5417,2.1875,P26_V1,H3,9
9480,10,-0.1399,1.717,-1.1363,7.8614,0.9955,2.176,P26_V1,H3,10
9481,11,-0.1385,1.7169,-1.1356,8.0369,1.2546,1.9946,P26_V1,H3,11
9482,12,-0.137,1.7168,-1.1347,8.1662,1.663,1.7287,P26_V1,H3,12
9483,13,-0.1353,1.7163,-1.1331,8.3655,2.1313,1.6125,P26_V1,H3,13
9484,14,-0.1335,1.7156,-1.1317,8.6631,2.5607,1.5675,P26_V1,H3,14
9485,15,-0.1313,1.7146,-1.1302,9.3103,3.0422,1.3555,P26_V1,H3,15
9486,16,-0.1297,1.7138,-1.1294,9.9232,3.0123,1.2445,P26_V1,H3,16
9487,17,-0.1283,1.7124,-1.1285,10.8117,2.829,1.104,P26_V1,H3,17
9488,18,-0.1271,1.7103,-1.1275,12.3765,2.589,0.8698,P26_V1,H3,18
9489,19,-0.1263,1.7084,-1.1247,13.239,2.7396,0.7079,P26_V1,H3,19
9490,20,-0.1261,1.7067,-1.1213,14.3371,3.034,0.7052,P26_V1,H3,20
9491,21,-0.1263,1.7045,-1.1144,15.4571,3.3921,1.1149,P26_V1,H3,21
9492,22,-0.1259,1.7008,-1.1045,17.3359,3.7072,1.5665,P26_V1,H3,22
9493,23,-0.1243,1.6964,-1.0902,19.346,3.8144,1.2885,P26_V1,H3,23
9494,24,-0.1198,1.6936,-1.0721,20.9093,4.1257,1.6194,P26_V1,H3,24
9495,25,-0.1133,1.6914,-1.0509,21.7953,4.3064,1.3673,P26_V1,H3,25
