,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
9152,1,0.3949,1.7046,-0.3028,4.8066,336.0067,359.3842,P26_V1,H4,1
9153,2,0.3949,1.7044,-0.3027,4.9334,335.8495,359.3067,P26_V1,H4,2
9154,3,0.3949,1.7043,-0.3026,5.0251,335.772,359.3372,P26_V1,H4,3
9155,4,0.3948,1.7042,-0.3026,5.0819,335.7042,359.3324,P26_V1,H4,4
9156,5,0.3945,1.7038,-0.3026,5.3475,335.5469,359.2936,P26_V1,H4,5
9157,6,0.3943,1.7034,-0.3027,5.6019,335.4385,359.2552,P26_V1,H4,6
9158,7,0.3942,1.7031,-0.3027,5.8816,335.3338,359.245,P26_V1,H4,7
9159,8,0.3939,1.703,-0.3026,5.9722,335.2436,359.1672,P26_V1,H4,8
9160,9,0.3936,1.7029,-0.3026,6.1588,335.1151,359.0749,P26_V1,H4,9
9161,10,0.3933,1.703,-0.3027,6.0722,334.8632,359.0166,P26_V1,H4,10
9162,11,0.3932,1.703,-0.3028,6.0745,334.7721,359.0102,P26_V1,H4,11
9163,12,0.393,1.7032,-0.3029,6.0339,334.6833,359.0028,P26_V1,H4,12
9164,13,0.3929,1.7032,-0.3032,5.9289,334.5636,359.0427,P26_V1,H4,13
9165,14,0.3929,1.7033,-0.3032,5.9422,334.5583,359.0564,P26_V1,H4,14
9166,15,0.3927,1.7035,-0.3034,5.7893,334.27,359.1862,P26_V1,H4,15
9167,16,0.3926,1.704,-0.3032,5.6981,333.8348,359.3261,P26_V1,H4,16
9168,17,0.3926,1.7045,-0.3026,5.5706,333.3846,359.3319,P26_V1,H4,17
9169,18,0.3927,1.7054,-0.3014,5.3623,332.8086,359.5568,P26_V1,H4,18
9170,19,0.3927,1.7054,-0.3009,5.2875,332.411,359.5817,P26_V1,H4,19
9171,20,0.3925,1.7054,-0.3011,5.1263,331.939,359.8406,P26_V1,H4,20
9172,21,0.391,1.7064,-0.3023,4.8864,331.6675,359.7153,P26_V1,H4,21
9173,22,0.3898,1.7071,-0.3036,4.6718,331.5885,359.6335,P26_V1,H4,22
9174,23,0.3876,1.7078,-0.3065,4.4541,331.7382,359.4426,P26_V1,H4,23
9175,24,0.3841,1.7082,-0.3118,4.0856,332.239,359.4445,P26_V1,H4,24
9176,25,0.3784,1.7088,-0.3195,3.6957,333.2894,-0.0011,P26_V1,H4,25
9177,26,0.3733,1.7097,-0.3259,3.5155,333.9905,0.334,P26_V1,H4,26
9178,27,0.3672,1.7111,-0.3334,3.8998,334.489,0.5227,P26_V1,H4,27
9179,28,0.3632,1.7121,-0.3378,3.6604,334.7588,0.4365,P26_V1,H4,28
9180,29,0.3527,1.7136,-0.3521,4.0079,335.894,0.4131,P26_V1,H4,29
9181,30,0.3478,1.714,-0.3585,3.8969,336.4671,0.2619,P26_V1,H4,30
9182,31,0.3339,1.7149,-0.3777,4.1675,338.2014,0.0534,P26_V1,H4,31
9183,32,0.3218,1.715,-0.3937,4.0767,339.9438,359.8537,P26_V1,H4,32
9184,33,0.3141,1.7147,-0.4039,4.4068,340.8196,359.8039,P26_V1,H4,33
9185,34,0.2917,1.7135,-0.4337,4.741,343.1932,359.5817,P26_V1,H4,34
9186,35,0.2738,1.712,-0.4561,4.8269,344.4882,359.4227,P26_V1,H4,35
9187,36,0.2536,1.7086,-0.48,4.9814,345.5954,359.2065,P26_V1,H4,36
9188,37,0.2419,1.7048,-0.4929,5.4056,346.1069,358.869,P26_V1,H4,37
9189,38,0.2098,1.6956,-0.5284,6.5629,347.9033,358.262,P26_V1,H4,38
9190,39,0.199,1.6917,-0.5391,7.3235,348.1192,358.8189,P26_V1,H4,39
9191,40,0.1802,1.6848,-0.5614,9.2795,348.8538,359.0913,P26_V1,H4,40
9192,41,0.1551,1.679,-0.5936,12.0014,350.0419,358.9199,P26_V1,H4,41
9193,42,0.1422,1.6799,-0.614,13.1079,350.829,359.1719,P26_V1,H4,42
