,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
1922,1,0.1525,1.8869,-0.7889,9.4026,357.5914,351.949,P06_V1,H1,1
1923,2,0.1514,1.8865,-0.7879,9.931,357.2577,352.5807,P06_V1,H1,2
1924,3,0.1503,1.886,-0.7871,10.2934,357.0398,353.1922,P06_V1,H1,3
1925,4,0.1497,1.8856,-0.7867,10.6923,356.773,353.5855,P06_V1,H1,4
1926,5,0.1497,1.8854,-0.7867,10.7461,356.7439,353.7214,P06_V1,H1,5
1927,6,0.1491,1.885,-0.7864,11.1722,356.5621,354.1709,P06_V1,H1,6
1928,7,0.149,1.8849,-0.7864,11.2693,356.5046,354.1847,P06_V1,H1,7
1929,8,0.149,1.8846,-0.7865,11.5304,356.4286,354.4663,P06_V1,H1,8
1930,9,0.149,1.8842,-0.7867,11.7841,356.394,354.6877,P06_V1,H1,9
1931,10,0.1491,1.8839,-0.7869,11.9694,356.4194,354.9174,P06_V1,H1,10
1932,11,0.1492,1.8837,-0.7872,12.1569,356.3991,355.0355,P06_V1,H1,11
1933,12,0.1496,1.8833,-0.7877,12.3702,356.3419,355.2383,P06_V1,H1,12
1934,13,0.1501,1.8829,-0.7885,12.6677,356.3028,355.4263,P06_V1,H1,13
1935,14,0.1507,1.8824,-0.7893,12.887,356.2201,355.5536,P06_V1,H1,14
1936,15,0.151,1.8823,-0.7898,12.9644,356.2069,355.5961,P06_V1,H1,15
1937,16,0.1519,1.8818,-0.7909,13.1164,356.1295,355.6549,P06_V1,H1,16
1938,17,0.1529,1.8814,-0.792,13.3177,356.0866,355.6523,P06_V1,H1,17
1939,18,0.1534,1.8813,-0.7925,13.4087,356.0662,355.644,P06_V1,H1,18
1940,19,0.155,1.8808,-0.7941,13.6832,356.006,355.6176,P06_V1,H1,19
1941,20,0.1557,1.8807,-0.7946,13.7462,356.0095,355.6167,P06_V1,H1,20
1942,21,0.1574,1.8802,-0.7961,13.8989,355.9482,355.4745,P06_V1,H1,21
1943,22,0.1581,1.8801,-0.7968,14.0312,355.9478,355.4547,P06_V1,H1,22
1944,23,0.1597,1.8799,-0.7982,14.0676,355.8983,355.3011,P06_V1,H1,23
1945,24,0.1604,1.8798,-0.7988,14.0451,355.8831,355.2459,P06_V1,H1,24
1946,25,0.1619,1.8797,-0.8001,14.0519,355.8285,355.1154,P06_V1,H1,25
1947,26,0.1635,1.8795,-0.8014,14.0546,355.7692,354.9453,P06_V1,H1,26
1948,27,0.1648,1.8794,-0.8024,14.099,355.7234,354.8251,P06_V1,H1,27
1949,28,0.1653,1.8793,-0.8028,14.1208,355.7112,354.7832,P06_V1,H1,28
1950,29,0.1667,1.8791,-0.8039,14.1971,355.6547,354.6159,P06_V1,H1,29
1951,30,0.1678,1.879,-0.8047,14.3073,355.6445,354.5171,P06_V1,H1,30
1952,31,0.1682,1.8789,-0.805,14.3137,355.6344,354.4781,P06_V1,H1,31
1953,32,0.1694,1.8788,-0.806,14.4447,355.6371,354.2829,P06_V1,H1,32
1954,33,0.1697,1.8788,-0.8063,14.4798,355.6551,354.2495,P06_V1,H1,33
1955,34,0.1705,1.8787,-0.8069,14.5402,355.73,354.117,P06_V1,H1,34
1956,35,0.1709,1.8787,-0.8071,14.5965,355.7906,354.0639,P06_V1,H1,35
1957,36,0.1713,1.8785,-0.8074,14.6741,355.9235,353.9579,P06_V1,H1,36
1958,37,0.1716,1.8783,-0.8076,14.7894,356.1133,353.8857,P06_V1,H1,37
1959,38,0.1717,1.8782,-0.8077,14.8803,356.2059,353.9013,P06_V1,H1,38
1960,39,0.1717,1.878,-0.8077,14.9639,356.2982,353.8551,P06_V1,H1,39
1961,40,0.1716,1.8779,-0.8077,15.0801,356.4008,353.8649,P06_V1,H1,40
1962,41,0.1715,1.8778,-0.8077,15.1334,356.4665,353.8682,P06_V1,H1,41
1963,42,0.1711,1.8776,-0.8076,15.2698,356.5195,353.8427,P06_V1,H1,42
1964,43,0.1706,1.8775,-0.8075,15.3466,356.5775,353.8245,P06_V1,H1,43
1965,44,0.1703,1.8775,-0.8075,15.4225,356.6293,353.8245,P06_V1,H1,44
1966,45,0.1696,1.8773,-0.8074,15.4815,356.7361,353.845,P06_V1,H1,45
1967,46,0.1694,1.8773,-0.8074,15.5046,356.7486,353.8526,P06_V1,H1,46
1968,47,0.1689,1.8772,-0.8073,15.5448,356.7763,353.8553,P06_V1,H1,47
1969,48,0.1679,1.877,-0.8072,15.6331,356.8253,353.894,P06_V1,H1,48
1970,49,0.1673,1.877,-0.807,15.6608,356.847,353.9256,P06_V1,H1,49
1971,50,0.1664,1.8769,-0.8068,15.6936,356.8226,353.9473,P06_V1,H1,50
1972,51,0.165,1.8768,-0.8065,15.7837,356.8029,354.0192,P06_V1,H1,51
1973,52,0.1645,1.8767,-0.8063,15.8198,356.7803,354.0334,P06_V1,H1,52
1974,53,0.1632,1.8766,-0.806,15.9002,356.735,354.1458,P06_V1,H1,53
1975,54,0.1624,1.8766,-0.8058,15.9509,356.6572,354.1714,P06_V1,H1,54
1976,55,0.1613,1.8765,-0.8054,16.006,356.541,354.2348,P06_V1,H1,55
1977,56,0.1604,1.8764,-0.8051,16.0944,356.4236,354.2852,P06_V1,H1,56
1978,57,0.1594,1.8763,-0.8048,16.1917,356.3303,354.3751,P06_V1,H1,57
1979,58,0.1587,1.8762,-0.8046,16.2996,356.2331,354.414,P06_V1,H1,58
1980,59,0.1578,1.876,-0.8042,16.4133,356.1112,354.4737,P06_V1,H1,59
1981,60,0.1572,1.8758,-0.8039,16.5341,356.01,354.5222,P06_V1,H1,60
1982,61,0.1564,1.8755,-0.8036,16.6901,355.8641,354.6043,P06_V1,H1,61
1983,62,0.1558,1.8753,-0.8033,16.9046,355.7582,354.6636,P06_V1,H1,62
1984,63,0.1557,1.8752,-0.8032,16.9053,355.7199,354.6762,P06_V1,H1,63
1985,64,0.1554,1.875,-0.8031,17.0757,355.6541,354.7022,P06_V1,H1,64
1986,65,0.1552,1.8748,-0.8029,17.2091,355.6505,354.7433,P06_V1,H1,65
1987,66,0.1552,1.8745,-0.8028,17.3447,355.6187,354.7334,P06_V1,H1,66
1988,67,0.1553,1.8743,-0.8026,17.5267,355.6827,354.6844,P06_V1,H1,67
1989,68,0.1557,1.874,-0.8025,17.7377,355.7923,354.6595,P06_V1,H1,68
1990,69,0.1559,1.8739,-0.8025,17.8091,355.8396,354.6227,P06_V1,H1,69
1991,70,0.1565,1.8736,-0.8026,17.8796,355.9939,354.5506,P06_V1,H1,70
1992,71,0.1568,1.8735,-0.8026,17.9366,356.0797,354.537,P06_V1,H1,71
1993,72,0.1576,1.8734,-0.8029,18.0256,356.2427,354.3867,P06_V1,H1,72
1994,73,0.1579,1.8733,-0.803,18.0197,356.3129,354.3581,P06_V1,H1,73
1995,74,0.1587,1.8733,-0.8032,18.0013,356.4677,354.2661,P06_V1,H1,74
1996,75,0.1591,1.8733,-0.8034,17.99,356.5828,354.1887,P06_V1,H1,75
1997,76,0.1598,1.8734,-0.8038,17.9586,356.715,354.0927,P06_V1,H1,76
1998,77,0.1602,1.8735,-0.804,17.9087,356.793,354.0438,P06_V1,H1,77
1999,78,0.1609,1.8736,-0.8044,17.8761,356.9109,353.947,P06_V1,H1,78
2000,79,0.1615,1.8737,-0.8048,17.8261,356.9388,353.8273,P06_V1,H1,79
2001,80,0.1619,1.8738,-0.8051,17.8107,356.9547,353.72,P06_V1,H1,80
2002,81,0.1623,1.8738,-0.8055,17.7365,357.028,353.6753,P06_V1,H1,81
2003,82,0.1625,1.8739,-0.8056,17.7335,357.0481,353.6517,P06_V1,H1,82
2004,83,0.1628,1.8739,-0.8059,17.6752,357.0902,353.602,P06_V1,H1,83
2005,84,0.1632,1.874,-0.8063,17.6578,357.1284,353.5647,P06_V1,H1,84
2006,85,0.1636,1.874,-0.8067,17.617,357.1353,353.4704,P06_V1,H1,85
2007,86,0.1639,1.874,-0.8069,17.5975,357.1695,353.4481,P06_V1,H1,86
2008,87,0.1642,1.874,-0.8072,17.6006,357.158,353.4088,P06_V1,H1,87
2009,88,0.1644,1.874,-0.8074,17.6011,357.1559,353.3932,P06_V1,H1,88
2010,89,0.1649,1.874,-0.8078,17.594,357.1365,353.3623,P06_V1,H1,89
2011,90,0.1651,1.874,-0.808,17.5605,357.1176,353.3434,P06_V1,H1,90
2012,91,0.1654,1.874,-0.8084,17.5003,357.0818,353.2949,P06_V1,H1,91
2013,92,0.1656,1.8741,-0.8086,17.4774,357.067,353.2546,P06_V1,H1,92
2014,93,0.1659,1.8742,-0.809,17.4269,357.0792,353.2431,P06_V1,H1,93
2015,94,0.1663,1.8743,-0.8094,17.3233,357.113,353.2379,P06_V1,H1,94
2016,95,0.1663,1.8743,-0.8096,17.2688,357.1563,353.2395,P06_V1,H1,95
2017,96,0.1665,1.8743,-0.8099,17.2072,357.1756,353.2626,P06_V1,H1,96
2018,97,0.1667,1.8745,-0.8104,17.1315,357.1918,353.2752,P06_V1,H1,97
2019,98,0.1668,1.8746,-0.8107,17.002,357.2231,353.2945,P06_V1,H1,98
2020,99,0.1669,1.8748,-0.8112,16.841,357.2372,353.2715,P06_V1,H1,99
2021,100,0.167,1.875,-0.8115,16.7618,357.2935,353.2779,P06_V1,H1,100
