,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
6547,1,-0.0771,1.7907,-0.3191,13.2524,359.2886,3.9206,P19_V1,H1,1
6548,2,-0.0646,1.7908,-0.3231,12.8744,357.8689,3.6221,P19_V1,H1,2
6549,3,-0.0513,1.7911,-0.3286,12.5182,356.6251,3.4315,P19_V1,H1,3
6550,4,-0.0442,1.7916,-0.3318,12.0211,355.8504,3.2833,P19_V1,H1,4
6551,5,-0.0291,1.7926,-0.3388,11.1534,354.6436,3.4083,P19_V1,H1,5
6552,6,-0.0211,1.7932,-0.3426,10.9641,354.3857,3.5817,P19_V1,H1,6
6553,8,-0.0023,1.799,-0.3489,9.8799,353.9865,4.0584,P19_V1,H1,7
6554,9,0.0169,1.8043,-0.3557,8.7895,353.853,3.9338,P19_V1,H1,8
6555,10,0.0367,1.8073,-0.3632,8.2989,354.2123,3.3737,P19_V1,H1,9
6556,11,0.0564,1.8088,-0.3711,7.9514,354.4337,3.1629,P19_V1,H1,10
6557,12,0.066,1.8097,-0.3749,7.5542,354.5322,3.0915,P19_V1,H1,11
6558,13,0.0848,1.8105,-0.3823,6.7557,354.8693,2.8054,P19_V1,H1,12
6559,14,0.0939,1.8108,-0.3865,6.4495,355.14,2.4972,P19_V1,H1,13
6560,15,0.1114,1.8104,-0.3945,5.6175,355.3717,2.2979,P19_V1,H1,14
6561,16,0.1199,1.8103,-0.3987,5.3411,355.5116,2.0221,P19_V1,H1,15
6562,17,0.1356,1.8092,-0.4067,4.5642,355.7449,1.8412,P19_V1,H1,16
6563,18,0.1506,1.809,-0.4142,3.523,355.4481,1.5347,P19_V1,H1,17
6564,19,0.1573,1.8091,-0.4167,2.7193,355.3022,1.585,P19_V1,H1,18
6565,20,0.1644,1.809,-0.4208,2.0946,355.1636,1.4924,P19_V1,H1,19
6566,21,0.177,1.8083,-0.4262,1.2122,354.4991,1.4678,P19_V1,H1,20
6567,22,0.1834,1.8081,-0.4299,0.6883,354.2546,1.349,P19_V1,H1,21
6568,23,0.195,1.8082,-0.4352,0.2069,353.5433,1.3331,P19_V1,H1,22
6569,24,0.2058,1.8099,-0.439,359.267,352.7951,1.1273,P19_V1,H1,23
6570,25,0.2108,1.8109,-0.4409,358.8453,352.3119,1.1106,P19_V1,H1,24
6571,26,0.2156,1.8128,-0.4422,358.5559,351.8111,1.2933,P19_V1,H1,25
6572,27,0.2249,1.8153,-0.4452,357.4888,350.7011,1.1748,P19_V1,H1,26
6573,28,0.2321,1.8163,-0.4488,356.7756,349.8368,0.597,P19_V1,H1,27
6574,29,0.2346,1.8162,-0.4518,357.0857,349.3343,0.5704,P19_V1,H1,28
6575,30,0.2369,1.8156,-0.4589,356.8689,348.401,0.3955,P19_V1,H1,29
6576,31,0.2369,1.8152,-0.4635,356.5663,347.9703,0.3849,P19_V1,H1,30
6577,32,0.236,1.8138,-0.4734,356.6702,347.5764,0.3554,P19_V1,H1,31
6578,33,0.2341,1.8138,-0.4792,356.4249,347.351,0.2489,P19_V1,H1,32
6579,34,0.23,1.814,-0.4916,356.3236,347.0827,0.2483,P19_V1,H1,33
6580,35,0.2242,1.815,-0.5053,356.2055,347.2137,0.1644,P19_V1,H1,34
6581,36,0.2205,1.8152,-0.5125,356.1199,347.3466,0.3527,P19_V1,H1,35
6582,37,0.2129,1.8151,-0.5271,356.4628,347.6852,0.5277,P19_V1,H1,36
6583,38,0.2083,1.8149,-0.5343,356.3757,347.9703,0.5647,P19_V1,H1,37
6584,39,0.199,1.8144,-0.5491,356.3069,348.3267,0.5763,P19_V1,H1,38
6585,40,0.194,1.814,-0.5563,356.5054,348.4131,0.5261,P19_V1,H1,39
6586,41,0.1825,1.8149,-0.5704,356.6504,348.8065,0.5926,P19_V1,H1,40
6587,42,0.1764,1.8159,-0.5774,356.6567,349.0858,0.6502,P19_V1,H1,41
6588,43,0.1638,1.8182,-0.5923,357.3492,349.2808,0.7491,P19_V1,H1,42
6589,44,0.1574,1.8189,-0.5999,357.5938,349.303,0.8586,P19_V1,H1,43
6590,45,0.1445,1.8188,-0.6155,357.8499,349.5628,0.971,P19_V1,H1,44
6591,46,0.1381,1.8185,-0.6236,358.0406,349.6157,1.1599,P19_V1,H1,45
6592,47,0.1253,1.8169,-0.6392,357.9838,350.1223,1.2794,P19_V1,H1,46
6593,48,0.1189,1.8163,-0.6468,358.1637,350.3918,1.408,P19_V1,H1,47
6594,50,0.106,1.8175,-0.6602,358.4832,351.3141,1.0991,P19_V1,H1,48
6595,51,0.0872,1.8171,-0.681,359.2623,352.6633,1.4058,P19_V1,H1,49
6596,52,0.0812,1.817,-0.6879,359.3786,353.0784,1.5618,P19_V1,H1,50
6597,53,0.0755,1.8167,-0.6936,359.1481,353.4448,1.634,P19_V1,H1,51
6598,54,0.0592,1.8169,-0.7108,358.6358,354.4354,2.0105,P19_V1,H1,52
6599,55,0.0545,1.8179,-0.7152,358.4321,354.7211,1.9105,P19_V1,H1,53
6600,57,0.0468,1.8199,-0.7229,358.5045,354.9066,2.0241,P19_V1,H1,54
6601,58,0.036,1.8217,-0.7359,359.2913,355.6023,2.0798,P19_V1,H1,55
6602,59,0.0332,1.8216,-0.7397,359.7126,355.9471,1.9974,P19_V1,H1,56
6603,60,0.0276,1.8209,-0.7475,0.2162,356.7195,1.664,P19_V1,H1,57
6604,61,0.0251,1.8203,-0.751,0.2858,357.1907,1.5234,P19_V1,H1,58
6605,63,0.02,1.819,-0.757,0.333,358.1266,1.166,P19_V1,H1,59
6606,64,0.0126,1.8177,-0.7655,0.8643,359.365,1.4121,P19_V1,H1,60
6607,65,0.0078,1.8175,-0.7698,1.0101,359.5817,0.6245,P19_V1,H1,61
6608,66,0.007,1.8176,-0.7695,0.792,359.084,0.9814,P19_V1,H1,62
6609,67,0.0064,1.8176,-0.77,0.7964,359.0737,0.9838,P19_V1,H1,63
6610,68,0.0003,1.8169,-0.7753,0.7716,359.0779,1.5893,P19_V1,H1,64
6611,69,-0.0004,1.8168,-0.776,0.8262,359.1496,1.7441,P19_V1,H1,65
