,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
6601,1,-0.2882,1.8153,-0.5367,7.0863,10.0701,3.3555,P19_V1,H2,1
6602,2,-0.2878,1.815,-0.5353,6.8345,10.335,3.5186,P19_V1,H2,2
6603,3,-0.2878,1.8165,-0.5355,5.7037,10.6089,3.6315,P19_V1,H2,3
6604,4,-0.2879,1.8163,-0.5349,5.8052,10.8757,3.6458,P19_V1,H2,4
6605,5,-0.2881,1.8157,-0.5343,6.1735,11.1099,3.6254,P19_V1,H2,5
6606,6,-0.2889,1.815,-0.5333,6.9601,11.1783,3.6945,P19_V1,H2,6
6607,7,-0.2891,1.8152,-0.5332,6.8094,11.0262,3.6115,P19_V1,H2,7
6608,8,-0.2902,1.8166,-0.5309,5.7907,10.6019,3.5279,P19_V1,H2,8
6609,9,-0.291,1.8167,-0.5299,5.8106,10.2571,3.494,P19_V1,H2,9
6610,10,-0.2914,1.8167,-0.5289,5.7189,9.969,3.4922,P19_V1,H2,10
6611,11,-0.2927,1.8167,-0.5264,5.6614,9.2272,3.3623,P19_V1,H2,11
6612,12,-0.2931,1.8165,-0.5253,5.773,8.8538,3.3822,P19_V1,H2,12
6613,13,-0.2942,1.8165,-0.5224,5.6584,8.1109,3.0818,P19_V1,H2,13
6614,14,-0.2945,1.8165,-0.5213,5.5581,7.9893,3.0783,P19_V1,H2,14
6615,15,-0.2949,1.8164,-0.5195,5.5493,7.8444,3.0734,P19_V1,H2,15
6616,16,-0.2952,1.8164,-0.5182,5.4319,7.7311,2.9993,P19_V1,H2,16
6617,17,-0.2954,1.8165,-0.5166,5.4372,7.6812,3.101,P19_V1,H2,17
6618,18,-0.2954,1.8164,-0.5157,5.4474,7.7034,3.1344,P19_V1,H2,18
6619,19,-0.2954,1.8164,-0.5123,5.6022,7.651,3.1048,P19_V1,H2,19
6620,20,-0.2952,1.8164,-0.5108,5.6649,7.6771,3.0917,P19_V1,H2,20
6621,21,-0.2936,1.8166,-0.5051,5.7925,7.4402,3.0811,P19_V1,H2,21
6622,22,-0.2933,1.8165,-0.5046,5.7915,7.391,3.1314,P19_V1,H2,22
6623,23,-0.2882,1.8158,-0.4997,5.7052,6.5678,3.2451,P19_V1,H2,23
6624,24,-0.2864,1.8157,-0.4982,5.6706,6.1801,3.2535,P19_V1,H2,24
6625,25,-0.2804,1.8154,-0.4961,6.0222,4.9972,3.1893,P19_V1,H2,25
6626,26,-0.2762,1.8155,-0.4954,6.0074,4.4391,3.1705,P19_V1,H2,26
6627,27,-0.2667,1.8163,-0.4942,5.914,3.2927,2.9789,P19_V1,H2,27
6628,28,-0.2548,1.8164,-0.494,6.0758,2.3631,2.9268,P19_V1,H2,28
6629,29,-0.2483,1.8165,-0.4939,5.9461,1.909,2.8109,P19_V1,H2,29
6630,30,-0.2333,1.8159,-0.4942,5.9379,1.4181,2.7251,P19_V1,H2,30
6631,31,-0.225,1.8153,-0.4945,6.0384,1.2266,2.6709,P19_V1,H2,31
6632,32,-0.2067,1.8131,-0.4954,6.8615,1.0271,2.4995,P19_V1,H2,32
6633,33,-0.1973,1.8119,-0.4959,7.3892,0.7414,2.3949,P19_V1,H2,33
6634,34,-0.1761,1.8098,-0.4972,7.4448,0.1677,2.303,P19_V1,H2,34
6635,35,-0.1652,1.8089,-0.498,7.6593,0.0122,2.3813,P19_V1,H2,35
6636,36,-0.1413,1.8074,-0.5001,7.7725,359.4033,2.3321,P19_V1,H2,36
6637,37,-0.1292,1.807,-0.5014,7.9385,359.0876,2.3526,P19_V1,H2,37
6638,38,-0.1037,1.8074,-0.5037,8.1933,358.4314,2.2165,P19_V1,H2,38
6639,39,-0.0775,1.8062,-0.5062,8.6418,358.6059,1.4551,P19_V1,H2,39
6640,40,-0.0648,1.8053,-0.5074,8.8747,358.7281,1.2793,P19_V1,H2,40
6641,41,-0.0522,1.8041,-0.5079,9.149,358.7606,1.1054,P19_V1,H2,41
6642,42,-0.0282,1.8025,-0.5087,8.9033,358.5315,1.1631,P19_V1,H2,42
6643,43,-0.0068,1.8007,-0.5087,9.1551,357.8696,1.35,P19_V1,H2,43
6644,44,0.0031,1.7999,-0.5086,9.4431,357.2412,1.2757,P19_V1,H2,44
6645,45,0.02,1.7998,-0.5075,9.9231,355.169,1.2895,P19_V1,H2,45
6646,46,0.0276,1.7999,-0.5069,10.2283,353.8945,0.8361,P19_V1,H2,46
6647,47,0.0404,1.8005,-0.5054,10.2502,350.8437,0.0037,P19_V1,H2,47
6648,48,0.0464,1.801,-0.5045,10.1142,349.418,359.6652,P19_V1,H2,48
6649,49,0.0569,1.8014,-0.5019,9.8505,346.8228,359.0978,P19_V1,H2,49
6650,50,0.0621,1.8015,-0.5004,9.6932,345.9232,358.8635,P19_V1,H2,50
6651,51,0.073,1.8026,-0.4961,9.371,345.1925,357.6639,P19_V1,H2,51
6652,52,0.0791,1.8033,-0.4936,8.9221,345.3929,356.9762,P19_V1,H2,52
6653,53,0.0915,1.8047,-0.4875,7.9433,345.4204,356.4296,P19_V1,H2,53
6654,54,0.0977,1.8053,-0.4842,7.5485,345.6757,355.4921,P19_V1,H2,54
6655,55,0.1083,1.8068,-0.4751,6.4587,346.235,355.3976,P19_V1,H2,55
6656,56,0.1135,1.8077,-0.4716,5.9802,346.4331,355.1114,P19_V1,H2,56
6657,57,0.1219,1.8079,-0.4593,5.1201,348.2839,355.7565,P19_V1,H2,57
6658,58,0.1262,1.8083,-0.4546,4.6684,348.9906,355.8862,P19_V1,H2,58
6659,59,0.132,1.8076,-0.4425,4.462,350.1791,356.3972,P19_V1,H2,59
6660,60,0.1333,1.8069,-0.4359,4.3902,350.3546,356.6947,P19_V1,H2,60
6661,61,0.1355,1.806,-0.4232,3.8641,350.4425,356.7646,P19_V1,H2,61
6662,62,0.1384,1.8054,-0.4123,3.9674,350.663,354.4267,P19_V1,H2,62
6663,63,0.1403,1.806,-0.4069,3.6445,350.7777,354.424,P19_V1,H2,63
6664,64,0.1425,1.8093,-0.3955,2.2039,351.7446,355.3829,P19_V1,H2,64
6665,65,0.1426,1.8112,-0.3896,1.8323,352.3927,355.7508,P19_V1,H2,65
6666,66,0.1413,1.8156,-0.377,1.0593,353.1113,357.409,P19_V1,H2,66
6667,67,0.1402,1.8164,-0.3712,0.9123,353.1513,357.9515,P19_V1,H2,67
6668,68,0.1374,1.8143,-0.3596,0.8764,353.0563,358.8316,P19_V1,H2,68
6669,69,0.1361,1.8132,-0.3539,1.0756,353.0229,359.1658,P19_V1,H2,69
6670,70,0.1337,1.8134,-0.3417,0.6842,352.5385,359.8146,P19_V1,H2,70
6671,71,0.1326,1.8134,-0.3355,0.4294,352.5113,359.9554,P19_V1,H2,71
6672,72,0.1308,1.8125,-0.3241,0.1076,352.1833,0.114,P19_V1,H2,72
6673,73,0.1299,1.8115,-0.3188,0.136,351.8436,0.2441,P19_V1,H2,73
6674,74,0.1287,1.8109,-0.3084,0.0003,350.8959,0.5074,P19_V1,H2,74
6675,75,0.1283,1.8111,-0.3033,359.8407,350.0286,0.7738,P19_V1,H2,75
6676,76,0.1293,1.8131,-0.2935,359.7639,349.159,0.7325,P19_V1,H2,76
6677,77,0.1294,1.8139,-0.2889,359.7184,348.6445,0.8157,P19_V1,H2,77
6678,78,0.1317,1.8146,-0.2799,359.7448,348.0077,1.056,P19_V1,H2,78
6679,79,0.1324,1.815,-0.2757,359.7261,347.6564,1.0902,P19_V1,H2,79
6680,80,0.1353,1.8144,-0.2666,359.4048,346.6536,1.3936,P19_V1,H2,80
6681,81,0.1396,1.8124,-0.2572,359.6512,345.5431,1.6159,P19_V1,H2,81
6682,82,0.142,1.8115,-0.2526,359.7114,345.1187,1.7202,P19_V1,H2,82
6683,83,0.148,1.81,-0.243,0.0465,343.9054,1.733,P19_V1,H2,83
6684,84,0.1516,1.8094,-0.2383,0.4802,343.3158,1.754,P19_V1,H2,84
6685,85,0.1602,1.8079,-0.2293,1.4562,342.5727,1.5461,P19_V1,H2,85
6686,86,0.1648,1.8072,-0.2248,1.839,342.0848,1.4885,P19_V1,H2,86
6687,87,0.1757,1.8058,-0.2157,2.5318,340.7805,1.5139,P19_V1,H2,87
6688,88,0.1812,1.8045,-0.2114,2.7652,339.8966,1.3513,P19_V1,H2,88
6689,89,0.1932,1.8001,-0.2027,4.3839,337.0814,1.3915,P19_V1,H2,89
6690,90,0.199,1.797,-0.1985,5.7543,335.0865,1.5178,P19_V1,H2,90
6691,91,0.2121,1.7888,-0.1901,9.6883,330.3708,1.4072,P19_V1,H2,91
6692,92,0.2188,1.7857,-0.1864,11.0087,328.5438,1.1412,P19_V1,H2,92
6693,93,0.2377,1.7816,-0.1776,11.9539,326.3937,1.4454,P19_V1,H2,93
6694,94,0.2466,1.7794,-0.1736,12.3795,325.0772,1.5009,P19_V1,H2,94
6695,95,0.2676,1.7773,-0.164,11.821,323.0148,1.8146,P19_V1,H2,95
6696,96,0.291,1.7762,-0.1529,12.3771,320.8951,2.3164,P19_V1,H2,96
6697,97,0.3028,1.7753,-0.1472,12.815,319.9529,2.4333,P19_V1,H2,97
6698,98,0.3275,1.7753,-0.134,14.5163,318.236,2.4835,P19_V1,H2,98
6699,99,0.3401,1.7752,-0.1274,14.9283,317.4404,2.2442,P19_V1,H2,99
6700,100,0.365,1.7727,-0.1138,15.9131,316.8896,1.5057,P19_V1,H2,100
6701,101,0.3771,1.7713,-0.1077,16.6107,316.7644,1.3668,P19_V1,H2,101
6702,102,0.4004,1.7681,-0.0948,17.2224,317.4527,1.5375,P19_V1,H2,102
6703,103,0.4119,1.7665,-0.0887,17.7872,318.0032,1.6337,P19_V1,H2,103
6704,104,0.4342,1.7643,-0.0768,18.7137,319.2612,2.3132,P19_V1,H2,104
6705,105,0.4451,1.7636,-0.0712,19.1647,319.9258,2.6602,P19_V1,H2,105
6706,106,0.465,1.7634,-0.0599,20.1618,321.3705,3.2165,P19_V1,H2,106
6707,107,0.4744,1.7635,-0.0545,20.3666,321.6728,3.3223,P19_V1,H2,107
6708,108,0.4909,1.7634,-0.0433,20.6576,322.3066,3.4448,P19_V1,H2,108
6709,109,0.5002,1.7635,-0.0391,20.8003,322.4212,3.4327,P19_V1,H2,109
6710,110,0.5143,1.7626,-0.0297,20.3769,322.1269,3.3438,P19_V1,H2,110
6711,111,0.5226,1.7619,-0.0263,20.6208,322.183,3.2547,P19_V1,H2,111
6712,112,0.5373,1.7599,-0.0192,21.2869,322.1523,2.778,P19_V1,H2,112
6713,113,0.5491,1.759,-0.012,21.3788,321.7025,2.0111,P19_V1,H2,113
6714,114,0.5548,1.7593,-0.0087,21.2692,321.6534,1.7683,P19_V1,H2,114
6715,115,0.5645,1.7603,-0.0028,21.0048,322.417,1.5082,P19_V1,H2,115
6716,116,0.5693,1.7608,-0.0003,21.2052,322.8275,1.4739,P19_V1,H2,116
6717,117,0.5779,1.7594,0.0046,22.5342,324.0605,0.8714,P19_V1,H2,117
6718,118,0.5817,1.7576,0.0073,23.6954,324.4329,0.5302,P19_V1,H2,118
6719,119,0.5872,1.7499,0.0135,27.7951,325.2737,358.8711,P19_V1,H2,119
6720,120,0.5895,1.7465,0.0163,29.5356,325.918,358.9373,P19_V1,H2,120
6721,121,0.5919,1.7403,0.0215,31.5947,326.906,358.9583,P19_V1,H2,121
6722,122,0.5926,1.7378,0.0236,32.4132,327.8289,359.4019,P19_V1,H2,122
6723,124,0.5909,1.7331,0.0248,34.0446,328.5144,359.8704,P19_V1,H2,123
6724,126,0.587,1.7279,0.0232,35.9368,328.9832,0.5479,P19_V1,H2,124
6725,127,0.5814,1.726,0.0177,37.3585,329.025,1.3933,P19_V1,H2,125
6726,128,0.5795,1.7258,0.0154,37.5972,329.0601,1.6407,P19_V1,H2,126
6727,129,0.5753,1.7279,0.0096,37.0309,328.8543,2.302,P19_V1,H2,127
6728,130,0.5709,1.7315,0.0038,36.5359,328.6222,2.6381,P19_V1,H2,128
6729,131,0.5684,1.7328,0.0005,36.0902,328.4313,2.6518,P19_V1,H2,129
6730,132,0.5637,1.7327,-0.0056,35.7549,328.4239,2.3363,P19_V1,H2,130
6731,133,0.5609,1.7323,-0.0082,35.5328,328.1873,1.934,P19_V1,H2,131
6732,134,0.5548,1.7292,-0.012,35.5497,327.549,1.3891,P19_V1,H2,132
6733,135,0.5523,1.7277,-0.0132,35.5782,327.4822,1.2466,P19_V1,H2,133
6734,136,0.5464,1.7231,-0.0171,35.7376,326.8571,0.5367,P19_V1,H2,134
6735,137,0.5446,1.7213,-0.0188,36.0245,326.6218,0.4486,P19_V1,H2,135
6736,138,0.5425,1.7202,-0.0207,35.2518,325.5276,359.7959,P19_V1,H2,136
6737,139,0.5419,1.7201,-0.0215,34.8669,324.5777,359.3842,P19_V1,H2,137
6738,140,0.5429,1.723,-0.0216,34.6287,322.1058,358.3417,P19_V1,H2,138
6739,141,0.5441,1.7248,-0.021,34.2444,320.9111,357.9972,P19_V1,H2,139
6740,142,0.549,1.7303,-0.0172,32.1711,319.1111,357.4773,P19_V1,H2,140
6741,143,0.5507,1.7319,-0.0162,31.5308,318.2327,357.1638,P19_V1,H2,141
6742,144,0.558,1.7337,-0.0112,29.4036,316.7188,357.3147,P19_V1,H2,142
6743,145,0.5613,1.7346,-0.0092,28.6698,316.0445,357.2599,P19_V1,H2,143
6744,146,0.57,1.7358,-0.0032,26.9082,314.8337,357.398,P19_V1,H2,144
6745,147,0.5806,1.7391,0.0052,24.5404,313.6198,357.7671,P19_V1,H2,145
6746,148,0.5868,1.7428,0.0109,23.4754,312.6326,357.8698,P19_V1,H2,146
6747,149,0.5922,1.7457,0.0154,22.5439,311.7417,357.9392,P19_V1,H2,147
6748,0,0.604,1.7538,0.0267,19.7609,309.782,357.7299,P19_V1,H2,148
6749,1,0.6166,1.7609,0.0378,16.6948,308.1512,357.3504,P19_V1,H2,149
6750,2,0.6227,1.7635,0.0433,15.0358,307.2996,357.3296,P19_V1,H2,150
6751,3,0.6342,1.7657,0.0545,12.2116,305.1025,357.7581,P19_V1,H2,151
6752,4,0.6397,1.7659,0.0598,11.3334,304.066,357.3948,P19_V1,H2,152
6753,5,0.6497,1.7645,0.0701,10.7343,302.874,357.0721,P19_V1,H2,153
6754,6,0.6546,1.764,0.075,10.2118,302.2995,356.9879,P19_V1,H2,154
6755,7,0.6636,1.7621,0.0836,10.0638,301.5182,356.9804,P19_V1,H2,155
6756,8,0.6681,1.7618,0.0876,9.9794,301.1271,357.141,P19_V1,H2,156
6757,9,0.6765,1.7619,0.0955,9.5854,300.429,357.8385,P19_V1,H2,157
6758,10,0.6836,1.7628,0.1039,8.9784,299.57,358.2022,P19_V1,H2,158
6759,11,0.6867,1.7631,0.1084,8.7465,299.143,358.574,P19_V1,H2,159
6760,12,0.6922,1.7645,0.1174,8.3577,297.8901,358.662,P19_V1,H2,160
6761,13,0.6937,1.7648,0.1224,8.781,297.5117,358.5355,P19_V1,H2,161
6762,14,0.6967,1.7653,0.1266,8.8162,297.1587,358.5667,P19_V1,H2,162
6763,15,0.7005,1.7654,0.136,9.5215,296.7874,358.4662,P19_V1,H2,163
6764,16,0.7032,1.7655,0.1402,9.7557,296.5817,358.4647,P19_V1,H2,164
6765,17,0.707,1.7645,0.1492,10.5741,296.3223,358.3302,P19_V1,H2,165
6766,18,0.7103,1.7617,0.1575,12.1892,296.0248,357.8612,P19_V1,H2,166
6767,19,0.7118,1.76,0.1616,12.973,296.0602,357.5889,P19_V1,H2,167
6768,20,0.7151,1.7578,0.1705,14.288,296.4314,357.1426,P19_V1,H2,168
6769,21,0.7171,1.7564,0.1747,15.3375,297.0092,357.1055,P19_V1,H2,169
6770,22,0.721,1.7553,0.1845,16.0426,298.7594,357.412,P19_V1,H2,170
6771,23,0.7233,1.7547,0.189,16.4452,299.3094,357.6381,P19_V1,H2,171
6772,24,0.7276,1.7541,0.1982,16.8264,300.8846,357.5125,P19_V1,H2,172
6773,25,0.7297,1.7537,0.2024,16.8784,301.3195,357.4962,P19_V1,H2,173
6774,26,0.7342,1.752,0.2094,17.5956,302.0891,357.4178,P19_V1,H2,174
6775,27,0.7382,1.7509,0.2155,17.8595,302.4224,356.9388,P19_V1,H2,175
6776,28,0.7404,1.7502,0.2179,18.0699,302.3116,356.8889,P19_V1,H2,176
6777,29,0.7445,1.7499,0.222,18.2708,302.2074,356.6145,P19_V1,H2,177
6778,30,0.7457,1.7504,0.2234,18.0262,301.7257,356.5066,P19_V1,H2,178
6779,31,0.7464,1.7504,0.224,17.9917,301.6708,356.5168,P19_V1,H2,179
6780,32,0.7508,1.7514,0.2268,17.5068,300.9994,356.1902,P19_V1,H2,180
6781,33,0.7538,1.7524,0.2281,16.931,299.9052,356.0439,P19_V1,H2,181
6782,34,0.7548,1.7528,0.2282,16.5604,299.2174,356.1159,P19_V1,H2,182
6783,35,0.7561,1.7541,0.2273,15.443,296.9199,355.9853,P19_V1,H2,183
6784,36,0.7569,1.7544,0.2266,15.114,296.1812,355.9106,P19_V1,H2,184
6785,37,0.7575,1.7555,0.2243,13.8093,294.3839,356.1219,P19_V1,H2,185
6786,38,0.7576,1.7564,0.2231,13.184,293.6488,356.0612,P19_V1,H2,186
6787,39,0.7577,1.7582,0.2204,11.9746,292.7763,356.4079,P19_V1,H2,187
6788,40,0.758,1.7595,0.2188,11.539,292.2204,356.4923,P19_V1,H2,188
6789,41,0.7585,1.7626,0.2152,10.4173,291.4662,356.478,P19_V1,H2,189
6790,42,0.759,1.7643,0.213,9.8423,291.2893,356.2941,P19_V1,H2,190
6791,43,0.7591,1.7681,0.2074,8.6285,291.2185,356.1685,P19_V1,H2,191
6792,44,0.7588,1.7712,0.2005,7.4004,291.5479,356.5649,P19_V1,H2,192
6793,45,0.7584,1.7726,0.1966,6.7264,291.5499,356.8024,P19_V1,H2,193
6794,46,0.7572,1.7747,0.188,5.7746,291.8888,357.2467,P19_V1,H2,194
