,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
6594,1,-0.3674,1.823,-0.4589,0.0972,16.773,7.8149,P19_V1,H4,1
6595,2,-0.366,1.8224,-0.4605,0.4617,17.5261,7.5111,P19_V1,H4,2
6596,3,-0.3651,1.8225,-0.4627,0.4993,18.0623,7.2204,P19_V1,H4,3
6597,4,-0.3648,1.8226,-0.4637,0.4503,18.3023,7.1424,P19_V1,H4,4
6598,5,-0.3645,1.8226,-0.465,0.4505,18.5486,7.0035,P19_V1,H4,5
6599,6,-0.3643,1.8226,-0.4654,0.4633,18.534,6.9791,P19_V1,H4,6
6600,8,-0.3639,1.8221,-0.4682,0.9097,18.7072,6.8283,P19_V1,H4,7
6601,10,-0.3637,1.822,-0.4702,1.0948,18.6139,6.77,P19_V1,H4,8
6602,11,-0.3636,1.8219,-0.4711,1.1018,18.545,6.7337,P19_V1,H4,9
6603,12,-0.3638,1.8216,-0.4728,1.3119,18.3665,6.8019,P19_V1,H4,10
6604,13,-0.3642,1.8209,-0.4741,1.7545,18.2178,6.8614,P19_V1,H4,11
6605,14,-0.3644,1.8205,-0.4746,1.9243,18.1338,6.8889,P19_V1,H4,12
6606,15,-0.3656,1.8185,-0.4764,3.1334,17.6908,7.1371,P19_V1,H4,13
6607,16,-0.3663,1.8177,-0.477,3.7261,17.6643,7.2549,P19_V1,H4,14
6608,18,-0.3677,1.8153,-0.4775,5.676,17.5042,7.681,P19_V1,H4,15
6609,19,-0.3707,1.8127,-0.4773,7.7716,17.2734,8.1732,P19_V1,H4,16
6610,20,-0.3721,1.8113,-0.4769,8.8391,17.214,8.4408,P19_V1,H4,17
6611,21,-0.3754,1.8084,-0.476,11.064,17.4607,8.7141,P19_V1,H4,18
6612,22,-0.3795,1.8058,-0.474,12.6407,17.7939,8.9655,P19_V1,H4,19
6613,23,-0.3818,1.8046,-0.4728,13.3796,17.9807,9.1143,P19_V1,H4,20
6614,24,-0.3869,1.8029,-0.4691,13.975,18.5369,9.2554,P19_V1,H4,21
6615,25,-0.3899,1.8021,-0.4666,13.8715,18.9459,9.4646,P19_V1,H4,22
6616,27,-0.3952,1.8012,-0.4623,13.7751,19.1084,9.6803,P19_V1,H4,23
6617,29,-0.4017,1.8011,-0.4582,12.7417,18.7689,9.7275,P19_V1,H4,24
6618,30,-0.4041,1.8014,-0.4582,12.6173,18.5785,9.7241,P19_V1,H4,25
6619,31,-0.4063,1.8024,-0.4589,12.1732,18.2192,9.7591,P19_V1,H4,26
6620,32,-0.4075,1.8041,-0.4617,11.6538,17.726,9.6311,P19_V1,H4,27
6621,33,-0.4074,1.8054,-0.4654,10.9854,17.0795,9.477,P19_V1,H4,28
6622,34,-0.4058,1.8067,-0.4717,10.1851,16.5775,9.3053,P19_V1,H4,29
6623,35,-0.4035,1.8072,-0.4757,9.8225,16.1943,9.0598,P19_V1,H4,30
6624,36,-0.3991,1.8076,-0.484,9.396,15.7062,8.8761,P19_V1,H4,31
6625,37,-0.3952,1.8078,-0.489,9.4033,15.42,8.7239,P19_V1,H4,32
6626,38,-0.3869,1.8081,-0.4998,9.6503,14.804,8.406,P19_V1,H4,33
6627,39,-0.3815,1.8082,-0.5063,10.3227,14.3445,8.1955,P19_V1,H4,34
6628,40,-0.3709,1.808,-0.5192,11.1057,13.2877,7.4088,P19_V1,H4,35
6629,41,-0.3578,1.8086,-0.5339,11.1628,12.2541,6.463,P19_V1,H4,36
6630,42,-0.3509,1.8087,-0.5417,11.0781,11.7766,5.9995,P19_V1,H4,37
