,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
7185,1,0.7056,1.7597,0.0928,17.3872,317.5378,358.4648,P19_V1,H3,1
7186,2,0.7035,1.7614,0.0918,17.2379,317.4423,358.7482,P19_V1,H3,2
7187,3,0.7033,1.7631,0.0923,17.2233,317.009,358.7008,P19_V1,H3,3
7188,4,0.7028,1.7642,0.0924,17.1354,316.8857,358.5547,P19_V1,H3,4
7189,5,0.7,1.7666,0.0925,16.7123,316.4456,358.4592,P19_V1,H3,5
7190,6,0.6983,1.7673,0.0938,16.0001,315.5639,358.291,P19_V1,H3,6
7191,7,0.6969,1.7671,0.0946,15.224,313.5278,358.3191,P19_V1,H3,7
7192,8,0.6959,1.7671,0.0954,14.8344,312.1396,358.2053,P19_V1,H3,8
7193,9,0.6936,1.7673,0.0976,13.7274,309.3251,358.1136,P19_V1,H3,9
7194,10,0.6924,1.769,0.0999,12.4806,304.4292,357.7519,P19_V1,H3,10
7195,11,0.6915,1.7695,0.1016,11.8662,302.5363,357.6093,P19_V1,H3,11
7196,12,0.6933,1.7714,0.1056,10.4363,298.5602,357.722,P19_V1,H3,12
7197,13,0.6935,1.772,0.1082,9.9319,296.7907,357.7454,P19_V1,H3,13
7198,14,0.699,1.7719,0.1154,9.1615,293.7705,357.9947,P19_V1,H3,14
7199,15,0.7006,1.7722,0.1193,8.7792,292.1523,358.0001,P19_V1,H3,15
7200,16,0.709,1.7703,0.1315,8.518,290.086,358.2826,P19_V1,H3,16
7201,17,0.7121,1.7697,0.1375,8.2269,288.8174,358.4496,P19_V1,H3,17
7202,18,0.7212,1.7672,0.153,8.1526,286.857,358.8559,P19_V1,H3,18
7203,19,0.7326,1.764,0.1726,8.1051,284.9219,359.1214,P19_V1,H3,19
7204,20,0.7387,1.7624,0.1832,8.0716,283.8439,359.1723,P19_V1,H3,20
7205,21,0.7524,1.7597,0.2075,7.5023,282.1569,359.5639,P19_V1,H3,21
7206,22,0.7597,1.758,0.2207,7.3881,281.3066,359.9039,P19_V1,H3,22
7207,23,0.7749,1.7542,0.2491,7.6579,279.8685,0.2339,P19_V1,H3,23
7208,24,0.7825,1.7526,0.2646,8.0183,279.0889,0.5393,P19_V1,H3,24
7209,25,0.7973,1.7507,0.2972,9.599,278.0532,0.7899,P19_V1,H3,25
7210,26,0.8043,1.7497,0.3138,10.6435,277.7643,0.4566,P19_V1,H3,26
7211,27,0.8168,1.7483,0.3456,12.9553,277.7354,359.9465,P19_V1,H3,27
7212,28,0.8236,1.7472,0.3613,14.0088,277.5716,359.8214,P19_V1,H3,28
7213,29,0.8344,1.747,0.3884,15.5366,276.8666,359.4327,P19_V1,H3,29
