,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3583,1,0.0473,1.6627,-1.0171,358.9209,359.7269,1.4854,P12_V1,H2,1
3584,2,0.0462,1.6624,-1.0196,358.9684,0.0279,1.6953,P12_V1,H2,2
3585,3,0.0455,1.662,-1.0216,359.1147,0.1845,1.8934,P12_V1,H2,3
3586,4,0.0449,1.6616,-1.0232,359.1837,0.2898,1.9566,P12_V1,H2,4
3587,5,0.0443,1.661,-1.0251,359.3568,0.4438,2.0383,P12_V1,H2,5
3588,6,0.0439,1.6603,-1.027,359.5908,0.525,2.0684,P12_V1,H2,6
3589,7,0.0438,1.66,-1.0282,359.6247,0.5148,2.0988,P12_V1,H2,7
3590,8,0.0432,1.6595,-1.0312,359.7632,0.2291,2.1181,P12_V1,H2,8
3591,9,0.0428,1.6592,-1.0329,359.7615,359.853,2.1824,P12_V1,H2,9
3592,10,0.0424,1.6589,-1.0347,359.7462,359.4739,2.189,P12_V1,H2,10
3593,11,0.042,1.6587,-1.0363,359.6974,359.0393,2.1328,P12_V1,H2,11
3594,12,0.0418,1.6586,-1.0381,359.6034,358.7082,2.1906,P12_V1,H2,12
3595,13,0.0416,1.6584,-1.0398,359.5289,358.4139,2.1282,P12_V1,H2,13
3596,14,0.0417,1.6584,-1.0414,359.4879,358.2543,2.1642,P12_V1,H2,14
3597,15,0.0417,1.6584,-1.0437,359.3694,358.1526,2.1521,P12_V1,H2,15
3598,16,0.0417,1.6584,-1.0447,359.3224,358.1273,2.2144,P12_V1,H2,16
3599,17,0.0416,1.6584,-1.0455,359.2792,358.0846,2.2214,P12_V1,H2,17
3600,18,0.0417,1.6584,-1.0468,359.2498,358.0758,2.2843,P12_V1,H2,18
3601,19,0.0417,1.6583,-1.0481,359.193,358.0464,2.3444,P12_V1,H2,19
3602,20,0.0417,1.6582,-1.0496,359.102,358.0472,2.4336,P12_V1,H2,20
3603,21,0.0417,1.6582,-1.0502,359.0723,358.064,2.4751,P12_V1,H2,21
3604,22,0.0417,1.6583,-1.0519,358.9911,358.1124,2.6418,P12_V1,H2,22
3605,23,0.0418,1.6583,-1.052,358.9802,358.1068,2.6468,P12_V1,H2,23
