,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
3890,1,0.1109,1.639,-1.0975,8.1364,354.8288,359.9018,P12_V1,H3,1
3891,2,0.1118,1.6389,-1.0971,8.1654,354.9135,359.8513,P12_V1,H3,2
3892,3,0.1126,1.6389,-1.0968,8.2119,355.0445,359.8069,P12_V1,H3,3
3893,4,0.1133,1.6389,-1.0966,8.2269,355.1441,359.7655,P12_V1,H3,4
3894,5,0.1139,1.6388,-1.0964,8.2043,355.2036,359.7275,P12_V1,H3,5
3895,6,0.1146,1.6388,-1.0963,8.2185,355.2723,359.6777,P12_V1,H3,6
3896,7,0.1153,1.6387,-1.0962,8.1966,355.3346,359.6244,P12_V1,H3,7
3897,8,0.1162,1.6387,-1.096,8.1657,355.3987,359.5919,P12_V1,H3,8
3898,9,0.1168,1.6388,-1.0959,8.1528,355.4083,359.5617,P12_V1,H3,9
3899,10,0.1174,1.6388,-1.0958,8.1314,355.4068,359.5465,P12_V1,H3,10
3900,11,0.1178,1.6388,-1.0957,8.1071,355.3868,359.5266,P12_V1,H3,11
3901,12,0.1183,1.6388,-1.0956,8.0953,355.3717,359.5064,P12_V1,H3,12
3902,13,0.1189,1.6389,-1.0954,8.1098,355.3478,359.472,P12_V1,H3,13
3903,14,0.1195,1.6389,-1.0953,8.099,355.3046,359.4363,P12_V1,H3,14
3904,15,0.1199,1.6389,-1.0951,8.1005,355.2809,359.4266,P12_V1,H3,15
3905,16,0.1205,1.6388,-1.0949,8.09,355.2537,359.4142,P12_V1,H3,16
3906,17,0.1211,1.6388,-1.0946,8.0902,355.2156,359.3976,P12_V1,H3,17
3907,18,0.1218,1.6388,-1.0943,8.075,355.19,359.3719,P12_V1,H3,18
3908,19,0.1224,1.6388,-1.0941,8.0578,355.1938,359.3582,P12_V1,H3,19
3909,20,0.1234,1.6389,-1.0937,8.0476,355.2019,359.3073,P12_V1,H3,20
3910,21,0.1243,1.639,-1.0933,8.0551,355.2554,359.2649,P12_V1,H3,21
3911,22,0.1252,1.6389,-1.0929,8.0504,355.3438,359.229,P12_V1,H3,22
3912,23,0.1267,1.6388,-1.0923,8.1234,355.5136,359.1549,P12_V1,H3,23
3913,24,0.128,1.6386,-1.0918,8.1658,355.6992,359.078,P12_V1,H3,24
3914,25,0.1287,1.6386,-1.0916,8.1821,355.7651,359.033,P12_V1,H3,25
3915,26,0.1295,1.6385,-1.0913,8.1806,355.8448,359.0078,P12_V1,H3,26
3916,27,0.1304,1.6385,-1.091,8.1579,355.9735,358.9742,P12_V1,H3,27
3917,28,0.1311,1.6385,-1.0909,8.1303,355.9977,358.9449,P12_V1,H3,28
3918,29,0.132,1.6386,-1.0905,8.0873,356.0986,358.9216,P12_V1,H3,29
3919,30,0.1329,1.6386,-1.0902,8.0528,356.1867,358.8958,P12_V1,H3,30
3920,31,0.1337,1.6386,-1.0899,8.063,356.2748,358.8632,P12_V1,H3,31
3921,32,0.1345,1.6385,-1.0896,8.0923,356.2888,358.8225,P12_V1,H3,32
