,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
9261,1,1.3883,1.7082,-0.0136,7.1161,285.0143,357.9762,P24_V1,H2,1
9262,2,1.3881,1.7079,-0.014,7.3339,285.1204,357.9891,P24_V1,H2,2
9263,3,1.388,1.7078,-0.0143,7.5008,285.2253,358.0567,P24_V1,H2,3
9264,4,1.3879,1.7077,-0.0145,7.5754,285.3204,358.0593,P24_V1,H2,4
9265,5,1.3878,1.7077,-0.0147,7.585,285.3889,358.0859,P24_V1,H2,5
9266,6,1.3877,1.7077,-0.0148,7.6011,285.4877,358.1064,P24_V1,H2,6
9267,7,1.3874,1.7077,-0.0148,7.5945,285.5634,358.0226,P24_V1,H2,7
9268,8,1.387,1.7077,-0.0146,7.6571,285.6794,357.759,P24_V1,H2,8
9269,9,1.387,1.7077,-0.0146,7.6261,285.6772,357.759,P24_V1,H2,9
9270,10,1.3869,1.7077,-0.0146,7.6487,285.7171,357.7073,P24_V1,H2,10
9271,11,1.3868,1.7078,-0.0146,7.6529,285.7557,357.6134,P24_V1,H2,11
9272,12,1.3867,1.7078,-0.0147,7.6665,285.7567,357.5928,P24_V1,H2,12
9273,13,1.3866,1.7078,-0.0149,7.765,285.6657,357.5486,P24_V1,H2,13
9274,14,1.3867,1.7077,-0.015,7.8593,285.5536,357.5241,P24_V1,H2,14
9275,15,1.3867,1.7076,-0.0156,7.9755,285.2703,357.5214,P24_V1,H2,15
9276,16,1.3867,1.7075,-0.016,8.0433,284.9525,357.5039,P24_V1,H2,16
9277,18,1.3865,1.7075,-0.0167,8.1411,284.4266,357.4967,P24_V1,H2,17
9278,19,1.3862,1.7074,-0.0169,8.1504,284.3865,357.5721,P24_V1,H2,18
9279,20,1.386,1.7073,-0.017,8.1975,284.3633,357.6024,P24_V1,H2,19
9280,21,1.3854,1.7072,-0.0171,8.408,284.3963,357.6934,P24_V1,H2,20
9281,22,1.3839,1.7068,-0.0177,8.8353,284.649,358.0119,P24_V1,H2,21
9282,23,1.3838,1.7068,-0.0178,8.901,284.6069,358.0532,P24_V1,H2,22
9283,24,1.3825,1.7064,-0.0187,9.2501,284.6949,358.4964,P24_V1,H2,23
9284,25,1.3803,1.7062,-0.0207,9.6359,284.7961,359.629,P24_V1,H2,24
9285,26,1.3793,1.7061,-0.0217,9.7082,284.8035,0.1308,P24_V1,H2,25
9286,27,1.3765,1.7058,-0.0247,9.9784,284.7062,1.1141,P24_V1,H2,26
9287,28,1.3753,1.7058,-0.0259,10.1008,284.6632,1.5581,P24_V1,H2,27
9288,29,1.3721,1.7052,-0.0293,10.4015,284.6173,2.5982,P24_V1,H2,28
9289,30,1.3684,1.7041,-0.0333,10.8587,284.4669,3.4996,P24_V1,H2,29
9290,31,1.3666,1.7035,-0.0354,11.0822,284.3763,3.9615,P24_V1,H2,30
9291,32,1.3622,1.7023,-0.0403,11.6511,284.462,4.7932,P24_V1,H2,31
9292,33,1.36,1.7018,-0.0428,11.8617,284.4857,5.1453,P24_V1,H2,32
9293,34,1.3551,1.7008,-0.0483,12.3591,284.4891,5.8416,P24_V1,H2,33
9294,35,1.3526,1.7005,-0.0511,12.7583,284.6205,6.2492,P24_V1,H2,34
9295,36,1.3473,1.6996,-0.0572,13.2408,284.9637,7.0189,P24_V1,H2,35
9296,37,1.3446,1.6992,-0.0604,13.4238,285.1389,7.4911,P24_V1,H2,36
9297,38,1.3386,1.6988,-0.0674,13.7979,285.4694,8.2861,P24_V1,H2,37
9298,39,1.3355,1.6985,-0.0709,13.9801,285.5952,8.6715,P24_V1,H2,38
9299,40,1.3286,1.6982,-0.0789,14.4447,286.0352,9.3939,P24_V1,H2,39
9300,41,1.3248,1.6978,-0.0831,14.7221,286.1536,9.8248,P24_V1,H2,40
9301,42,1.3172,1.6967,-0.0918,15.6263,286.488,10.6591,P24_V1,H2,41
9302,43,1.313,1.6961,-0.0963,15.9078,286.3673,11.083,P24_V1,H2,42
9303,44,1.3045,1.6952,-0.1059,16.6799,286.6738,11.9833,P24_V1,H2,43
9304,45,1.2956,1.6945,-0.116,17.293,286.6632,12.6126,P24_V1,H2,44
9305,46,1.2908,1.6948,-0.1214,17.4341,286.604,12.6971,P24_V1,H2,45
9306,47,1.2862,1.6949,-0.1266,17.7093,286.6585,12.9704,P24_V1,H2,46
9307,48,1.2764,1.6949,-0.1372,17.8958,286.5739,13.3095,P24_V1,H2,47
9308,49,1.2714,1.6949,-0.1425,18.0704,286.6219,13.3949,P24_V1,H2,48
9309,50,1.2612,1.6952,-0.153,18.3439,286.6738,13.1545,P24_V1,H2,49
9310,51,1.2561,1.6956,-0.1583,18.6484,286.9219,13.0516,P24_V1,H2,50
9311,52,1.2458,1.6967,-0.1686,19.1804,287.3749,12.8628,P24_V1,H2,51
9312,53,1.2351,1.6984,-0.1782,19.7146,288.1775,12.271,P24_V1,H2,52
9313,54,1.2297,1.6991,-0.1827,20.1499,288.7756,12.1043,P24_V1,H2,53
9314,55,1.2194,1.6997,-0.1907,21.2867,290.287,11.3975,P24_V1,H2,54
9315,56,1.2096,1.6993,-0.1977,22.8378,292.3,10.8308,P24_V1,H2,55
9316,57,1.205,1.6988,-0.2008,23.6136,293.3783,10.6469,P24_V1,H2,56
9317,58,1.2002,1.6983,-0.2043,24.2491,294.3691,10.4711,P24_V1,H2,57
9318,59,1.1922,1.6974,-0.2103,25.5807,296.124,10.1846,P24_V1,H2,58
9319,60,1.1881,1.6967,-0.2134,26.1752,297.0169,10.1096,P24_V1,H2,59
9320,61,1.1809,1.6958,-0.2194,27.312,298.4945,9.7442,P24_V1,H2,60
9321,62,1.1778,1.6958,-0.2223,27.6753,299.0123,9.5094,P24_V1,H2,61
9322,63,1.1716,1.6956,-0.2282,28.281,300.2292,9.3602,P24_V1,H2,62
9323,64,1.1691,1.6955,-0.231,28.4622,300.6299,9.2022,P24_V1,H2,63
9324,65,1.164,1.6952,-0.2365,29.1199,301.7547,9.1049,P24_V1,H2,64
9325,66,1.1597,1.6947,-0.242,29.6081,302.811,8.8753,P24_V1,H2,65
9326,67,1.1577,1.6945,-0.2446,29.8651,303.3734,8.9726,P24_V1,H2,66
9327,68,1.154,1.6942,-0.2496,30.2333,304.2283,9.1006,P24_V1,H2,67
9328,69,1.1523,1.6943,-0.2521,30.3765,304.6034,9.0602,P24_V1,H2,68
9329,70,1.1491,1.6944,-0.2568,30.4018,305.3243,9.1069,P24_V1,H2,69
9330,71,1.1476,1.6945,-0.2591,30.2158,305.6241,9.1798,P24_V1,H2,70
9331,72,1.1448,1.6962,-0.2637,29.0978,306.1479,9.296,P24_V1,H2,71
9332,73,1.1434,1.6973,-0.2658,28.1864,306.2171,9.2194,P24_V1,H2,72
9333,75,1.1414,1.7016,-0.27,24.2918,307.0888,9.6736,P24_V1,H2,73
9334,76,1.1395,1.7067,-0.2761,20.4413,308.4349,10.3756,P24_V1,H2,74
9335,77,1.1387,1.7081,-0.278,19.2678,308.8952,10.5399,P24_V1,H2,75
9336,78,1.1381,1.71,-0.2822,17.9132,309.4597,10.6017,P24_V1,H2,76
9337,79,1.1373,1.7109,-0.2839,17.0598,309.7344,10.5446,P24_V1,H2,77
9338,80,1.1358,1.712,-0.2875,15.8362,309.9526,10.3165,P24_V1,H2,78
9339,81,1.1354,1.7122,-0.2892,15.5732,309.786,10.1633,P24_V1,H2,79
9340,82,1.1341,1.7121,-0.2922,15.0034,309.862,10.0244,P24_V1,H2,80
9341,83,1.1338,1.7121,-0.2941,15.1747,309.7122,9.957,P24_V1,H2,81
9342,84,1.1338,1.7121,-0.2947,15.238,309.6816,10.0253,P24_V1,H2,82
