,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
8836,1,1.3986,1.7013,-0.0112,14.9796,291.9117,356.9713,P24_V1,H3,1
8837,2,1.3986,1.7015,-0.01,14.8062,291.937,356.9682,P24_V1,H3,2
8838,3,1.3985,1.7015,-0.0096,14.7789,291.9261,356.9258,P24_V1,H3,3
8839,4,1.3983,1.7016,-0.0086,14.6837,291.9221,356.8731,P24_V1,H3,4
8840,5,1.398,1.7018,-0.0075,14.5327,291.922,356.7931,P24_V1,H3,5
8841,6,1.3977,1.702,-0.0065,14.3681,291.9005,356.731,P24_V1,H3,6
8842,7,1.3974,1.7023,-0.0056,14.239,291.8594,356.7416,P24_V1,H3,7
8843,8,1.3969,1.7027,-0.0048,14.0066,291.8378,356.8147,P24_V1,H3,8
8844,9,1.3963,1.7032,-0.0038,13.7575,291.6441,356.8694,P24_V1,H3,9
8845,10,1.3959,1.7033,-0.0034,13.7002,291.5823,356.925,P24_V1,H3,10
8846,11,1.3955,1.7034,-0.0031,13.6656,291.534,356.9651,P24_V1,H3,11
8847,12,1.3952,1.7034,-0.0029,13.6454,291.5001,357.0013,P24_V1,H3,12
8848,13,1.3948,1.7035,-0.0027,13.6108,291.4609,357.0204,P24_V1,H3,13
8849,14,1.3943,1.7036,-0.0026,13.5498,291.456,357.0309,P24_V1,H3,14
8850,15,1.3938,1.7037,-0.0026,13.479,291.4913,357.0647,P24_V1,H3,15
8851,16,1.3931,1.7038,-0.0031,13.3715,291.57,357.2722,P24_V1,H3,16
8852,17,1.3928,1.7038,-0.0034,13.272,291.5962,357.3947,P24_V1,H3,17
8853,18,1.3925,1.704,-0.0039,13.2095,291.5614,357.5203,P24_V1,H3,18
8854,19,1.3922,1.7041,-0.0045,13.121,291.5481,357.6411,P24_V1,H3,19
8855,20,1.3919,1.7042,-0.0052,13.0565,291.5647,357.7625,P24_V1,H3,20
8856,21,1.3916,1.7043,-0.006,13.0053,291.5199,357.8983,P24_V1,H3,21
8857,22,1.3914,1.7043,-0.0067,12.9798,291.4881,358.0087,P24_V1,H3,22
8858,23,1.3913,1.7042,-0.0076,13.0151,291.4627,358.1328,P24_V1,H3,23
8859,24,1.3913,1.7042,-0.0085,13.113,291.3558,358.2961,P24_V1,H3,24
8860,25,1.3912,1.704,-0.0094,13.1507,291.2732,358.4518,P24_V1,H3,25
8861,26,1.3912,1.7038,-0.0101,13.1875,291.1035,358.6007,P24_V1,H3,26
8862,27,1.3913,1.7037,-0.0109,13.2385,290.9034,358.7191,P24_V1,H3,27
8863,28,1.3913,1.7037,-0.0115,13.2943,290.6914,358.8174,P24_V1,H3,28
8864,29,1.3913,1.7036,-0.0122,13.2466,290.4751,358.8939,P24_V1,H3,29
8865,30,1.3914,1.7036,-0.0128,13.3041,290.2799,358.9688,P24_V1,H3,30
8866,31,1.3916,1.7035,-0.0137,13.4231,290.0781,359.1356,P24_V1,H3,31
8867,32,1.3917,1.7034,-0.0142,13.4518,289.9927,359.2647,P24_V1,H3,32
8868,33,1.392,1.7034,-0.0149,13.4858,289.7942,359.3113,P24_V1,H3,33
8869,34,1.3924,1.7032,-0.0159,13.4628,289.49,359.4315,P24_V1,H3,34
