,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
6753,1,0.313,1.8181,-0.3858,21.577,338.3152,347.0645,P20_V1,H1,1
6754,2,0.315,1.8195,-0.3884,20.8501,338.8945,347.4409,P20_V1,H1,2
6755,3,0.315,1.821,-0.3896,20.2752,339.3254,347.6382,P20_V1,H1,3
6756,4,0.3149,1.8234,-0.3921,19.2347,339.7498,348.1006,P20_V1,H1,4
6757,5,0.3145,1.8246,-0.3933,18.7191,339.7993,348.1267,P20_V1,H1,5
6758,6,0.3137,1.8265,-0.3953,17.6823,340.0936,348.3274,P20_V1,H1,6
6759,7,0.3136,1.8288,-0.3963,16.6224,340.8733,348.7408,P20_V1,H1,7
6760,8,0.3136,1.8332,-0.3981,14.7312,343.0381,350.0226,P20_V1,H1,8
6761,9,0.3133,1.8345,-0.3985,14.044,343.434,350.173,P20_V1,H1,9
6762,10,0.313,1.8358,-0.3992,13.3733,343.8172,350.4574,P20_V1,H1,10
6763,11,0.312,1.8378,-0.4001,12.3338,344.445,351.0735,P20_V1,H1,11
6764,12,0.3114,1.8389,-0.4008,11.8805,344.7701,351.3474,P20_V1,H1,12
6765,13,0.3102,1.8396,-0.4014,11.4622,344.988,351.965,P20_V1,H1,13
6766,14,0.3097,1.8403,-0.4019,11.1175,345.1473,352.3038,P20_V1,H1,14
6767,15,0.3086,1.8412,-0.4021,10.6581,345.0402,352.2226,P20_V1,H1,15
6768,16,0.3081,1.8418,-0.4023,10.3901,345.0913,352.2894,P20_V1,H1,16
6769,17,0.3072,1.843,-0.4023,9.9218,345.1187,352.2558,P20_V1,H1,17
6770,18,0.3059,1.8451,-0.4018,8.8206,345.4711,352.3068,P20_V1,H1,18
6771,19,0.3054,1.8459,-0.4017,8.4495,345.5909,352.4837,P20_V1,H1,19
6772,20,0.304,1.8474,-0.4014,7.7327,345.7493,352.4112,P20_V1,H1,20
6773,21,0.3032,1.8482,-0.4012,7.1054,345.7775,352.4163,P20_V1,H1,21
6774,22,0.3015,1.8496,-0.4011,6.355,345.709,352.4615,P20_V1,H1,22
6775,23,0.3005,1.85,-0.401,6.1076,345.6198,352.4547,P20_V1,H1,23
6776,24,0.2987,1.8503,-0.4007,5.847,345.235,352.5131,P20_V1,H1,24
6777,25,0.2975,1.8506,-0.4004,5.6451,344.9199,352.3582,P20_V1,H1,25
6778,26,0.296,1.8506,-0.4001,5.6061,344.7956,352.378,P20_V1,H1,26
6779,27,0.2952,1.8505,-0.3999,5.6503,344.6309,352.5014,P20_V1,H1,27
6780,28,0.2933,1.8503,-0.3995,5.9533,344.2338,352.6797,P20_V1,H1,28
6781,29,0.2914,1.85,-0.3987,6.4272,343.8063,352.9933,P20_V1,H1,29
6782,30,0.2907,1.8497,-0.3985,6.5461,343.7543,353.0598,P20_V1,H1,30
6783,31,0.2898,1.8494,-0.398,6.8287,343.4812,353.1443,P20_V1,H1,31
