,FrameNumber,HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ,Participant,Dataset,ViewFrame
7507,1,0.0243,1.8476,-0.3961,7.8152,357.9121,357.8679,P20_V1,H3,1
7508,2,0.0241,1.8478,-0.3959,7.8168,357.8152,357.8208,P20_V1,H3,2
7509,3,0.0239,1.8477,-0.3954,7.9345,357.6679,357.7288,P20_V1,H3,3
7510,4,0.0237,1.8473,-0.3946,8.1797,357.5375,357.6192,P20_V1,H3,4
7511,5,0.0238,1.847,-0.3941,8.345,357.426,357.5687,P20_V1,H3,5
7512,6,0.0237,1.8464,-0.3925,8.9378,357.2341,357.4351,P20_V1,H3,6
7513,7,0.0236,1.8463,-0.3924,8.9779,357.2318,357.4138,P20_V1,H3,7
7514,8,0.0236,1.8459,-0.3914,9.3176,357.0514,357.4878,P20_V1,H3,8
7515,9,0.0234,1.8454,-0.3905,9.5249,356.9315,357.4814,P20_V1,H3,9
7516,10,0.0234,1.8452,-0.39,9.6021,356.8568,357.4727,P20_V1,H3,10
7517,11,0.0234,1.8446,-0.3888,10.0216,356.6415,357.5538,P20_V1,H3,11
7518,12,0.0235,1.8442,-0.3883,10.2071,356.5103,357.5397,P20_V1,H3,12
7519,13,0.0236,1.8435,-0.3873,10.6497,356.3528,357.5791,P20_V1,H3,13
7520,14,0.0238,1.8431,-0.3868,10.9164,356.1787,357.5373,P20_V1,H3,14
7521,15,0.0243,1.8416,-0.3854,11.9121,356.0946,357.5702,P20_V1,H3,15
7522,16,0.0246,1.8404,-0.3847,12.804,355.9738,357.6451,P20_V1,H3,16
7523,17,0.0251,1.8383,-0.3833,14.0774,355.8116,357.5824,P20_V1,H3,17
7524,18,0.0257,1.8367,-0.3819,15.2389,355.6806,357.5361,P20_V1,H3,18
7525,19,0.0259,1.8359,-0.3811,15.8126,355.7813,357.5233,P20_V1,H3,19
7526,20,0.0262,1.8351,-0.3805,16.3646,355.7538,357.5179,P20_V1,H3,20
7527,21,0.027,1.8325,-0.3787,18.522,355.6475,357.2299,P20_V1,H3,21
7528,22,0.0274,1.831,-0.3779,19.5651,355.6657,357.1369,P20_V1,H3,22
7529,23,0.0288,1.8251,-0.3762,23.6462,355.7165,356.4333,P20_V1,H3,23
7530,24,0.0306,1.8181,-0.3741,28.5539,356.1563,355.7993,P20_V1,H3,24
7531,25,0.0314,1.8148,-0.3729,30.6259,356.5489,355.6075,P20_V1,H3,25
7532,26,0.0333,1.8094,-0.3705,33.7119,357.6908,355.2876,P20_V1,H3,26
7533,27,0.0343,1.8077,-0.3694,34.3974,358.1508,355.3512,P20_V1,H3,27
7534,28,0.0358,1.8055,-0.3676,35.6327,358.809,355.4624,P20_V1,H3,28
7535,29,0.0362,1.8046,-0.3667,35.9821,359.0261,355.3402,P20_V1,H3,29
7536,30,0.0368,1.8034,-0.3657,36.7811,358.9796,355.131,P20_V1,H3,30
7537,31,0.0372,1.803,-0.3651,36.8312,358.7466,355.0183,P20_V1,H3,31
7538,32,0.0378,1.8026,-0.3639,37.0006,358.4913,354.8405,P20_V1,H3,32
7539,33,0.038,1.8022,-0.3635,37.0786,358.492,354.6968,P20_V1,H3,33
7540,34,0.0388,1.8013,-0.3623,37.434,358.753,354.8548,P20_V1,H3,34
7541,35,0.0388,1.8012,-0.3622,37.4311,358.8079,354.8532,P20_V1,H3,35
7542,36,0.0393,1.8007,-0.3614,37.6621,358.9221,354.8505,P20_V1,H3,36
7543,38,0.04,1.8003,-0.3605,37.8364,358.9973,354.7916,P20_V1,H3,37
7544,39,0.0405,1.8001,-0.3598,38.0061,359.1012,354.8055,P20_V1,H3,38
7545,40,0.0409,1.7999,-0.3594,38.1759,359.07,354.7245,P20_V1,H3,39
7546,41,0.0413,1.7994,-0.3588,38.4366,359.1834,354.7346,P20_V1,H3,40
7547,42,0.0415,1.7991,-0.3585,38.6171,359.2798,354.7519,P20_V1,H3,41
7548,43,0.0423,1.7979,-0.3575,39.2075,359.5017,354.9092,P20_V1,H3,42
7549,44,0.0429,1.7971,-0.357,39.6306,359.9118,355.1039,P20_V1,H3,43
7550,45,0.044,1.7956,-0.3563,40.4415,1.0278,356.1277,P20_V1,H3,44
7551,46,0.0445,1.7949,-0.356,40.8307,1.5193,356.5145,P20_V1,H3,45
7552,47,0.0446,1.7938,-0.3557,41.1609,1.3176,356.3261,P20_V1,H3,46
7553,48,0.0447,1.7938,-0.3558,41.1529,1.1951,356.2361,P20_V1,H3,47
7554,49,0.045,1.7918,-0.3548,41.9337,0.8082,356.0281,P20_V1,H3,48
7555,50,0.0451,1.7915,-0.3546,42.1565,0.7067,355.9959,P20_V1,H3,49
7556,51,0.0457,1.7896,-0.3537,42.9484,1.0102,356.3189,P20_V1,H3,50
7557,52,0.0459,1.7891,-0.3534,43.1262,1.0957,356.3445,P20_V1,H3,51
7558,53,0.0472,1.787,-0.3526,43.9974,1.9048,356.3059,P20_V1,H3,52
7559,54,0.0475,1.786,-0.3522,44.3296,2.2755,356.4173,P20_V1,H3,53
7560,55,0.0484,1.7842,-0.3512,45.2873,2.441,356.1912,P20_V1,H3,54
7561,56,0.0489,1.7832,-0.3504,45.7417,2.2965,356.0627,P20_V1,H3,55
7562,57,0.0491,1.783,-0.3501,45.8769,2.1326,355.9504,P20_V1,H3,56
7563,58,0.049,1.7829,-0.3501,45.8217,2.17,355.9667,P20_V1,H3,57
7564,59,0.0493,1.7828,-0.3498,45.9298,2.085,355.9195,P20_V1,H3,58
7565,60,0.0498,1.7824,-0.3493,46.1055,1.9938,355.8022,P20_V1,H3,59
7566,61,0.05,1.7822,-0.3492,46.1394,2.0049,355.8008,P20_V1,H3,60
7567,62,0.0506,1.7818,-0.3487,46.2915,1.9747,355.6996,P20_V1,H3,61
7568,63,0.0508,1.7816,-0.3486,46.3368,1.9622,355.683,P20_V1,H3,62
7569,64,0.0514,1.7813,-0.3481,46.4606,1.8429,355.4265,P20_V1,H3,63
7570,65,0.0516,1.7812,-0.348,46.5076,1.8295,355.4138,P20_V1,H3,64
7571,66,0.052,1.781,-0.3477,46.6064,1.8272,355.3497,P20_V1,H3,65
7572,67,0.0521,1.7809,-0.3476,46.6222,1.8416,355.3155,P20_V1,H3,66
7573,68,0.0524,1.7806,-0.3475,46.704,1.8871,355.2997,P20_V1,H3,67
7574,69,0.0526,1.7804,-0.3473,46.8303,1.9504,355.2787,P20_V1,H3,68
7575,70,0.0527,1.7804,-0.3471,46.9023,2.0227,355.2337,P20_V1,H3,69
7576,71,0.0527,1.7804,-0.3471,46.917,2.0198,355.2339,P20_V1,H3,70
7577,72,0.0527,1.7805,-0.3468,46.9307,2.0719,355.2327,P20_V1,H3,71
7578,73,0.0527,1.7805,-0.3467,46.9322,2.0681,355.2222,P20_V1,H3,72
7579,74,0.0526,1.7806,-0.3465,46.9096,2.0883,355.226,P20_V1,H3,73
7580,75,0.0524,1.7806,-0.3463,46.9037,2.0922,355.1965,P20_V1,H3,74
7581,76,0.0523,1.7805,-0.3462,46.917,2.0888,355.1901,P20_V1,H3,75
7582,77,0.0521,1.7804,-0.3459,46.9709,2.1372,355.197,P20_V1,H3,76
7583,78,0.0519,1.7803,-0.3458,46.9825,2.1452,355.1919,P20_V1,H3,77
7584,79,0.0515,1.7802,-0.3455,47.0363,2.1712,355.1713,P20_V1,H3,78
7585,80,0.0514,1.7802,-0.3454,47.0416,2.1848,355.1766,P20_V1,H3,79
7586,81,0.0508,1.7801,-0.345,47.0781,2.1924,355.2066,P20_V1,H3,80
7587,82,0.0505,1.78,-0.3449,47.0976,2.1854,355.2164,P20_V1,H3,81
7588,83,0.0499,1.7799,-0.3445,47.1343,2.1381,355.2595,P20_V1,H3,82
7589,84,0.0497,1.7799,-0.3444,47.1498,2.1194,355.2707,P20_V1,H3,83
7590,85,0.0489,1.7796,-0.3439,47.2377,2.0817,355.287,P20_V1,H3,84
7591,86,0.0489,1.7796,-0.3439,47.236,2.0705,355.2814,P20_V1,H3,85
7592,87,0.0481,1.7797,-0.3435,47.2294,2.1493,355.4332,P20_V1,H3,86
7593,88,0.048,1.7797,-0.3434,47.1802,2.1415,355.4539,P20_V1,H3,87
7594,89,0.047,1.7833,-0.3413,44.5946,2.2809,355.8132,P20_V1,H3,88
7595,90,0.0467,1.7847,-0.3405,43.6312,2.3651,355.9169,P20_V1,H3,89
7596,91,0.0461,1.7914,-0.3387,39.3701,1.9528,355.7339,P20_V1,H3,90
7597,92,0.0449,1.8021,-0.3396,34.1409,0.8091,354.8948,P20_V1,H3,91
7598,93,0.0445,1.808,-0.3401,31.1172,0.5301,355.0652,P20_V1,H3,92
7599,94,0.044,1.8176,-0.3428,25.9912,0.5138,355.3403,P20_V1,H3,93
7600,95,0.0437,1.8207,-0.3444,24.3292,0.6272,355.7346,P20_V1,H3,94
7601,96,0.043,1.8245,-0.3476,22.055,0.6197,356.6622,P20_V1,H3,95
7602,97,0.0428,1.826,-0.3489,21.0043,0.4656,356.8438,P20_V1,H3,96
7603,98,0.0421,1.8292,-0.3507,18.3844,0.3969,357.0125,P20_V1,H3,97
7604,99,0.0419,1.8307,-0.3517,17.5673,0.205,357.0676,P20_V1,H3,98
7605,100,0.0415,1.8313,-0.3544,17.8243,0.053,357.0595,P20_V1,H3,99
7606,101,0.0414,1.8314,-0.3554,17.9097,0.1271,357.2828,P20_V1,H3,100
7607,102,0.0413,1.8319,-0.3567,17.9968,359.8515,357.1958,P20_V1,H3,101
7608,103,0.0414,1.8322,-0.3569,17.9907,359.7596,357.1071,P20_V1,H3,102
7609,104,0.0415,1.8332,-0.3588,17.5217,359.7793,356.9955,P20_V1,H3,103
7610,105,0.0415,1.8333,-0.359,17.4513,359.8225,357.0049,P20_V1,H3,104
7611,106,0.0417,1.8336,-0.3599,17.3911,359.8352,356.8915,P20_V1,H3,105
7612,107,0.0418,1.8336,-0.3605,17.383,359.8501,356.7888,P20_V1,H3,106
7613,108,0.042,1.8337,-0.3612,17.3931,359.9297,356.7363,P20_V1,H3,107
7614,109,0.0422,1.8336,-0.3621,17.4343,-0.0048,356.6953,P20_V1,H3,108
7615,110,0.0422,1.8335,-0.3624,17.4252,0.0165,356.6671,P20_V1,H3,109
7616,111,0.0423,1.8332,-0.3631,17.4701,-0.0024,356.5591,P20_V1,H3,110
7617,112,0.0423,1.8332,-0.3633,17.4839,-0.0041,356.5154,P20_V1,H3,111
7618,113,0.0424,1.833,-0.3638,17.5462,359.9634,356.4522,P20_V1,H3,112
7619,114,0.0424,1.8328,-0.364,17.6026,359.9569,356.4191,P20_V1,H3,113
7620,115,0.0426,1.8323,-0.3643,17.8906,359.969,356.3304,P20_V1,H3,114
7621,116,0.0427,1.8321,-0.3644,18.0114,359.9714,356.3342,P20_V1,H3,115
7622,117,0.0427,1.8313,-0.3645,18.3347,0.0389,356.3043,P20_V1,H3,116
7623,118,0.0428,1.831,-0.3645,18.4253,0.0501,356.302,P20_V1,H3,117
7624,119,0.0428,1.8306,-0.3645,18.5367,0.0264,356.2472,P20_V1,H3,118
7625,120,0.0427,1.8304,-0.3646,18.6352,0.0283,356.2335,P20_V1,H3,119
7626,121,0.0426,1.8307,-0.365,18.5401,0.061,356.2183,P20_V1,H3,120
7627,122,0.0426,1.8307,-0.365,18.518,0.0608,356.2026,P20_V1,H3,121
7628,123,0.0425,1.831,-0.3655,18.4928,0.104,356.2185,P20_V1,H3,122
7629,124,0.0425,1.831,-0.3656,18.5137,0.1126,356.2146,P20_V1,H3,123
7630,125,0.0424,1.831,-0.366,18.5572,0.1037,356.2103,P20_V1,H3,124
7631,126,0.0424,1.8311,-0.3663,18.585,0.1026,356.2188,P20_V1,H3,125
7632,127,0.0424,1.8311,-0.3669,18.5962,0.0822,356.2266,P20_V1,H3,126
7633,128,0.0424,1.8312,-0.3674,18.5833,0.0614,356.23,P20_V1,H3,127
7634,129,0.0425,1.8314,-0.3677,18.56,0.0249,356.2002,P20_V1,H3,128
7635,130,0.0427,1.8316,-0.3681,18.5267,0.037,356.1985,P20_V1,H3,129
7636,131,0.0428,1.8318,-0.3684,18.4971,0.0413,356.2171,P20_V1,H3,130
7637,132,0.0431,1.8321,-0.3689,18.3827,0.0031,356.2237,P20_V1,H3,131
7638,133,0.0432,1.8323,-0.3691,18.3221,0.0022,356.2237,P20_V1,H3,132
7639,134,0.0435,1.8324,-0.3694,18.2496,359.9934,356.19,P20_V1,H3,133
7640,135,0.0437,1.8324,-0.3695,18.2396,359.9766,356.1898,P20_V1,H3,134
7641,136,0.0444,1.8325,-0.3697,18.2429,359.9482,356.1217,P20_V1,H3,135
7642,137,0.0449,1.8324,-0.3698,18.2558,359.9473,356.0925,P20_V1,H3,136
7643,138,0.0452,1.8322,-0.3699,18.3049,359.9369,356.0782,P20_V1,H3,137
