x,y,z,rx,ry,rz
4.754848139483581,1.5198983933168908,2.98493459616184,-11.189003835700106,5.546770640332398,1.018823700354926
4.7530627040688955,1.5191757407864608,2.984523313374341,-11.193957191657251,5.422421900004249,0.8608311323089478
4.751768737003967,1.5187216242132693,2.9842261504177756,-11.170071104291567,5.305239031019567,0.7317601176524464
4.7506482417420495,1.5183883446440714,2.9840201710113563,-11.125096149817864,5.172401498862851,0.6025422300818336
4.74986766676895,1.5181463300812659,2.9840471040698353,-11.07457230824395,5.043205277674041,0.4955292759728046
4.749475763798489,1.5181864344351177,2.9844232946759632,-11.020500448651083,4.94860325926429,0.4014981121697375
4.749117085219016,1.5184131357043011,2.984736460869757,-10.958342795128159,4.911362289942237,0.31005475708691355
4.748828741091888,1.5186153110832565,2.985040346142187,-10.888903604376896,4.931717361452559,0.235633674522027
4.748809947952176,1.5189502369084362,2.9854607255519783,-10.82416138770889,4.981027289752475,0.1753342637559766
4.7492060841581445,1.5193491896400573,2.985975069013998,-10.769258844905895,5.047991265527874,0.1307988780238947
4.749675491251729,1.5197165921459446,2.986561452050279,-10.706747394113233,5.122344429985385,0.08390622586925874
4.7501785414317,1.5202834951748698,2.9869447493132895,-10.615877578099939,5.178969922432353,0.03173336874440002
4.751011928690936,1.5210588383793222,2.987380065005364,-10.475299724423332,5.198566450535249,-0.02800737080901299
4.751766674221122,1.5218754907018588,2.9879019855070523,-10.256532426039168,5.172341295383307,-0.10709693055377896
4.752496777627312,1.5226485324587702,2.9883022438780107,-9.941202840120726,5.119937639136231,-0.18728617571235306
4.753196543303041,1.5233884928910884,2.9886260601137176,-9.519658378039997,5.086446869193415,-0.26550903632897305
4.753630294607072,1.5241349734820901,2.988720008030614,-8.994069622922385,5.0997961870727515,-0.3534716869331159
4.754192643403643,1.5248943590362958,2.98874214178563,-8.379671461119976,5.17429405505875,-0.45420984235270045
4.754751832680242,1.5254766024189728,2.9887148224550053,-7.690176311507957,5.2733545266243365,-0.5737993568061721
4.75531078779079,1.5257927670248772,2.988678764231901,-6.946955844624237,5.331916853734532,-0.7067173845093297
4.755972784762995,1.525954401426558,2.9887629710097676,-6.182494300997979,5.33261025077644,-0.8415151179170665
4.756593048281247,1.525964486842611,2.9887585543774855,-5.434365414407851,5.273676297018363,-0.9798007452255187
