x,y,z,rx,ry,rz
0.7550220691395031,1.5026000584494514,0.9195661303259662,123.73924486654626,-12.155555682051801,-1.1017801469519857
0.754711378071972,1.5023539031194224,0.918696476183787,124.4260302308343,-11.971290588975476,-0.871268767670327
0.754310499566762,1.502248885242359,0.9181885213122809,124.99435994077683,-11.87694316360839,-0.7514653471971502
0.7542406968906812,1.502172011226836,0.9179639725539539,125.65715581430334,-11.772644648355213,-0.6594717121207992
0.7543236538709703,1.5022073765957398,0.9179248161820338,126.38626282704807,-11.656059948017491,-0.6058925222059175
0.7544948605720221,1.5023633330010244,0.9181820601595637,127.173574567433,-11.53017809312278,-0.5790698814659903
0.7547707345481611,1.5025566689960042,0.9184822505993837,128.02221564767052,-11.381373949401464,-0.5474962551931271
0.7553763179552649,1.502869582855853,0.9190301106399159,128.95402934892533,-11.195588180059683,-0.5193888096589963
0.756109048471422,1.5031496635335104,0.9197882954156346,129.97302196339734,-10.976241675295483,-0.487430800507311
0.7566953758903188,1.503350889864336,0.9204014385709147,130.9704697768263,-10.768306399335618,-0.46546924561813935
0.7574277880223999,1.5036487571012511,0.9210082425874777,132.02953894070623,-10.555426268130445,-0.4554561424091239
0.7580399933156927,1.5040281894722072,0.9214552389789513,133.17155511033965,-10.340923044800284,-0.46158416245743344
0.758697924197835,1.5044443078025085,0.9219859479061937,134.33293223632194,-10.13386585094369,-0.4745418253968869
0.759593771272844,1.5048351740893604,0.922650150645279,135.5665916929515,-9.907880479549199,-0.4772687333858663
0.7604799625768776,1.5051696889298891,0.9232317790847183,136.8881280962479,-9.663974048864112,-0.4768362279506138
0.7613630010161,1.50544807628772,0.9238834240883061,138.23307279512176,-9.420224851619967,-0.4612143898447397
0.7622652297110175,1.5056773077342505,0.9245319638647763,139.6110700303287,-9.168583862327393,-0.4143414189502342
0.7631859975614337,1.5059212228595626,0.9251995202941775,141.05094277872163,-8.893026386327238,-0.3240200806061935
0.7639363881248922,1.5062456776311355,0.9258645933362292,142.52761931649363,-8.571342811474366,-0.17926926368661347
0.7646738173806572,1.5067360539203702,0.9267263831443012,144.05737957197252,-8.142224921071366,0.00857814563491181
0.7653925965532654,1.5073929408910955,0.9278006815068799,145.63464931167331,-7.585119761570817,0.2467620210872283
0.7658983380082195,1.5082332511720733,0.9287862072104015,147.22023745018478,-6.919730585522488,0.5619928672123885
0.7664587118204023,1.5092254056226344,0.9299233460883253,148.78729213640915,-6.179737476046925,0.9489857554608705
0.767000757459395,1.510155602806934,0.9311051577347117,150.28886112663017,-5.45238813604036,1.3872847428038544
0.7673616029312009,1.5109425326141486,0.9320465087548737,151.6761858173504,-4.8236154508076154,1.854036866359481
0.767578404663011,1.5115954546038377,0.9329079081577715,152.9049600738961,-4.322766187472488,2.303758949081417
0.767638187631571,1.512155674547722,0.9337688117391463,153.96496597597678,-3.91072517378164,2.6912222111652504
0.7675573985582475,1.5127146025694047,0.9346372822340311,154.89116547934762,-3.5416332415903873,2.979999218763928
0.7673682904100948,1.513325074725986,0.9355525001927669,155.71117166094888,-3.205631860231535,3.150258902699203
0.7671801008876347,1.5139609327076449,0.9366364572483159,156.44122966860874,-2.8858433430428065,3.205226934729949
0.7668778176926115,1.514583602016591,0.9378641163436285,157.09821585199865,-2.551491850727801,3.166907354139589
0.7664881915219608,1.515159533045097,0.9392567568482656,157.68485370873518,-2.206836054257506,3.0756597418840923
0.76595148301247,1.5156574040646582,0.9407369324812725,158.20406504703442,-1.8788667940275465,2.9520841242032025
0.7651318595488557,1.5161676392402217,0.9422728536340084,158.6696867729042,-1.5588876274203967,2.8161906210507053
0.764410399666033,1.5166352098759914,0.9442322036312669,159.06573412705646,-1.24758473294558,2.695848008592102
0.7635483965276171,1.5169953454399319,0.9463014600194805,159.38262463084763,-0.9537196402938846,2.5924298646201365
0.762240952245165,1.5173476386265048,0.9481911408020203,159.64086865381532,-0.6819583634619647,2.49945070611692
0.7608016145081565,1.5175073808066575,0.9502795786547564,159.8388150795755,-0.44299007405348867,2.407925247233474
0.759474760145757,1.51743226254238,0.9527222107184516,159.99033864403486,-0.23113667951888967,2.3128295420565474
0.7580731021592314,1.517477631453984,0.9554613935317391,160.11759326065138,-0.05725755731741799,2.207383963809629
0.7562564335941637,1.5176529535319858,0.9584561457122152,160.19789501131984,0.10316873431370585,2.1083902229527802
0.7543874377406601,1.5179036456293613,0.9616994798291564,160.23064807285886,0.25853119345986253,2.027938412754513
0.7526580840631859,1.5182525129173419,0.9651770915067825,160.25053637780942,0.3653720646467458,1.92848115436006
0.7508626911428582,1.5184957097356608,0.9688626527976893,160.26999224162867,0.4309905527793966,1.7863128062143396
0.7488624514314486,1.518657446060909,0.9725564563653589,160.30296073801466,0.4723166988578071,1.581414425681136
0.746657243374029,1.5187042394551187,0.9763677039180975,160.33894955403218,0.49717246877919824,1.3345424425695234
0.7444063919338388,1.5185164698231173,0.980502729342232,160.33884996839515,0.49387426188959477,1.0924852074696871
0.7419816619302717,1.518257402443123,0.984768706941599,160.29641951467806,0.42927363749988895,0.8705514482680272
0.739283644945658,1.5179438342551876,0.9891888940339881,160.19882250386067,0.30220410296006067,0.6991290247211861
0.7362078829133097,1.517654931973765,0.993521355297096,160.0405613899122,0.15090735109397316,0.5724184867727738
0.7328625751944461,1.5174448236590639,0.9978336515956865,159.8522091415873,0.031728717139571726,0.44655870934668623
0.729520506409513,1.517154362340455,1.002648176988857,159.65390243513127,-0.046459005296075176,0.2989059306854126
0.7261027806052984,1.5169198033026365,1.0075680440055939,159.45866017003246,-0.12244786852643863,0.15797664505758982
0.7225855208393656,1.5167060812977726,1.012240913111753,159.26140343486867,-0.21964116323192517,0.05829787335825251
0.7188889535898096,1.5164102669756234,1.0167827113054972,159.0516124486996,-0.335105679800827,-0.013858354295280503
0.7150083088968084,1.5161703051018243,1.0212109863582275,158.82553161139185,-0.45757635999331403,-0.06204702560531127
0.7110401304798796,1.5158933406904735,1.025533827474448,158.58684132992786,-0.5798241314375572,-0.10271193567659541
0.7068843389827599,1.5156242287836796,1.0296972026372233,158.35072329547486,-0.6899430663641344,-0.1467530688697542
0.7026824461369432,1.5154107215408537,1.0337379337067727,158.11264763805323,-0.7724245538108515,-0.17326274661830215
0.6984235004895933,1.5151536837629036,1.0376759445701096,157.87896944169063,-0.827901506653257,-0.1865901159037954
0.6940262493286914,1.5149710451558465,1.0415854194273981,157.6423527410859,-0.8724917224577748,-0.18751458572173085
0.6895468827655993,1.5148256863490561,1.0453992804327075,157.36615743481073,-0.9297250796412924,-0.16458115581856783
0.6847788955749848,1.5146940035162046,1.048953326273561,157.00108309939534,-1.0129940857367683,-0.09946093112278767
0.6797997748546921,1.5146488543117231,1.0523104175641096,156.4869455046932,-1.13597988990963,0.025626262463202844
0.6746405998907365,1.514540600643845,1.0553990157679327,155.77777095918395,-1.3383564786666629,0.26007305310082013
0.6693353882848714,1.5143504703883204,1.0584088727152647,154.82572055495467,-1.633737414852597,0.6036851902825219
0.6640404367100803,1.5141875363696797,1.0613189488204828,153.68740409893863,-1.9658918700033576,0.9352443783063628
0.658585195346099,1.5141262995041054,1.0638590876954857,152.47899742473282,-2.2420374046536202,1.2114603248641158
0.6531749147527511,1.5141592723862314,1.0663629389946603,151.23629043399902,-2.456393309633661,1.4377145238367726
0.6476986203442786,1.5141705545974042,1.0687515824227554,149.9475375175338,-2.679118601896034,1.6101806320009466
0.6421539138289236,1.5141863318388327,1.0710626237789815,148.64182203879747,-2.8739238261795625,1.740531107398268
0.6371233385530508,1.5142511727030363,1.0735403411608078,147.48640795519074,-2.994645957719332,1.8136680551166973
0.6323210837777569,1.514223808592578,1.0759301874030505,146.4918364811642,-3.1067444379334854,1.8521333689583235
0.6275101239464286,1.5140143729610571,1.0783616565404899,145.55024751617225,-3.298191969398994,1.8568071296785793
0.622749512650416,1.5135878676851364,1.0807901542509604,144.67393471485187,-3.6028163309230523,1.84945577514912
0.6179226122818918,1.5129550401598837,1.0830958496607115,143.79936260035677,-3.946089299389721,1.843096249707338
0.6130779138973202,1.5123135177763343,1.0854901329822446,143.04511168164095,-4.25726252881947,1.7753486288599887
0.6082089131313133,1.511685825480435,1.087861269876546,142.45461308539737,-4.562154169015302,1.6761767697373529
0.6034059937879085,1.5110335441323663,1.0900989655029314,141.95562411165855,-4.888805850384692,1.5937267717040042
0.5986490625806652,1.5104167667644912,1.0921048812659502,141.56727333558044,-5.218495458244375,1.5303524717089276
0.5938595204751086,1.5097463320320514,1.0938314796570139,141.14467960995856,-5.508014605534452,1.4870811034907014
0.5891663438295882,1.5091054940010227,1.0953858793775306,140.87563972259252,-5.734379688643771,1.44455558848036
