x,y,z,rx,ry,rz
4.907,1.5521,0.98547,38.818,6.1732,-2.1417
4.9071,1.5521,0.98541,38.723,6.1669,-2.1461
4.9071,1.5521,0.9854,38.711,6.1658,-2.1467
4.9071,1.552,0.98535,38.657,6.1612,-2.1536
4.9072,1.552,0.98531,38.614,6.1564,-2.1568
4.9072,1.5519,0.98528,38.567,6.1527,-2.1596
4.9073,1.5519,0.98525,38.52,6.1473,-2.1643
4.9073,1.5519,0.98522,38.471,6.1413,-2.1692
4.9074,1.5519,0.98518,38.422,6.1365,-2.1734
4.9075,1.5518,0.98526,38.384,6.134,-2.1798
4.9075,1.5518,0.98523,38.33,6.1278,-2.1847
4.9076,1.5519,0.98519,38.276,6.1229,-2.1921
4.9076,1.5518,0.98515,38.216,6.1183,-2.1955
4.9076,1.5518,0.98511,38.157,6.112,-2.2001
4.9077,1.5518,0.98507,38.095,6.1071,-2.2062
4.9078,1.5518,0.98501,38.029,6.1,-2.2104
4.9078,1.5518,0.98497,37.962,6.0943,-2.2146
4.9078,1.5518,0.98465,37.909,6.0825,-2.2152
4.9079,1.5518,0.9846,37.836,6.0781,-2.219
4.9078,1.5516,0.9845,37.762,6.0735,-2.2241
4.9079,1.5516,0.98444,37.686,6.0691,-2.2295
4.908,1.5516,0.98438,37.606,6.0661,-2.2346
4.9082,1.5516,0.98433,37.524,6.0639,-2.24
4.9083,1.5516,0.98427,37.441,6.0632,-2.2459
4.9084,1.5516,0.9842,37.355,6.0631,-2.2517
4.9085,1.5516,0.98414,37.268,6.0626,-2.2561
4.9085,1.5516,0.98391,37.187,6.0581,-2.258
4.9087,1.5516,0.98382,37.076,6.0605,-2.2635
4.9087,1.5516,0.98373,36.986,6.0642,-2.2686
4.9088,1.5516,0.98365,36.892,6.0697,-2.2738
4.9089,1.5516,0.98356,36.8,6.0735,-2.2798
4.909,1.5516,0.98349,36.704,6.0792,-2.2855
4.9091,1.5516,0.98342,36.608,6.0839,-2.2925
4.9092,1.5516,0.98334,36.511,6.0911,-2.2987
4.9094,1.5516,0.98335,36.42,6.0996,-2.3062
4.9095,1.5516,0.98328,36.321,6.1068,-2.3132
4.9096,1.5515,0.98319,36.219,6.1131,-2.3221
4.9097,1.5515,0.98311,36.117,6.1208,-2.3295
4.9098,1.5515,0.98301,36.015,6.1249,-2.3381
4.91,1.5515,0.98293,35.91,6.1317,-2.3446
4.9101,1.5515,0.98285,35.806,6.1396,-2.3513
4.9102,1.5515,0.98277,35.699,6.1452,-2.3577
4.9104,1.5515,0.98269,35.591,6.151,-2.363
