x,y,z,rx,ry,rz
4.7694,1.5253,3.1306,110.36,-17.584,1.7726
4.7695,1.5249,3.1303,110.53,-17.701,1.7607
4.7695,1.5249,3.1303,110.58,-17.739,1.7573
4.7696,1.5247,3.1301,110.64,-17.796,1.7551
4.7697,1.5246,3.13,110.71,-17.855,1.7515
4.7698,1.5244,3.1299,110.77,-17.919,1.7473
4.7699,1.5243,3.1298,110.83,-17.984,1.7441
4.7699,1.5241,3.1298,110.88,-18.054,1.7413
4.77,1.524,3.1296,110.93,-18.124,1.74
4.7699,1.5239,3.1294,110.98,-18.194,1.739
4.77,1.5237,3.1293,111.02,-18.266,1.7371
4.7701,1.5236,3.1292,111.06,-18.337,1.7345
4.7702,1.5235,3.1291,111.1,-18.409,1.732
4.7701,1.5232,3.1288,111.14,-18.483,1.73
4.7702,1.5231,3.1287,111.17,-18.555,1.7272
4.7702,1.5229,3.1286,111.2,-18.629,1.7241
4.7704,1.5228,3.1285,111.23,-18.706,1.7182
4.7704,1.5226,3.1284,111.25,-18.779,1.7129
4.7703,1.5225,3.1281,111.27,-18.854,1.7079
4.7703,1.5224,3.128,111.29,-18.927,1.699
4.7703,1.5222,3.128,111.3,-18.988,1.6903
4.7704,1.522,3.1278,111.32,-19.078,1.678
4.7704,1.5219,3.1276,111.33,-19.15,1.6664
4.7705,1.5217,3.1275,111.34,-19.22,1.6544
4.7706,1.5216,3.1274,111.34,-19.293,1.642
4.7706,1.5214,3.1272,111.36,-19.361,1.6292
4.7705,1.5213,3.127,111.37,-19.429,1.6168
4.7706,1.5211,3.1268,111.38,-19.496,1.6036
4.7706,1.521,3.1268,111.39,-19.561,1.5908
4.7706,1.5208,3.1266,111.41,-19.623,1.5783
4.7706,1.5207,3.1265,111.43,-19.683,1.5685
4.7707,1.5205,3.1263,111.44,-19.742,1.5593
4.7707,1.5204,3.1262,111.45,-19.803,1.5511
4.7707,1.5202,3.1261,111.47,-19.86,1.5456
4.7707,1.5201,3.126,111.48,-19.916,1.5407
4.7707,1.5199,3.1258,111.5,-19.971,1.5374
4.7708,1.5198,3.1257,111.51,-20.026,1.5351
4.7708,1.5196,3.1255,111.53,-20.082,1.5353
4.7709,1.5195,3.1255,111.54,-20.139,1.5355
4.7709,1.5193,3.1253,111.56,-20.195,1.5371
4.7709,1.5192,3.1252,111.57,-20.254,1.5399
4.771,1.519,3.1252,111.58,-20.317,1.5428
4.771,1.5189,3.125,111.59,-20.379,1.5467
4.7709,1.5188,3.1248,111.61,-20.444,1.5526
4.7709,1.5186,3.1247,111.62,-20.508,1.5588
4.771,1.5185,3.1245,111.63,-20.564,1.5659
4.771,1.5183,3.1244,111.65,-20.647,1.576
4.7712,1.5182,3.1244,111.66,-20.714,1.5824
4.7713,1.5181,3.1243,111.68,-20.782,1.5937
4.7713,1.5179,3.1243,111.68,-20.854,1.6042
4.7714,1.5178,3.1242,111.7,-20.922,1.6182
4.7715,1.5176,3.1242,111.72,-20.988,1.6294
4.7715,1.5175,3.1241,111.73,-21.054,1.6435
4.7715,1.5173,3.124,111.75,-21.116,1.6567
4.7715,1.5172,3.124,111.77,-21.177,1.6719
4.7716,1.5171,3.1239,111.79,-21.234,1.6848
4.7716,1.5169,3.1238,111.81,-21.286,1.6983
4.7717,1.5168,3.1239,111.83,-21.342,1.7101
4.7717,1.5167,3.1238,111.86,-21.39,1.7223
4.7717,1.5166,3.1238,111.89,-21.433,1.7357
4.7717,1.5165,3.1237,111.92,-21.475,1.7466
4.7717,1.5164,3.1237,111.95,-21.511,1.7557
4.7717,1.5163,3.1237,111.98,-21.545,1.7649
4.7717,1.5162,3.1237,112.01,-21.578,1.7714
4.772,1.5164,3.1238,112.04,-21.609,1.7752
4.772,1.5163,3.1238,112.07,-21.638,1.7816
4.772,1.5162,3.1239,112.1,-21.669,1.7856
4.772,1.5161,3.1238,112.13,-21.695,1.7912
4.7718,1.5161,3.1237,112.17,-21.723,1.796
4.7718,1.5161,3.1237,112.2,-21.75,1.7986
4.7718,1.516,3.1238,112.23,-21.776,1.7997
4.7718,1.5159,3.1238,112.26,-21.804,1.8019
4.7717,1.5158,3.1238,112.29,-21.833,1.8035
4.7717,1.5157,3.1238,112.32,-21.86,1.8035
4.7717,1.5157,3.1238,112.34,-21.894,1.8022
4.7717,1.5156,3.1238,112.37,-21.924,1.8029
4.7717,1.5155,3.1238,112.4,-21.954,1.8041
4.7717,1.5155,3.1238,112.42,-21.983,1.8027
