x,y,z,rx,ry,rz
5.0209,1.5083,1.0922,78.07,-28.634,-0.48941
5.0204,1.5086,1.0922,78.021,-28.609,-0.56366
5.0204,1.5086,1.0922,78.021,-28.609,-0.56403
5.0202,1.5087,1.0921,78.0,-28.596,-0.59564
5.02,1.5088,1.0921,77.977,-28.579,-0.62896
5.0198,1.5089,1.0919,77.96,-28.566,-0.6539
5.0196,1.509,1.0919,77.94,-28.552,-0.68032
5.0195,1.5091,1.0918,77.92,-28.535,-0.70404
5.0193,1.5091,1.0918,77.9,-28.52,-0.72633
5.0191,1.5092,1.0918,77.876,-28.515,-0.74803
5.0189,1.5092,1.0917,77.855,-28.499,-0.76646
5.0187,1.5093,1.0916,77.832,-28.489,-0.78433
5.0185,1.5093,1.0916,77.809,-28.477,-0.80146
5.0183,1.5093,1.0915,77.782,-28.466,-0.81491
5.0181,1.5093,1.0916,77.76,-28.458,-0.83202
5.0179,1.5093,1.0916,77.732,-28.449,-0.84241
5.0177,1.5093,1.0915,77.702,-28.445,-0.85114
5.0174,1.5093,1.0914,77.672,-28.453,-0.86034
5.0172,1.5093,1.0914,77.64,-28.455,-0.86356
5.017,1.5092,1.0913,77.606,-28.46,-0.86686
5.0167,1.5092,1.0912,77.567,-28.47,-0.86674
5.0165,1.5091,1.0912,77.528,-28.48,-0.8669
5.0162,1.5091,1.0912,77.492,-28.492,-0.86621
5.016,1.509,1.0912,77.446,-28.511,-0.86118
5.0159,1.509,1.0911,77.4,-28.529,-0.85522
5.0156,1.509,1.0911,77.354,-28.551,-0.84821
5.0155,1.5089,1.091,77.302,-28.58,-0.84043
5.0153,1.5088,1.091,77.251,-28.608,-0.83268
5.015,1.5087,1.0909,77.198,-28.64,-0.82477
5.0148,1.5086,1.0908,77.145,-28.67,-0.8155
5.0145,1.5085,1.0908,77.096,-28.702,-0.80723
5.0143,1.5084,1.0907,77.042,-28.735,-0.79744
5.014,1.5084,1.0907,76.986,-28.765,-0.78739
5.0138,1.5083,1.0906,76.931,-28.797,-0.7782
5.0135,1.5082,1.0906,76.873,-28.838,-0.77148
5.0132,1.5081,1.0905,76.815,-28.871,-0.76394
5.0129,1.508,1.0905,76.758,-28.904,-0.75799
5.0126,1.5079,1.0904,76.7,-28.938,-0.75144
5.0122,1.5078,1.0903,76.641,-28.971,-0.74499
5.0119,1.5077,1.0903,76.582,-29.003,-0.73937
5.0116,1.5077,1.0902,76.524,-29.032,-0.73097
5.0113,1.5076,1.0902,76.465,-29.062,-0.72613
5.011,1.5075,1.0901,76.404,-29.092,-0.72262
5.0107,1.5074,1.0901,76.34,-29.125,-0.71949
5.0103,1.5073,1.09,76.281,-29.152,-0.71616
5.0099,1.5072,1.09,76.22,-29.181,-0.71162
5.0095,1.5072,1.0899,76.159,-29.208,-0.70811
5.0091,1.5071,1.09,76.102,-29.233,-0.70507
5.0087,1.507,1.0899,76.042,-29.258,-0.70099
5.0083,1.5072,1.0899,75.984,-29.273,-0.69796
5.0079,1.5071,1.0899,75.927,-29.295,-0.6958
5.0073,1.5071,1.0899,75.872,-29.327,-0.6955
5.0069,1.507,1.0899,75.818,-29.346,-0.69493
5.0063,1.5069,1.0899,75.765,-29.373,-0.69723
5.0058,1.5068,1.0899,75.715,-29.392,-0.69907
5.0053,1.5068,1.0899,75.673,-29.409,-0.70371
5.0048,1.5067,1.0899,75.628,-29.425,-0.70815
5.0044,1.5068,1.09,75.585,-29.438,-0.7121
5.0038,1.5068,1.09,75.544,-29.454,-0.71732
5.0032,1.5067,1.09,75.503,-29.477,-0.72318
5.0027,1.5066,1.09,75.465,-29.493,-0.72858
5.0021,1.5066,1.0901,75.43,-29.509,-0.7345
5.0014,1.5065,1.0901,75.394,-29.534,-0.74076
5.0009,1.5065,1.0901,75.359,-29.548,-0.74565
5.0002,1.5064,1.09,75.327,-29.565,-0.75112
4.9996,1.5064,1.0901,75.296,-29.573,-0.75464
4.999,1.5064,1.0901,75.266,-29.586,-0.76128
4.9984,1.5063,1.0902,75.237,-29.598,-0.76674
4.9977,1.5062,1.0902,75.204,-29.614,-0.77327
4.9971,1.5061,1.0903,75.176,-29.622,-0.77962
4.9963,1.506,1.0903,75.149,-29.637,-0.78751
4.9957,1.506,1.0904,75.124,-29.644,-0.79461
4.9949,1.5059,1.0906,75.1,-29.65,-0.80421
4.9943,1.5058,1.0907,75.075,-29.657,-0.81098
4.9936,1.5057,1.0907,75.054,-29.662,-0.81716
4.9929,1.5056,1.0908,75.033,-29.671,-0.8248
4.9922,1.5055,1.0909,75.009,-29.684,-0.83252
4.9915,1.5054,1.091,74.99,-29.698,-0.83856
4.9907,1.5053,1.0911,74.973,-29.721,-0.84739
4.99,1.5052,1.0912,74.955,-29.741,-0.85466
4.9893,1.5051,1.0913,74.942,-29.764,-0.86253
4.9886,1.5051,1.0914,74.927,-29.789,-0.86983
4.9878,1.5049,1.0915,74.913,-29.815,-0.87771
4.9871,1.5049,1.0916,74.897,-29.843,-0.88688
4.9864,1.5048,1.0917,74.882,-29.874,-0.89474
4.9857,1.5047,1.0919,74.867,-29.907,-0.9019
4.985,1.5046,1.092,74.853,-29.939,-0.90814
4.9841,1.5045,1.0921,74.838,-29.979,-0.91444
4.9832,1.5044,1.0923,74.821,-30.023,-0.92215
4.9825,1.5043,1.0923,74.819,-30.051,-0.92609
4.9817,1.5042,1.0925,74.809,-30.088,-0.93196
4.981,1.504,1.0926,74.8,-30.128,-0.93794
4.9802,1.5039,1.0928,74.794,-30.166,-0.94295
4.9793,1.5038,1.093,74.789,-30.216,-0.95074
4.9787,1.5037,1.0931,74.787,-30.244,-0.9553
4.9776,1.5036,1.0933,74.785,-30.294,-0.96212
4.9768,1.5035,1.0935,74.788,-30.331,-0.96888
4.9762,1.5035,1.0936,74.791,-30.357,-0.97431
4.9752,1.5034,1.0939,74.8,-30.399,-0.98478
4.9743,1.5033,1.0941,74.809,-30.427,-0.99096
4.9735,1.5032,1.0943,74.821,-30.456,-1.001
4.9726,1.5031,1.0945,74.831,-30.487,-1.0092
4.9718,1.5031,1.0947,74.847,-30.515,-1.0196
4.9708,1.5031,1.0948,74.863,-30.547,-1.0289
4.97,1.5031,1.0951,74.884,-30.569,-1.041
4.969,1.5031,1.0951,74.907,-30.591,-1.0526
4.9682,1.503,1.0954,74.933,-30.61,-1.0654
4.9673,1.5029,1.0956,74.958,-30.631,-1.0801
4.9665,1.5029,1.0958,74.987,-30.644,-1.0969
4.9656,1.5029,1.096,75.018,-30.659,-1.1135
4.9647,1.5029,1.0963,75.051,-30.669,-1.132
4.9638,1.5029,1.0965,75.085,-30.681,-1.1489
4.9629,1.5029,1.0967,75.122,-30.684,-1.1668
4.962,1.503,1.0969,75.159,-30.685,-1.1855
4.9611,1.503,1.097,75.197,-30.684,-1.2018
4.9602,1.503,1.0973,75.234,-30.677,-1.2252
4.9593,1.5031,1.0975,75.275,-30.667,-1.246
4.9584,1.5031,1.0977,75.316,-30.655,-1.2672
4.9575,1.5031,1.098,75.356,-30.643,-1.2889
4.9566,1.5032,1.0982,75.397,-30.625,-1.3109
4.9555,1.5033,1.0984,75.438,-30.612,-1.3322
4.9546,1.5033,1.0987,75.478,-30.59,-1.3555
4.9536,1.5034,1.0988,75.519,-30.569,-1.3755
4.9527,1.5034,1.099,75.56,-30.544,-1.3965
4.9518,1.5037,1.0993,75.601,-30.512,-1.4225
4.9509,1.5037,1.0996,75.642,-30.484,-1.4451
4.9499,1.5038,1.0998,75.68,-30.458,-1.4665
4.9489,1.5039,1.1,75.722,-30.429,-1.4881
4.948,1.5039,1.1002,75.758,-30.408,-1.5084
4.947,1.504,1.1005,75.801,-30.376,-1.5289
4.946,1.5041,1.1008,75.845,-30.344,-1.5516
4.9451,1.5041,1.101,75.888,-30.312,-1.5721
4.9441,1.5043,1.1013,75.93,-30.274,-1.5963
4.9432,1.5044,1.1016,75.973,-30.241,-1.6151
4.9422,1.5045,1.1018,76.016,-30.207,-1.6336
4.941,1.5046,1.1021,76.057,-30.178,-1.6511
4.9401,1.5046,1.1024,76.102,-30.145,-1.6669
4.939,1.5048,1.1026,76.146,-30.117,-1.6797
4.938,1.5049,1.1029,76.191,-30.083,-1.6932
4.9369,1.505,1.1031,76.245,-30.048,-1.7063
4.9359,1.5051,1.1034,76.291,-30.013,-1.7163
4.9349,1.5053,1.1037,76.34,-29.973,-1.7289
4.9339,1.5054,1.104,76.389,-29.935,-1.7359
4.933,1.5055,1.1043,76.438,-29.893,-1.7425
4.9317,1.5056,1.1047,76.503,-29.842,-1.7473
4.931,1.5057,1.1049,76.538,-29.815,-1.7486
4.9297,1.5058,1.1053,76.604,-29.761,-1.7514
4.9285,1.5059,1.1054,76.66,-29.718,-1.751
4.9275,1.506,1.1057,76.717,-29.672,-1.7523
4.9264,1.5061,1.106,76.772,-29.625,-1.7513
4.9253,1.5063,1.1063,76.827,-29.576,-1.7502
4.9243,1.5064,1.1067,76.879,-29.526,-1.7487
4.9232,1.5065,1.107,76.933,-29.474,-1.7466
4.9221,1.5065,1.1073,76.983,-29.426,-1.7456
4.921,1.5066,1.1076,77.033,-29.372,-1.7436
4.9198,1.5067,1.1079,77.08,-29.319,-1.7404
4.9187,1.5068,1.1082,77.128,-29.264,-1.7381
4.9176,1.5069,1.1086,77.175,-29.208,-1.7376
4.9165,1.507,1.1089,77.225,-29.155,-1.7363
4.9154,1.5071,1.1092,77.271,-29.096,-1.739
4.9143,1.5071,1.1095,77.318,-29.036,-1.7426
4.9132,1.5072,1.1098,77.364,-28.977,-1.7472
4.912,1.5073,1.1101,77.407,-28.921,-1.7513
4.9109,1.5074,1.1105,77.452,-28.859,-1.7578
4.9097,1.5075,1.1108,77.491,-28.798,-1.7631
4.9086,1.5076,1.1111,77.532,-28.739,-1.7693
4.9075,1.5077,1.1115,77.571,-28.677,-1.7763
4.9064,1.5078,1.1118,77.608,-28.617,-1.7815
4.9051,1.5079,1.1122,77.641,-28.559,-1.7883
4.9039,1.5079,1.1125,77.674,-28.498,-1.7957
4.9028,1.508,1.1128,77.707,-28.443,-1.8003
4.9017,1.5081,1.1132,77.739,-28.385,-1.8081
4.9005,1.5081,1.1137,77.768,-28.33,-1.818
4.8994,1.5082,1.114,77.797,-28.276,-1.8264
4.8983,1.5083,1.1144,77.824,-28.22,-1.8369
4.8972,1.5083,1.1147,77.85,-28.167,-1.8461
4.8963,1.5083,1.1151,77.875,-28.112,-1.8561
4.8952,1.5084,1.1155,77.898,-28.067,-1.8665
4.894,1.5084,1.1158,77.919,-28.026,-1.8759
4.893,1.5085,1.1162,77.939,-27.984,-1.8863
4.8918,1.5085,1.1166,77.958,-27.942,-1.8998
4.8907,1.5085,1.117,77.974,-27.904,-1.9111
4.8896,1.5085,1.1173,77.987,-27.864,-1.9233
4.8885,1.5085,1.1177,78.001,-27.829,-1.9353
4.8875,1.5085,1.1181,78.014,-27.796,-1.9466
4.8864,1.5085,1.1184,78.025,-27.76,-1.9585
4.8854,1.5086,1.1188,78.034,-27.729,-1.9709
4.8842,1.5087,1.1191,78.041,-27.702,-1.9831
4.8831,1.5087,1.1195,78.048,-27.673,-1.9967
4.882,1.5088,1.1196,78.057,-27.646,-2.0067
4.8809,1.5089,1.12,78.059,-27.618,-2.0201
4.8798,1.5089,1.1203,78.061,-27.591,-2.0317
4.8788,1.5089,1.1207,78.061,-27.563,-2.0444
4.8776,1.509,1.121,78.055,-27.531,-2.0544
4.8766,1.5091,1.1214,78.05,-27.501,-2.0628
4.8755,1.5091,1.1217,78.041,-27.47,-2.0698
4.8744,1.5092,1.1221,78.033,-27.438,-2.0768
4.8734,1.5093,1.1224,78.023,-27.402,-2.0812
4.8722,1.5094,1.1228,78.012,-27.365,-2.0843
4.8712,1.5095,1.1232,78.002,-27.324,-2.0863
4.8701,1.5096,1.1236,77.99,-27.284,-2.0875
4.8691,1.5097,1.1239,77.98,-27.233,-2.0844
4.8681,1.5098,1.1243,77.968,-27.188,-2.0822
4.8669,1.51,1.1246,77.954,-27.146,-2.0781
4.8658,1.5101,1.125,77.943,-27.096,-2.0732
4.8647,1.5102,1.1254,77.93,-27.048,-2.0673
4.8636,1.5103,1.1257,77.915,-26.998,-2.0629
4.8625,1.5104,1.1261,77.9,-26.949,-2.0562
4.8614,1.5107,1.1264,77.89,-26.902,-2.041
